gene_id,Gene,chr,start,end,strand
ENSG00000142748.16,FCN3,chr1,27369107,27374920,-
ENSG00000213190.6,MLLT11,chr1,151054176,151069544,+
ENSG00000114767.9,RRP9,chr3,51933424,51941946,-
ENSG00000042493.18,CAPG,chr2,85388143,85422017,-
ENSG00000243641.3,OR13C7,chr9,36002908,36003867,-
ENSG00000164342.16,TLR3,chr4,186068910,186088073,+
ENSG00000182698.14,RESP18,chr2,219327406,219335552,-
ENSG00000127980.18,PEX1,chr7,92487019,92528663,-
ENSG00000187658.8,C5orf52,chr5,157671514,157680174,+
ENSG00000138092.13,CENPO,chr2,24793099,24822376,+
ENSG00000136634.7,IL10,chr1,206767601,206774541,-
ENSG00000255072.3,PIGY,chr4,88520985,88523776,-
ENSG00000145826.10,LECT2,chr5,135922278,135955061,-
ENSG00000136697.13,IL1F10,chr2,113067969,113075843,+
ENSG00000268279.4,ENSG00000268279,chr3,14135216,14148252,+
ENSG00000169429.14,CXCL8,chr4,73740518,73747379,+
ENSG00000145337.6,PYURF,chr4,88520985,88523794,-
ENSG00000128709.14,HOXD9,chr2,176121228,176127570,+
ENSG00000124659.7,TBCC,chr6,42744497,42746103,-
ENSG00000143224.20,PPOX,chr1,161165836,161178576,+
ENSG00000075886.12,TUBA3D,chr2,131476117,131482935,+
ENSG00000136810.15,TXN,chr9,110243809,110256636,-
ENSG00000170264.15,FAM161A,chr2,61824847,61854143,-
ENSG00000241635.9,UGT1A1,chr2,233760261,233773313,+
ENSG00000176732.9,PFN4,chr2,24112082,24123734,-
ENSG00000113734.20,BNIP1,chr5,173144441,173164397,+
ENSG00000204246.4,OR13C3,chr9,104535748,104536856,-
ENSG00000038002.11,AGA,chr4,177430126,177442450,-
ENSG00000168497.7,CAVIN2,chr2,191834297,191847253,-
ENSG00000265241.10,RBM8A,chr1,145920934,145928067,-
ENSG00000065911.14,MTHFD2,chr2,74186171,74218432,+
ENSG00000082213.20,C5orf22,chr5,31532277,31555335,+
ENSG00000106588.14,PSMA2,chr7,42916827,42932223,-
ENSG00000174013.9,FBXO45,chr3,196568610,196589059,+
ENSG00000212916.6,MAP10,chr1,232805415,232809929,+
ENSG00000253368.6,TRNP1,chr1,26993648,27002812,+
ENSG00000122515.18,ZMIZ2,chr7,44748547,44770112,+
ENSG00000158122.14,PRXL2C,chr9,96639576,96655337,-
ENSG00000175877.5,TMEM270,chr7,73861158,73865891,+
ENSG00000221888.4,OR1C1,chr1,247754845,247760556,-
ENSG00000064835.12,POU1F1,chr3,87259403,87276584,-
ENSG00000284701.1,TMEM247,chr2,46479564,46484425,+
ENSG00000155868.10,MED7,chr5,157134847,157159019,-
ENSG00000165271.19,NOL6,chr9,33461352,33473930,-
ENSG00000116459.13,ATP5PB,chr1,111448110,111468527,+
ENSG00000138483.3,CCDC54,chr3,107377438,107378635,+
ENSG00000288564.1,ENSG00000288564,chr6,43051065,43058185,-
ENSG00000143257.15,NR1I3,chr1,161228774,161238276,-
ENSG00000160753.19,RUSC1,chr1,155320738,155331422,+
ENSG00000163798.16,SLC4A1AP,chr2,27663425,27695756,+
ENSG00000114115.13,RBP1,chr3,139517433,139540396,-
ENSG00000260286.5,ARMH2,chr6,24797322,24798917,-
ENSG00000109519.16,GRPEL1,chr4,7058642,7068145,-
ENSG00000178021.11,TSPYL6,chr2,54253177,54256229,-
ENSG00000118245.3,TNP1,chr2,216859457,216865732,-
ENSG00000134330.20,IAH1,chr2,9473657,9500587,+
ENSG00000155760.3,FZD7,chr2,202033854,202038441,+
ENSG00000170340.13,B3GNT2,chr2,62195484,62226271,+
ENSG00000251380.3,DCANP1,chr5,135444213,135447348,-
ENSG00000186577.16,SMIM29,chr6,34245864,34249113,-
ENSG00000182585.11,EPGN,chr4,74308463,74317297,+
ENSG00000196923.16,PDLIM7,chr5,177482837,177497664,-
ENSG00000120333.6,MRPS14,chr1,175010788,175023471,-
ENSG00000105879.14,CBLL1,chr7,107743072,107762079,+
ENSG00000204052.7,LRRC73,chr6,43506061,43510388,-
ENSG00000239620.4,PRR20G,chr3,127283782,127288047,-
ENSG00000163449.13,TMEM169,chr2,216081865,216102783,+
ENSG00000272104.1,ENSG00000272104,chr3,50350891,50367923,+
ENSG00000244476.4,ERVFRD-1,chr6,11102323,11111845,-
ENSG00000114923.19,SLC4A3,chr2,219627010,219641982,+
ENSG00000116455.15,WDR77,chr1,111437221,111449297,-
ENSG00000171450.6,CDK5R2,chr2,218959665,218962155,+
ENSG00000163217.4,BMP10,chr2,68860908,68871439,-
ENSG00000170482.19,SLC23A1,chr5,139366641,139385495,-
ENSG00000163220.13,S100A9,chr1,153357766,153361036,+
ENSG00000198315.13,ZKSCAN8,chr6,28141731,28160205,+
ENSG00000203783.5,PRR9,chr1,153217583,153219310,+
ENSG00000137106.20,GRHPR,chr9,37422659,37463037,+
ENSG00000162572.22,SCNN1D,chr1,1280435,1292029,+
ENSG00000156097.13,GPR61,chr1,109539871,109548406,+
ENSG00000168505.8,GBX2,chr2,236165235,236168395,-
ENSG00000127954.15,STEAP4,chr7,88270891,88307061,-
ENSG00000048545.19,GUCA1A,chr6,42173363,42181338,+
ENSG00000006634.10,DBF4,chr7,87876215,87909553,+
ENSG00000132485.16,ZRANB2,chr1,71063250,71081289,-
ENSG00000113073.17,SLC4A9,chr5,140360187,140375324,+
ENSG00000116237.18,ICMT,chr1,6221192,6235997,-
ENSG00000179144.7,GIMAP7,chr7,150514851,150521073,+
ENSG00000177201.3,OR2T12,chr1,248290138,248303424,-
ENSG00000143556.11,S100A7,chr1,153457741,153460653,-
ENSG00000181016.11,LSMEM1,chr7,112480852,112491418,+
ENSG00000163141.22,BNIPL,chr1,151036320,151047720,+
ENSG00000272899.5,SPMIP1,chr7,128866329,128872047,+
ENSG00000277586.6,NEFL,chr8,24950954,24956721,-
ENSG00000136238.22,RAC1,chr7,6374097,6404016,+
ENSG00000114383.12,TUSC2,chr3,50320026,50328251,-
ENSG00000113520.12,IL4,chr5,132673985,132682678,+
ENSG00000078579.10,FGF20,chr8,16992165,17002352,-
ENSG00000151353.18,TMEM18,chr2,663876,677470,-
ENSG00000173641.20,HSPB7,chr1,16014017,16020597,-
ENSG00000031698.15,SARS1,chr1,109213843,109239456,+
ENSG00000127837.12,AAMP,chr2,218264124,218270889,-
ENSG00000081386.15,ZNF510,chr9,96754552,96778129,-
ENSG00000152684.13,PELO,chr5,52787620,52807447,+
ENSG00000259956.2,RBM15B,chr3,51391284,51397908,+
ENSG00000162639.18,HENMT1,chr1,108648284,108661526,-
ENSG00000176020.9,AMIGO3,chr3,49716828,49719684,-
ENSG00000048544.9,MRPS10,chr6,42205716,42217881,-
ENSG00000175084.15,DES,chr2,219417473,219426740,+
ENSG00000122694.18,GLIPR2,chr9,36136416,36163913,+
ENSG00000136929.14,HEMGN,chr9,97926790,97944856,-
ENSG00000164683.20,HEY1,chr8,79762370,79767857,-
ENSG00000142959.8,BEST4,chr1,44781835,44791550,-
ENSG00000116898.14,MRPS15,chr1,36455717,36464418,-
ENSG00000273045.9,C2orf15,chr2,99141234,99154585,+
ENSG00000164379.7,FOXQ1,chr6,1312097,1314758,+
ENSG00000132698.17,RAB25,chr1,156061146,156070514,+
ENSG00000050344.11,NFE2L3,chr7,26152189,26190901,+
ENSG00000164062.15,APEH,chr3,49673817,49683973,+
ENSG00000188976.13,NOC2L,chr1,943526,960714,-
ENSG00000167910.5,CYP7A1,chr8,58490173,58500164,-
ENSG00000168763.18,CNNM3,chr2,96816237,96837543,+
ENSG00000152292.19,SH2D6,chr2,85418713,85437029,+
ENSG00000144746.9,ARL6IP5,chr3,69084784,69106092,+
ENSG00000197261.13,C6orf141,chr6,49550655,49561914,+
ENSG00000133731.12,IMPA1,chr8,81656686,81686848,-
ENSG00000186352.10,ANKRD37,chr4,185395963,185412509,+
ENSG00000172053.20,QARS1,chr3,49095931,49105130,-
ENSG00000156508.22,EEF1A1,chr6,73489307,73525587,-
ENSG00000186143.11,PRR30,chr2,27136847,27139410,-
ENSG00000162757.6,C1orf74,chr1,209779207,209784620,-
ENSG00000109205.19,ODAM,chr4,70195705,70205734,+
ENSG00000059769.22,DNAJC25,chr9,111631316,111654352,+
ENSG00000227868.8,TEX46,chr1,23010832,23019100,-
ENSG00000128609.18,NDUFA5,chr7,123536996,123557904,-
ENSG00000126545.16,CSN1S1,chr4,69931066,69946574,+
ENSG00000289746.1,TARP,chr7,38259642,38273636,-
ENSG00000285976.5,ENSG00000285976,chr6,63572001,63583588,+
ENSG00000164850.18,GPER1,chr7,1082207,1094516,+
ENSG00000284753.4,EEF1AKMT4,chr3,184249608,184258759,+
ENSG00000163811.14,WDR43,chr2,28894610,28948926,+
ENSG00000128050.11,PAICS,chr4,56435057,56464578,+
ENSG00000197062.14,ZSCAN26,chr6,28267044,28278224,+
ENSG00000120334.18,CENPL,chr1,173794850,173824925,-
ENSG00000121864.12,ZNF639,chr3,179322855,179338583,+
ENSG00000138068.13,SULT6B1,chr2,37167819,37196598,-
ENSG00000212993.6,POU5F1B,chr8,127322182,127420066,+
ENSG00000174136.15,RGMB,chr5,98768003,98798643,+
ENSG00000186451.4,SPATA12,chr3,57060658,57075530,+
ENSG00000162976.14,SLC66A3,chr2,11155197,11178870,+
ENSG00000185090.17,MANEAL,chr1,37793787,37804745,+
ENSG00000174156.17,GSTA3,chr6,52896638,52909701,-
ENSG00000160049.14,DFFA,chr1,10456521,10472582,-
ENSG00000177873.16,ZNF619,chr3,40477104,40491053,+
ENSG00000144043.14,TEX261,chr2,70968324,70994873,-
ENSG00000108064.13,TFAM,chr10,58385344,58401706,+
ENSG00000178776.7,C5orf46,chr5,147879631,147906544,-
ENSG00000158796.19,DEDD,chr1,161120956,161133280,-
ENSG00000170092.15,SPDYE5,chr7,75492319,75504316,+
ENSG00000123545.8,NDUFAF4,chr6,96889310,96897897,-
ENSG00000276302.1,ENSG00000276302,chr6,28267120,28281580,+
ENSG00000253276.5,CCDC71L,chr7,106654359,106661158,-
ENSG00000175279.23,CENPS,chr1,10430389,10442813,+
ENSG00000135940.9,COX5B,chr2,97646033,97648383,+
ENSG00000138413.16,IDH1,chr2,208236223,208266095,-
ENSG00000113643.11,RARS1,chr5,168486446,168519325,+
ENSG00000113716.15,HMGXB3,chr5,150000045,150053148,+
ENSG00000136827.13,TOR1A,chr9,129812941,129824247,-
ENSG00000163221.10,S100A12,chr1,153373702,153375660,-
ENSG00000204659.6,CBY3,chr5,179678559,179681034,-
ENSG00000163900.13,TMEM41A,chr3,185475949,185499096,-
ENSG00000176566.5,DCAF4L2,chr8,87870746,87874015,-
ENSG00000121853.5,GHSR,chr3,172442550,172448456,-
ENSG00000167701.16,GPT,chr8,144502607,144507494,+
ENSG00000175087.12,PDIK1L,chr1,26111140,26125906,+
ENSG00000185290.5,NUPR2,chr7,56114680,56116422,-
ENSG00000122711.10,SPINK4,chr9,33218364,33248567,+
ENSG00000113552.18,GNPDA1,chr5,141991748,142013061,-
ENSG00000221986.9,MYBPHL,chr1,109292362,109307213,-
ENSG00000123609.13,NMI,chr2,151270466,151289921,-
ENSG00000161204.14,ABCF3,chr3,184186094,184194451,+
ENSG00000178033.7,CALHM5,chr6,116511603,116524788,+
ENSG00000181617.7,FDCSP,chr4,70226116,70235252,+
ENSG00000310560.3,PAXX,chr9,136992399,136994074,+
ENSG00000118298.14,CA14,chr1,150257068,150265078,+
ENSG00000105819.17,PMPCB,chr7,103295716,103342067,+
ENSG00000184432.13,COPB2,chr3,139353941,139389736,-
ENSG00000129055.15,ANAPC13,chr3,134476250,134486716,-
ENSG00000171159.6,BBLN,chr9,128160218,128163928,+
ENSG00000143954.15,REG3G,chr2,79025685,79028507,+
ENSG00000113070.10,HBEGF,chr5,140332842,140346614,-
ENSG00000235272.3,RAMACL,chr6,166583008,166586678,-
ENSG00000128606.14,LRRC17,chr7,102912940,102945111,+
ENSG00000019549.14,SNAI2,chr8,48917283,48921740,-
ENSG00000175305.20,CCNE2,chr8,94874346,94896680,-
ENSG00000231213.7,PLSCR5,chr3,146576554,146605346,-
ENSG00000162999.14,DUSP19,chr2,183078558,183101060,+
ENSG00000183607.12,GKN2,chr2,68938775,68953028,-
ENSG00000077152.14,UBE2T,chr1,202328713,202341984,-
ENSG00000163545.12,NUAK2,chr1,205302058,205321781,-
ENSG00000146587.20,RBAK,chr7,5045820,5069491,+
ENSG00000115816.17,CEBPZ,chr2,37201569,37231612,-
ENSG00000185127.7,C6orf120,chr6,169702125,169706360,+
ENSG00000137101.15,CD72,chr9,35609964,35646810,-
ENSG00000087338.7,GMCL1,chr2,69829611,69881393,+
ENSG00000183258.14,DDX41,chr5,177511568,177516979,-
ENSG00000143751.12,SDE2,chr1,225982692,225999385,-
ENSG00000157999.6,ANKRD61,chr7,6031375,6036552,+
ENSG00000087077.16,TRIP6,chr7,100867125,100873524,+
ENSG00000189241.9,TSPYL1,chr6,116267759,116279930,-
ENSG00000205143.7,ARID3C,chr9,34621048,34630503,-
ENSG00000095739.13,BAMBI,chr10,28677509,28684890,+
ENSG00000107140.19,TESK1,chr9,35605234,35610328,+
ENSG00000070718.15,AP3M2,chr8,42152945,42171673,+
ENSG00000157330.11,CFAP107,chr1,12746193,12763699,+
ENSG00000180198.19,RCC1,chr1,28505931,28539300,+
ENSG00000135924.19,DNAJB2,chr2,219279307,219286900,+
ENSG00000145050.20,MANF,chr3,51385254,51389802,+
ENSG00000081791.11,DELE1,chr5,141923799,141952031,+
ENSG00000165802.25,NSMF,chr9,137447569,137459576,-
ENSG00000144659.15,SLC25A38,chr3,39383291,39397426,+
ENSG00000106105.17,GARS1,chr7,30580532,30634033,+
ENSG00000189077.13,TMEM120A,chr7,75973303,75994669,-
ENSG00000135974.13,C2orf49,chr2,105337515,105360776,+
ENSG00000188725.10,SMIM15,chr5,61153909,61163142,-
ENSG00000248235.6,ENSG00000248235,chr8,22589273,22602084,+
ENSG00000135045.8,C9orf40,chr9,74945946,74952921,-
ENSG00000188483.8,IER5L,chr9,129175551,129178261,-
ENSG00000206262.11,FOXL2NB,chr3,138947176,138953990,+
ENSG00000230667.7,SETSIP,chr1,92074532,92075411,-
ENSG00000118292.11,C1orf54,chr1,150268033,150281744,+
ENSG00000073756.13,PTGS2,chr1,186671790,186680922,-
ENSG00000082515.20,MRPL22,chr5,154941063,154971241,+
ENSG00000211454.16,AKR7L,chr1,19265981,19274194,-
ENSG00000187223.5,LCE2D,chr1,152658823,152664659,+
ENSG00000104371.6,DKK4,chr8,42373194,42384830,-
ENSG00000124370.13,MCEE,chr2,71108925,71130279,-
ENSG00000114378.19,HYAL1,chr3,50299882,50312890,-
ENSG00000060642.14,PIGV,chr1,26787053,26800659,+
ENSG00000274286.2,ADRA2B,chr2,96112875,96116571,-
ENSG00000198829.8,SUCNR1,chr3,151873634,151884619,+
ENSG00000120705.15,ETF1,chr5,138506092,138543239,-
ENSG00000116649.12,SRM,chr1,11054583,11060078,-
ENSG00000109208.5,SMR3A,chr4,70360759,70367158,+
ENSG00000213139.9,CRYGS,chr3,186536577,186546702,-
ENSG00000170899.13,GSTA4,chr6,52977947,52995359,-
ENSG00000168303.10,MPLKIP,chr7,40092206,40134877,-
ENSG00000124508.19,BTN2A2,chr6,26383090,26394880,+
ENSG00000243749.4,TMEM35B,chr1,34981379,34985350,-
ENSG00000255690.3,TRIL,chr7,28953357,28958330,-
ENSG00000196289.7,BECN2,chr1,241957766,241959062,+
ENSG00000165059.8,PRKACG,chr9,69012503,69014113,-
ENSG00000205903.9,ZNF316,chr7,6637297,6658279,+
ENSG00000044090.15,CUL7,chr6,43037616,43053943,-
ENSG00000076258.12,FMO4,chr1,171314090,171343757,+
ENSG00000164651.19,SP8,chr7,20779743,20786907,-
ENSG00000162385.13,MAGOH,chr1,53226637,53238626,-
ENSG00000135821.20,GLUL,chr1,182378097,182392206,-
ENSG00000137288.12,UQCC2,chr6,33690634,33711748,-
ENSG00000015479.22,MATR3,chr5,139273751,139332518,+
ENSG00000187170.6,LCE4A,chr1,152708159,152709434,+
ENSG00000247626.5,MARS2,chr2,197705368,197708395,+
ENSG00000105835.15,NAMPT,chr7,106248297,106291225,-
ENSG00000153044.12,CENPH,chr5,69189536,69210357,+
ENSG00000136206.5,SPDYE1,chr7,43997896,44010124,+
ENSG00000205238.12,SPDYE2,chr7,102551225,102563538,+
ENSG00000171790.18,SLFNL1,chr1,41015588,41024551,-
ENSG00000136867.12,SLC31A2,chr9,113150950,113164140,+
ENSG00000144485.13,HES6,chr2,238237902,238240680,-
ENSG00000091010.7,POU4F3,chr5,146338647,146341728,+
ENSG00000136535.16,TBR1,chr2,161416205,161425870,+
ENSG00000256646.8,ENSG00000256646,chr7,42909272,42932214,-
ENSG00000164576.14,SAP30L,chr5,154445975,154461053,+
ENSG00000168078.12,PBK,chr8,27809531,27838082,-
ENSG00000064703.15,DDX20,chr1,111754831,111775602,+
ENSG00000165724.8,ZMYND19,chr9,137582065,137590520,-
ENSG00000186501.17,TMEM222,chr1,27322138,27336401,+
ENSG00000180346.6,TIGD2,chr4,89111521,89114901,+
ENSG00000143761.19,ARF1,chr1,228081840,228099212,+
ENSG00000163877.12,SNIP1,chr1,37534448,37554304,-
ENSG00000041988.18,THAP3,chr1,6624844,6635612,+
ENSG00000187634.15,SAMD11,chr1,923894,944590,+
ENSG00000124702.21,KLHDC3,chr6,43014102,43021314,+
ENSG00000115540.17,MOB4,chr2,197515570,197553699,+
ENSG00000162642.16,C1orf52,chr1,85249952,85259686,-
ENSG00000179456.14,ZBTB18,chr1,244048546,244057476,+
ENSG00000124762.17,CDKN1A,chr6,36676440,36688042,+
ENSG00000113621.17,TXNDC15,chr5,134874307,134902952,+
ENSG00000164949.10,GEM,chr8,94249248,94262461,-
ENSG00000152455.18,SUV39H2,chr10,14878322,14906331,+
ENSG00000123080.14,CDKN2C,chr1,50960744,50975654,+
ENSG00000138071.17,ACTR2,chr2,65227713,65271253,+
ENSG00000163156.14,SCNM1,chr1,151156663,151179006,+
ENSG00000175182.17,FAM131A,chr3,184335915,184348421,+
ENSG00000147874.13,HAUS6,chr9,19053140,19103120,-
ENSG00000240720.11,LRRD1,chr7,92141642,92179531,-
ENSG00000169714.19,CNBP,chr3,129167290,129184008,-
ENSG00000143590.16,EFNA3,chr1,155078822,155087538,+
ENSG00000147588.9,PMP2,chr8,81440325,81447518,-
ENSG00000124701.8,APOBEC2,chr6,41053200,41067058,+
ENSG00000145945.9,FAM50B,chr6,3849350,3851320,+
ENSG00000196098.2,OR5K4,chr3,98353853,98354819,+
ENSG00000288784.1,CTAGE4,chr7,144183465,144186080,+
ENSG00000171448.11,ZBTB26,chr9,122915547,122931565,-
ENSG00000138231.15,DBR1,chr3,138160987,138174953,-
ENSG00000162992.6,NEUROD1,chr2,181668294,181680827,-
ENSG00000109771.18,LRP2BP,chr4,185363654,185397292,-
ENSG00000107317.15,PTGDS,chr9,136975052,136981750,+
ENSG00000021461.20,CYP3A43,chr7,99827921,99867801,+
ENSG00000196449.6,YRDC,chr1,37802944,37808216,-
ENSG00000164414.21,SLC35A1,chr6,87470622,87512336,+
ENSG00000213213.15,CCDC183,chr9,136796337,136807741,+
ENSG00000176244.8,ACBD7,chr10,15073037,15088802,-
ENSG00000109321.13,AREG,chr4,74444998,74455005,+
ENSG00000112981.7,NME5,chr5,138114411,138139443,-
ENSG00000232237.5,ASCL5,chr1,201113942,201127184,-
ENSG00000181467.5,RAP2B,chr3,153162225,153170627,+
ENSG00000115902.13,SLC1A4,chr2,64988476,65023865,+
ENSG00000213337.11,ANKRD39,chr2,96836239,96858070,-
ENSG00000160959.10,LRRC14,chr8,144517956,144526244,+
ENSG00000114956.22,DGUOK,chr2,73926793,73958961,+
ENSG00000152672.9,CLEC4F,chr2,70808642,70820601,-
ENSG00000293253.2,ENSG00000293253,chr1,53413148,53440018,-
ENSG00000147889.19,CDKN2A,chr9,21966923,21995301,-
ENSG00000169214.5,OR6F1,chr1,247711435,247716646,-
ENSG00000112110.12,MRPL18,chr6,159789811,159799027,+
ENSG00000136870.12,ZNF189,chr9,101398841,101414176,+
ENSG00000185614.9,INKA1,chr3,49803227,49805237,+
ENSG00000106258.18,CYP3A5,chr7,99647441,99680043,-
ENSG00000158497.7,HMHB1,chr5,143812146,143820716,+
ENSG00000237765.10,FAM200B,chr4,15681505,15690447,+
ENSG00000197622.15,CDC42SE1,chr1,151050241,151070325,-
ENSG00000187866.10,PABIR1,chr9,68780064,68785566,+
ENSG00000255054.3,ENSG00000255054,chr1,25811469,25823744,+
ENSG00000158764.9,ITLN2,chr1,160944265,160954889,-
ENSG00000155367.18,PPM1J,chr1,112709993,112715502,-
ENSG00000109445.13,ZNF330,chr4,141220279,141234697,+
ENSG00000168374.13,ARF4,chr3,57571362,57598220,-
ENSG00000229314.8,ORM1,chr9,114322950,114326970,+
ENSG00000132185.20,FCRLA,chr1,161706957,161714352,+
ENSG00000162654.11,GBP4,chr1,89181143,89198953,-
ENSG00000137563.15,GGH,chr8,63014880,63039407,-
ENSG00000286522.3,H3C2,chr6,26028849,26032102,-
ENSG00000145191.17,EIF2B5,chr3,184134985,184146127,+
ENSG00000143401.17,ANP32E,chr1,150217462,150236202,-
ENSG00000115592.15,PRKAG3,chr2,218819049,218832086,-
ENSG00000106351.15,AGFG2,chr7,100539168,100569429,+
ENSG00000155329.14,ZCCHC10,chr5,132996984,133026604,-
ENSG00000071967.14,CYBRD1,chr2,171522246,171558133,+
ENSG00000281406.4,BLACAT1,chr1,205434851,205457390,-
ENSG00000145220.16,LYAR,chr4,4267571,4290196,-
ENSG00000105865.13,DUS4L,chr7,107563483,107579483,+
ENSG00000170323.11,FABP4,chr8,81474791,81483243,-
ENSG00000158850.17,B4GALT3,chr1,161171303,161178652,-
ENSG00000170542.9,SERPINB9,chr6,2887168,2903318,-
ENSG00000143727.18,ACP1,chr2,264139,280057,+
ENSG00000124541.9,RRP36,chr6,43021587,43034156,+
ENSG00000203970.4,DEFB110,chr6,50009137,50021994,-
ENSG00000163319.13,MRPS18C,chr4,83455929,83475844,+
ENSG00000080007.10,DDX43,chr6,73394773,73417578,+
ENSG00000162384.16,CZIB,chr1,53214098,53220657,-
ENSG00000136840.21,ST6GALNAC4,chr9,127906918,127917057,-
ENSG00000182700.5,IGIP,chr5,140125936,140129392,+
ENSG00000162735.21,PEX19,chr1,160266228,160286348,-
ENSG00000271567.2,PPIAL4E,chr1,144372874,144373634,-
ENSG00000054116.14,TRAPPC3,chr1,36136569,36156053,-
ENSG00000143368.12,SF3B4,chr1,149923316,149928268,-
ENSG00000198576.4,ARC,chr8,142611048,142614479,-
ENSG00000170312.19,CDK1,chr10,60778311,60796346,+
ENSG00000084774.16,CAD,chr2,27217344,27245683,+
ENSG00000122861.18,PLAU,chr10,73909176,73917501,+
ENSG00000310592.1,ENSG00000310592,chr5,134818915,134855133,+
ENSG00000146833.18,TRIM4,chr7,99876957,99919604,-
ENSG00000184108.8,TRIML1,chr4,188139440,188147743,+
ENSG00000143258.18,USP21,chr1,161159449,161165723,+
ENSG00000163499.14,CRYBA2,chr2,218990188,218994270,-
ENSG00000170027.8,YWHAG,chr7,76326798,76359022,-
ENSG00000184155.8,OR10J5,chr1,159535077,159536007,-
ENSG00000164849.12,GPR146,chr7,1044536,1059275,+
ENSG00000113810.18,SMC4,chr3,160399273,160437759,+
ENSG00000175606.12,TMEM70,chr8,73972436,73986514,+
ENSG00000165637.16,VDAC2,chr10,75209977,75231463,+
ENSG00000205236.6,ENSG00000205236,chr7,102582522,102642869,-
ENSG00000005073.7,HOXA11,chr7,27181156,27185253,-
ENSG00000181638.22,ZFP41,chr8,143245995,143262705,+
ENSG00000166529.18,ZSCAN21,chr7,100049766,100081304,+
ENSG00000171566.14,PLRG1,chr4,154535004,154550415,-
ENSG00000186103.5,ARGFX,chr3,121567948,121590622,+
ENSG00000155428.13,TRIM74,chr7,72959484,72969466,-
ENSG00000164244.23,PRRC1,chr5,127517616,127555085,+
ENSG00000165810.19,BTNL9,chr5,181040223,181061916,+
ENSG00000081154.13,PCNP,chr3,101574082,101594510,+
ENSG00000128045.8,RASL11B,chr4,52862310,52868585,+
ENSG00000075303.15,SLC25A40,chr7,87833560,87876404,-
ENSG00000146067.19,FAM193B,chr5,177519787,177554601,-
ENSG00000106080.12,FKBP14,chr7,30004405,30026716,-
ENSG00000134253.10,TRIM45,chr1,117111059,117122587,-
ENSG00000289791.1,ENSG00000289791,chr5,33997006,34008084,-
ENSG00000080822.19,CLDND1,chr3,98496784,98523066,-
ENSG00000136869.17,TLR4,chr9,117704169,117724735,+
ENSG00000116337.22,AMPD2,chr1,109616103,109632055,+
ENSG00000204480.9,PRAMEF19,chr1,13368430,13371947,-
ENSG00000271601.6,LIX1L,chr1,145933422,145958055,-
ENSG00000284773.1,ENSG00000284773,chr1,34974355,34985313,-
ENSG00000170791.20,CHCHD7,chr8,56211559,56218809,+
ENSG00000178522.15,AMBN,chr4,70592255,70607288,+
ENSG00000169223.18,LMAN2,chr5,177315804,177351840,-
ENSG00000145911.9,N4BP3,chr5,178113166,178127034,+
ENSG00000172969.9,FRG2C,chr3,75664327,75667220,+
ENSG00000237651.9,C2orf74,chr2,61145067,61165407,+
ENSG00000145916.21,RMND5B,chr5,178129067,178152762,+
ENSG00000163792.8,TCF23,chr2,27148998,27156974,+
ENSG00000270249.2,ENSG00000270249,chr7,102541500,102592444,-
ENSG00000241399.9,CD302,chr2,159764911,159798389,-
ENSG00000168566.15,SNRNP48,chr6,7590180,7612832,+
ENSG00000133678.16,TMEM254,chr10,80078640,80092862,+
ENSG00000158406.6,H4C8,chr6,26277608,26285638,-
ENSG00000164687.13,FABP5,chr8,81280266,81285731,+
ENSG00000250298.6,GIMD1,chr4,106357391,106368778,-
ENSG00000187140.6,FOXD3,chr1,63322566,63325128,+
ENSG00000197894.14,ADH5,chr4,99070977,99088822,-
ENSG00000266412.8,NCOA4,chr10,46004866,46030670,-
ENSG00000165120.6,SSMEM1,chr7,130206343,130219343,+
ENSG00000106635.10,BCL7B,chr7,73536354,73558017,-
ENSG00000106089.14,STX1A,chr7,73699204,73719706,-
ENSG00000112031.18,MTRF1L,chr6,152987361,153002802,-
ENSG00000153140.11,CETN3,chr5,90389657,90409793,-
ENSG00000001630.20,CYP51A1,chr7,92084501,92134803,-
ENSG00000014914.23,MTMR11,chr1,149928649,149937534,-
ENSG00000180353.13,HCLS1,chr3,121631398,121660927,-
ENSG00000163040.17,CCDC74A,chr2,131527674,131533667,+
ENSG00000146909.10,NOM1,chr7,156949705,156973176,+
ENSG00000116001.19,TIA1,chr2,70209443,70248761,-
ENSG00000112308.16,C6orf62,chr6,24704104,24720900,-
ENSG00000161203.16,AP2M1,chr3,184174688,184184214,+
ENSG00000145103.17,ILDR1,chr3,121987321,122022282,-
ENSG00000186792.19,HYAL3,chr3,50292829,50299437,-
ENSG00000155087.4,ODF1,chr8,102551588,102561018,+
ENSG00000116273.8,PHF13,chr1,6613722,6624030,+
ENSG00000283473.5,FAM240A,chr3,46612524,46626543,+
ENSG00000133872.16,SARAF,chr8,30062852,30083331,-
ENSG00000235942.3,LCE6A,chr1,152842855,152843983,+
ENSG00000163879.13,DNALI1,chr1,37556917,37566857,+
ENSG00000112118.22,MCM3,chr6,52264008,52284881,-
ENSG00000186207.5,LCE5A,chr1,152510802,152512177,+
ENSG00000184292.7,TACSTD2,chr1,58575432,58577252,-
ENSG00000158485.13,CD1B,chr1,158327950,158331538,-
ENSG00000120217.15,CD274,chr9,5450502,5470566,+
ENSG00000171180.3,OR2M4,chr1,248231416,248244679,+
ENSG00000204849.10,SPATA31A1,chr9,39355668,39361962,+
ENSG00000211460.14,TSN,chr2,121737102,121767871,+
