gene_id,Gene,chr,tss
ENSG00000134326.13,CMPK2,chr2,6866634
ENSG00000163872.18,YEATS2,chr3,183697747
ENSG00000155629.17,PIK3AP1,chr10,96720901
ENSG00000187753.14,C9orf153,chr9,86259656
ENSG00000004455.20,AK2,chr1,33080995
ENSG00000229894.5,GK3,chr4,165279703
ENSG00000043143.24,JADE2,chr5,134523978
ENSG00000213123.13,DYNLT2B,chr3,196318327
ENSG00000153015.18,CWC27,chr5,64766367
ENSG00000177943.16,MAMDC4,chr9,136850942
ENSG00000205208.7,C4orf46,chr4,158672254
ENSG00000116544.13,DLGAP3,chr1,34929663
ENSG00000174482.12,LINGO2,chr9,29213912
ENSG00000197969.15,VPS13A,chr9,77177402
ENSG00000173406.18,DAB1,chr1,58546733
ENSG00000119125.19,GDA,chr9,72114594
ENSG00000136518.19,ACTL6A,chr3,179562885
ENSG00000168818.12,STX18,chr4,4542345
ENSG00000116514.19,RNF19B,chr1,32964937
ENSG00000132424.19,PNISR,chr6,99425962
ENSG00000164187.9,LMBRD2,chr5,36151975
ENSG00000214050.10,FBXO16,chr8,28490314
ENSG00000122218.19,COPA,chr1,160343565
ENSG00000138744.19,NAAA,chr4,75941117
ENSG00000164485.16,IL22RA2,chr6,137173647
ENSG00000134480.19,CCNH,chr5,87413028
ENSG00000112146.18,FBXO9,chr6,53051990
ENSG00000136261.18,BZW2,chr7,16644652
ENSG00000189171.18,S100A13,chr1,153634441
ENSG00000151093.10,OXSM,chr3,25782916
ENSG00000113638.16,TTC33,chr5,40755974
ENSG00000114988.14,LMAN2L,chr2,96740086
ENSG00000169302.17,STK32A,chr5,147234962
ENSG00000169359.18,SLC33A1,chr3,155854562
ENSG00000162621.7,LRRC53,chr1,74512610
ENSG00000109205.19,ODAM,chr4,70195705
ENSG00000180822.14,PSMG4,chr6,3231402
ENSG00000108231.15,LGI1,chr10,93757839
ENSG00000284952.1,ENSG00000284952,chr3,155854441
ENSG00000273957.2,ENSG00000273957,chr5,100388974
ENSG00000109501.17,WFS1,chr4,6269831
ENSG00000111880.18,RNGTT,chr6,88963635
ENSG00000131778.22,CHD1L,chr1,147242642
ENSG00000144214.12,LYG1,chr2,99306109
ENSG00000163884.6,KLF15,chr3,126357461
ENSG00000065183.18,WDR3,chr1,117929062
ENSG00000196584.5,XRCC2,chr7,152676200
ENSG00000215695.2,RSC1A1,chr1,15659712
ENSG00000090104.14,RGS1,chr1,192575762
ENSG00000203757.2,OR6K3,chr1,158720719
ENSG00000165152.11,PGAP4,chr9,101533536
ENSG00000143556.11,S100A7,chr1,153460652
ENSG00000153165.19,RGPD3,chr2,106468412
ENSG00000147885.4,IFNA16,chr9,21217310
ENSG00000172031.9,EPHX4,chr1,92029426
ENSG00000146410.14,MTFR2,chr6,136250570
ENSG00000138750.18,NUP54,chr4,76148508
ENSG00000165120.6,SSMEM1,chr7,130206343
ENSG00000091986.18,CCDC80,chr3,112649529
ENSG00000268279.4,ENSG00000268279,chr3,14135216
ENSG00000136536.17,MARCHF7,chr2,159712000
ENSG00000095787.28,WAC,chr10,28532492
ENSG00000163636.13,PSMD6,chr3,64024009
ENSG00000041988.18,THAP3,chr1,6624844
ENSG00000084636.20,COL16A1,chr1,31704386
ENSG00000162664.19,ZNF326,chr1,89995109
ENSG00000070785.19,EIF2B3,chr1,44986721
ENSG00000253305.4,PCDHGB6,chr5,141407988
ENSG00000068028.20,RASSF1,chr3,50340979
ENSG00000106415.15,GLCCI1,chr7,7968795
ENSG00000284718.1,SCYGR7,chr2,227728334
ENSG00000117640.20,MTFR1L,chr1,25818639
ENSG00000148429.17,USP6NL,chr10,11611806
ENSG00000144597.15,EAF1,chr3,15427551
ENSG00000157680.18,DGKI,chr7,137847091
ENSG00000175606.12,TMEM70,chr8,73972436
ENSG00000142784.18,WDTC1,chr1,27233775
ENSG00000146426.21,TIAM2,chr6,154832696
ENSG00000088035.20,ALG6,chr1,63321729
ENSG00000096401.10,CDC5L,chr6,44387546
ENSG00000145604.19,SKP2,chr5,36151988
ENSG00000163898.12,LIPH,chr3,185552616
ENSG00000170482.19,SLC23A1,chr5,139385494
ENSG00000172410.5,INSL5,chr1,66801275
ENSG00000091317.10,CMTM6,chr3,32502857
ENSG00000146457.18,WTAP,chr6,159716377
ENSG00000112237.15,CCNC,chr6,99568824
ENSG00000187626.11,ZKSCAN4,chr6,28252923
ENSG00000153283.16,CD96,chr3,111292718
ENSG00000146576.15,INTS15,chr7,6589563
ENSG00000204104.14,TRAF3IP1,chr2,238320440
ENSG00000187231.16,SESTD1,chr2,179265199
ENSG00000116459.13,ATP5PB,chr1,111448110
ENSG00000112685.16,EXOC2,chr6,693169
ENSG00000181867.3,FTMT,chr5,121851881
ENSG00000002822.18,MAD1L1,chr7,2233242
ENSG00000033100.18,CHPF2,chr7,151232482
ENSG00000173626.10,TRAPPC3L,chr6,116545683
ENSG00000215712.13,TMEM242,chr6,157324255
ENSG00000105821.17,DNAJC2,chr7,103344836
ENSG00000172426.18,RSPH9,chr6,43644228
ENSG00000135547.10,HEY2,chr6,125747663
ENSG00000112981.7,NME5,chr5,138139442
ENSG00000138698.17,RAP1GDS1,chr4,98260921
ENSG00000179058.8,C9orf50,chr9,129621100
ENSG00000170509.14,HSD17B13,chr4,87322947
ENSG00000165264.13,NDUFB6,chr9,32573188
ENSG00000136695.16,IL36RN,chr2,113058637
ENSG00000159788.22,RGS12,chr4,3292981
ENSG00000169989.5,TIGD4,chr4,152779777
ENSG00000163960.15,UBXN7,chr3,196432475
ENSG00000078269.16,SYNJ2,chr6,157981823
ENSG00000173660.14,UQCRH,chr1,46300899
ENSG00000164451.14,CALHM4,chr6,116529012
ENSG00000082482.16,KCNK2,chr1,215005774
ENSG00000198498.12,TMA16,chr4,163494441
ENSG00000065911.14,MTHFD2,chr2,74186171
ENSG00000169418.12,NPR1,chr1,153677964
ENSG00000165272.18,AQP3,chr9,33447595
ENSG00000197768.13,STPG3,chr9,137250607
ENSG00000177181.17,RIMKLA,chr1,42380771
ENSG00000163975.16,MELTF,chr3,197029873
ENSG00000165695.12,AK8,chr9,132878776
ENSG00000120526.14,NUDCD1,chr8,109334492
ENSG00000197430.13,OPALIN,chr10,96359364
ENSG00000162779.23,AXDND1,chr1,179365719
ENSG00000184307.19,ZDHHC23,chr3,113947705
ENSG00000104765.18,BNIP3L,chr8,26383030
ENSG00000187522.17,HSPA14,chr10,14838163
ENSG00000284024.5,MSANTD7,chr10,14838163
ENSG00000162892.16,IL24,chr1,206897442
ENSG00000105793.18,GTPBP10,chr7,90335222
ENSG00000164088.20,PPM1M,chr3,52245740
ENSG00000152822.16,GRM1,chr6,146027645
ENSG00000157654.21,PALM2AKAP2,chr9,109498324
ENSG00000116747.15,RO60,chr1,193059421
ENSG00000120563.11,LYZL1,chr10,29289060
ENSG00000012171.22,SEMA3B,chr3,50267506
ENSG00000121989.17,ACVR2A,chr2,147844377
ENSG00000142765.20,SYTL1,chr1,27342008
ENSG00000175048.19,ZDHHC14,chr6,157381132
ENSG00000183291.19,SELENOF,chr1,86914423
ENSG00000188229.8,TUBB4B,chr9,137241277
ENSG00000162600.14,OMA1,chr1,58546837
ENSG00000230301.6,OR5H6,chr3,98263251
ENSG00000254706.3,ENSG00000254706,chr1,162365406
ENSG00000047579.22,DTNBP1,chr6,15663065
ENSG00000259956.2,RBM15B,chr3,51391284
ENSG00000214694.15,ARHGEF33,chr2,38889838
ENSG00000154710.20,RABGEF1,chr7,66682104
ENSG00000106333.15,PCOLCE,chr7,100602320
ENSG00000242441.9,GTF2A1L,chr2,48617797
ENSG00000136827.13,TOR1A,chr9,129824246
ENSG00000158373.11,H2BC5,chr6,26158121
ENSG00000147896.4,IFNK,chr9,27524289
ENSG00000166317.13,SYNPO2L,chr10,73663802
ENSG00000082213.20,C5orf22,chr5,31532277
ENSG00000164830.20,OXR1,chr8,106270111
ENSG00000026103.26,FAS,chr10,88953812
ENSG00000175395.18,ZNF25,chr10,37976657
ENSG00000164651.19,SP8,chr7,20786906
ENSG00000143870.15,PDIA6,chr2,10837976
ENSG00000178562.20,CD28,chr2,203706516
ENSG00000169398.22,PTK2,chr8,141002215
ENSG00000174279.5,EVX2,chr2,176083961
ENSG00000164949.10,GEM,chr8,94262460
ENSG00000130714.21,POMT1,chr9,131502788
ENSG00000143390.20,RFX5,chr1,151347338
ENSG00000162595.10,DIRAS3,chr1,68051716
ENSG00000162949.18,CAPN13,chr2,30820541
ENSG00000181847.14,TIGIT,chr3,114276912
ENSG00000186470.16,BTN3A2,chr6,26365158
ENSG00000145191.17,EIF2B5,chr3,184134985
ENSG00000096060.17,FKBP5,chr6,35728621
ENSG00000124786.15,SLC35B3,chr6,8435982
ENSG00000123643.16,SLC36A1,chr5,151437045
ENSG00000181690.10,PLAG1,chr8,56211356
ENSG00000145386.13,CCNA2,chr4,121823935
ENSG00000096080.14,MRPS18A,chr6,43687953
ENSG00000164038.18,SLC9B2,chr4,103085828
ENSG00000175073.9,VCPIP1,chr8,66667262
ENSG00000129691.18,ASH2L,chr8,38105492
ENSG00000182329.15,KIAA2012,chr2,202073249
ENSG00000112699.13,GMDS,chr6,2245710
ENSG00000293553.1,ENSG00000293553,chr3,15455939
ENSG00000137996.15,RTCA,chr1,100266153
ENSG00000107077.23,KDM4C,chr9,6720862
ENSG00000112309.12,B3GAT2,chr6,70957463
ENSG00000145996.13,CDKAL1,chr6,20534441
ENSG00000155366.19,RHOC,chr1,112707896
ENSG00000175137.13,SH3BP5L,chr1,248826521
ENSG00000112308.16,C6orf62,chr6,24720899
ENSG00000169429.14,CXCL8,chr4,73740518
ENSG00000164062.15,APEH,chr3,49673817
ENSG00000135525.21,MAP7,chr6,136550867
ENSG00000112706.13,IMPG1,chr6,76072677
ENSG00000172478.20,MAB21L4,chr2,240896893
ENSG00000175857.10,GAPT,chr5,58491427
ENSG00000126067.14,PSMB2,chr1,35641567
ENSG00000151552.15,QDPR,chr4,17512256
ENSG00000138769.13,CDKL2,chr4,75630715
ENSG00000286231.1,ENSG00000286231,chr1,220786989
ENSG00000106066.17,CPVL,chr7,29195450
ENSG00000071189.23,SNX13,chr7,17940711
ENSG00000009307.19,CSDE1,chr1,114758703
ENSG00000086589.14,RBM22,chr5,150701096
ENSG00000278588.2,H2BC10,chr6,26272930
ENSG00000138442.13,WDR12,chr2,203014797
ENSG00000188859.8,FAM78B,chr1,166167005
ENSG00000277075.4,H2AC8,chr6,26216920
ENSG00000116745.8,RPE65,chr1,68451102
ENSG00000186439.18,TRDN,chr6,123637315
ENSG00000119414.14,PPP6C,chr9,125189938
ENSG00000106070.22,GRB10,chr7,50793485
ENSG00000115386.8,REG1A,chr2,79111235
ENSG00000181789.16,COPG1,chr3,129249574
ENSG00000119402.20,FBXW2,chr9,120793437
ENSG00000135776.7,ABCB10,chr1,229559033
ENSG00000214194.11,SMIM30,chr7,113118581
ENSG00000114771.16,AADAC,chr3,151813930
ENSG00000115350.14,POLE4,chr2,74958635
ENSG00000234829.4,IFNA17,chr9,21228221
ENSG00000086300.19,SNX10,chr7,26291850
ENSG00000115107.22,STEAP3,chr2,119222446
ENSG00000168528.14,SERINC2,chr1,31409564
ENSG00000124275.17,MTRR,chr5,7851185
ENSG00000177476.3,OR2G3,chr1,247605585
ENSG00000168143.10,FAM83B,chr6,54846272
ENSG00000121904.20,CSMD2,chr1,34165841
ENSG00000286001.1,ENSG00000286001,chr5,218297
ENSG00000158125.12,XDH,chr2,31414755
ENSG00000109390.15,NDUFC1,chr4,139302563
ENSG00000135318.14,NT5E,chr6,85449583
ENSG00000165312.7,OTUD1,chr10,23439074
ENSG00000119508.19,NR4A3,chr9,99821846
ENSG00000133739.18,LRRCC1,chr8,85107078
ENSG00000205442.13,IZUMO3,chr9,24545945
ENSG00000198856.15,OSTC,chr4,108650576
ENSG00000178694.11,NSUN3,chr3,94062979
ENSG00000084093.21,REST,chr4,56907852
ENSG00000165233.20,CARD19,chr9,93096152
ENSG00000154553.18,PDLIM3,chr4,185535668
ENSG00000138443.19,ABI2,chr2,203328212
ENSG00000073803.16,MAP3K13,chr3,185282940
ENSG00000073578.20,SDHA,chr5,218205
ENSG00000163041.15,H3-3A,chr1,226061570
ENSG00000135604.13,STX11,chr6,144149969
ENSG00000164331.12,ANKRA2,chr5,73565711
ENSG00000157020.20,SEC13,chr3,10321206
ENSG00000030304.16,MUSK,chr9,110668655
ENSG00000147862.20,NFIB,chr9,14398982
ENSG00000172986.14,GXYLT2,chr3,72888031
ENSG00000106052.16,TAX1BP1,chr7,27739330
ENSG00000204152.16,TIMM23B,chr10,49942030
ENSG00000159899.18,NPR2,chr9,35791002
ENSG00000187091.16,PLCD1,chr3,38029679
ENSG00000198601.4,OR2M2,chr1,248174820
ENSG00000183607.12,GKN2,chr2,68953027
ENSG00000112977.18,DAP,chr5,10761682
ENSG00000125037.15,EMC3,chr3,10011201
ENSG00000258465.8,ENSG00000258465,chr1,160285129
ENSG00000072163.22,LIMS2,chr2,127681785
ENSG00000180251.6,SLC9A4,chr2,102473219
ENSG00000129696.15,TTI2,chr8,33513184
ENSG00000156983.19,BRPF1,chr3,9731725
ENSG00000070159.16,PTPN3,chr9,109498342
ENSG00000164366.6,CCDC127,chr5,218161
ENSG00000174021.14,GNG5,chr1,84507236
ENSG00000178149.19,DALRD3,chr3,49022292
ENSG00000120217.15,CD274,chr9,5450502
ENSG00000214510.11,SPINK13,chr5,148268179
ENSG00000059588.12,TARBP1,chr1,234479196
ENSG00000159348.15,CYB5R1,chr1,202967286
ENSG00000147535.19,PLPP5,chr8,38269518
ENSG00000164117.16,FBXO8,chr4,174283977
ENSG00000162976.14,SLC66A3,chr2,11155197
ENSG00000251380.3,DCANP1,chr5,135447347
ENSG00000257923.14,CUX1,chr7,101815903
ENSG00000180938.8,ZNF572,chr8,124973264
ENSG00000135018.16,UBQLN1,chr9,83708231
ENSG00000156026.17,MCU,chr10,72692087
ENSG00000052723.14,SIKE1,chr1,114780705
ENSG00000152583.15,SPARCL1,chr4,87531117
ENSG00000162676.15,GFI1,chr1,92486924
ENSG00000085382.14,HACE1,chr6,104859946
ENSG00000132463.17,GRSF1,chr4,70839956
ENSG00000055130.20,CUL1,chr7,148697913
ENSG00000178395.7,CCDC185,chr1,223393414
ENSG00000147789.18,ZNF7,chr8,144826893
ENSG00000120329.7,SLC25A2,chr5,141304048
ENSG00000204178.13,MACO1,chr1,25430852
ENSG00000138796.20,HADH,chr4,107989682
ENSG00000164180.17,TMEM161B,chr5,88269475
ENSG00000179097.9,HTR1F,chr3,87792547
ENSG00000057663.18,ATG5,chr6,106326476
ENSG00000127947.18,PTPN12,chr7,77537064
ENSG00000165271.19,NOL6,chr9,33473929
ENSG00000038274.20,MAT2B,chr5,163503108
ENSG00000180376.19,CCDC66,chr3,56557160
ENSG00000213901.13,SLC23A3,chr2,219170094
ENSG00000168216.15,LMBRD1,chr6,69867235
ENSG00000171462.17,DLK2,chr6,43456631
ENSG00000114744.11,COMMD2,chr3,149752494
ENSG00000156831.11,NSMCE2,chr8,125091672
ENSG00000111877.20,MCM9,chr6,118935169
ENSG00000115474.8,KCNJ13,chr2,232776565
ENSG00000289747.1,ENSG00000289747,chr3,195909560
ENSG00000107099.19,DOCK8,chr9,214675
ENSG00000112419.17,PHACTR2,chr6,143536581
ENSG00000113578.20,FGF1,chr5,142698069
ENSG00000143799.16,PARP1,chr1,226408153
ENSG00000155886.14,SLC24A2,chr9,19789223
ENSG00000164023.17,SGMS2,chr4,107824562
ENSG00000186001.16,LRCH3,chr3,197791225
ENSG00000121931.18,LRIF1,chr1,110964092
ENSG00000084623.14,EIF3I,chr1,32221076
ENSG00000182606.19,TRAK1,chr3,42013623
ENSG00000265763.6,ZNF488,chr10,47384330
ENSG00000114405.13,CEP15,chr3,62319000
ENSG00000116147.20,TNR,chr1,175743703
ENSG00000122420.12,PTGFR,chr1,78303883
ENSG00000135930.17,EIF4E2,chr2,232550632
ENSG00000169247.16,SH3TC2,chr5,149063162
ENSG00000058668.18,ATP2B4,chr1,203626663
ENSG00000147588.9,PMP2,chr8,81447517
ENSG00000119408.19,NEK6,chr9,124257605
ENSG00000145476.18,CYP4V2,chr4,186191257
ENSG00000157985.21,AGAP1,chr2,235494025
ENSG00000112306.10,RPS12,chr6,132814541
ENSG00000143379.15,SETDB1,chr1,150926262
ENSG00000112200.19,ZNF451,chr6,57086843
ENSG00000172795.18,DCP2,chr5,112976701
ENSG00000164124.13,TMEM144,chr4,158201603
ENSG00000225968.9,ELFN1,chr7,1665744
ENSG00000176040.14,TMPRSS7,chr3,112034735
ENSG00000047932.16,GOPC,chr6,117602552
ENSG00000154997.9,SEPTIN14,chr7,55862754
ENSG00000160401.16,CFAP157,chr9,127706978
ENSG00000169764.18,UGP2,chr2,63840944
ENSG00000179387.12,ELMOD2,chr4,140524157
ENSG00000065135.14,GNAI3,chr1,109548581
ENSG00000071967.14,CYBRD1,chr2,171522246
ENSG00000168556.8,ING2,chr4,183504753
ENSG00000162365.15,CYP4A22,chr1,47137387
ENSG00000136918.10,WDR38,chr9,124853265
ENSG00000177679.17,SRRM3,chr7,76201863
ENSG00000164270.21,HTR4,chr5,148677234
ENSG00000163017.16,ACTG2,chr2,73892231
ENSG00000047457.16,CP,chr3,149222048
ENSG00000176256.11,HMGB4,chr1,33860474
ENSG00000164975.18,SNAPC3,chr9,15422660
ENSG00000122591.15,HYCC1,chr7,23014147
ENSG00000136244.14,IL6,chr7,22725883
ENSG00000116711.12,PLA2G4A,chr1,186828948
ENSG00000130939.22,UBE4B,chr1,10032831
ENSG00000154165.5,GPR15,chr3,98531977
ENSG00000049618.27,ARID1B,chr6,156776019
ENSG00000253537.4,PCDHGA7,chr5,141382701
ENSG00000184432.13,COPB2,chr3,139389735
ENSG00000135632.14,SMYD5,chr2,73214221
ENSG00000215375.9,MYL5,chr4,673518
ENSG00000163735.8,CXCL5,chr4,73998686
ENSG00000163251.6,FZD5,chr2,207769913
ENSG00000125386.18,FAM193A,chr4,2536571
ENSG00000142959.8,BEST4,chr1,44791549
ENSG00000203724.13,C1orf53,chr1,197902448
ENSG00000159176.16,CSRP1,chr1,201540141
ENSG00000096717.14,SIRT1,chr10,67884646
ENSG00000096063.18,SRPK1,chr6,35921341
ENSG00000196418.15,ZNF124,chr1,247172062
ENSG00000237524.12,TEX51,chr2,126898863
ENSG00000310607.1,ENSG00000310607,chr3,72888045
ENSG00000107438.11,PDLIM1,chr10,95291125
ENSG00000198734.14,F5,chr1,169586698
ENSG00000203778.10,FAM229B,chr6,112087121
ENSG00000132429.12,POPDC3,chr6,105180446
ENSG00000159399.12,HK2,chr2,74834076
ENSG00000114779.22,ABHD14B,chr3,51983408
ENSG00000114200.12,BCHE,chr3,165837461
ENSG00000137221.16,TJAP1,chr6,43477522
ENSG00000155561.17,NUP205,chr7,135557699
ENSG00000146221.12,DRC5,chr6,44297724
ENSG00000151729.13,SLC25A4,chr4,185143232
ENSG00000169976.7,SF3B5,chr6,144095572
ENSG00000243955.8,GSTA1,chr6,52804020
ENSG00000151725.14,CENPU,chr4,184734129
ENSG00000152104.13,PTPN14,chr1,214552448
ENSG00000120533.14,ENY2,chr8,109333554
ENSG00000175426.13,PCSK1,chr5,96434142
ENSG00000241128.3,OR14A2,chr1,247748140
ENSG00000274944.4,ENSG00000274944,chr1,38881616
ENSG00000156042.20,CFAP70,chr10,73358867
ENSG00000275379.2,H3C11,chr6,27872345
ENSG00000251246.1,EFNA4-EFNA3,chr1,155063747
ENSG00000104408.13,EIF3E,chr8,108443495
ENSG00000048828.20,FAM120A,chr9,93451647
ENSG00000106571.17,GLI3,chr7,42264264
ENSG00000015520.17,NPC1L1,chr7,44541329
ENSG00000123500.11,COL10A1,chr6,116158746
ENSG00000109339.26,MAPK10,chr4,86594624
ENSG00000131233.10,GJA9,chr1,38881586
ENSG00000174332.8,GLIS1,chr1,53739224
ENSG00000142224.18,IL19,chr1,206770763
ENSG00000173068.21,BNC2,chr9,16871941
ENSG00000132855.7,ANGPTL3,chr1,62597463
ENSG00000168765.21,GSTM4,chr1,109656068
ENSG00000114331.18,ACAP2,chr3,195443138
ENSG00000188315.9,C3orf62,chr3,49277235
ENSG00000104412.10,EMC2,chr8,108443600
ENSG00000082438.20,COBLL1,chr2,164843678
ENSG00000164576.14,SAP30L,chr5,154445975
ENSG00000180044.6,C3orf80,chr3,160225421
ENSG00000115593.17,SMYD1,chr2,88067772
ENSG00000143486.18,EIF2D,chr1,206612555
ENSG00000145888.11,GLRA1,chr5,151924850
ENSG00000108091.13,CCDC6,chr10,59907038
ENSG00000155090.17,KLF10,chr8,102655728
ENSG00000243364.9,EFNA4,chr1,155063717
ENSG00000127472.13,PLA2G5,chr1,20028178
ENSG00000130768.17,SMPDL3B,chr1,27934966
ENSG00000129810.17,SGO1,chr3,20186799
ENSG00000164512.19,ANKRD55,chr5,56233340
ENSG00000181404.19,WASHC1,chr9,73864
ENSG00000171503.15,ETFDH,chr4,158671967
ENSG00000177409.14,SAMD9L,chr7,93148409
ENSG00000182952.7,HMGN4,chr6,26538199
ENSG00000259916.3,AQP7B,chr2,94587100
ENSG00000127249.17,ATP13A4,chr3,193593110
ENSG00000118513.23,MYB,chr6,135180896
ENSG00000185372.4,OR2V1,chr5,181131168
ENSG00000148677.9,ANKRD1,chr10,90921276
ENSG00000051620.13,HEBP2,chr6,138403530
ENSG00000164877.21,MICALL2,chr7,1459538
ENSG00000188996.5,HUS1B,chr6,657099
ENSG00000273802.4,H2BC8,chr6,26217251
ENSG00000134375.13,TIMM17A,chr1,201955475
ENSG00000168077.16,SCARA3,chr8,27633371
ENSG00000112077.19,RHAG,chr6,49636838
ENSG00000225921.9,NOL7,chr6,13615307
ENSG00000198765.13,SYCP1,chr1,114854835
ENSG00000134061.6,CD180,chr5,67196798
ENSG00000189134.4,NKAPL,chr6,28259296
ENSG00000214706.14,IFRD2,chr3,50292917
ENSG00000197889.12,MEIG1,chr10,14954189
ENSG00000184374.5,COLEC10,chr8,118995451
ENSG00000198836.13,OPA1,chr3,193593101
ENSG00000112357.16,PEX7,chr6,136822545
ENSG00000109321.13,AREG,chr4,74444998
ENSG00000135974.13,C2orf49,chr2,105337515
ENSG00000135218.21,CD36,chr7,80369531
ENSG00000168702.19,LRP1B,chr2,142131015
ENSG00000117400.19,MPL,chr1,43337807
ENSG00000133055.12,MYBPH,chr1,203175879
ENSG00000175879.10,HOXD8,chr2,176129327
ENSG00000203666.15,DRC8,chr1,244969670
ENSG00000183520.14,UTP11,chr1,38009110
ENSG00000144331.21,ZNF385B,chr2,179861616
ENSG00000221914.13,PPP2R2A,chr8,26291506
ENSG00000187689.10,AMTN,chr4,70518568
ENSG00000196975.18,ANXA4,chr2,69643108
ENSG00000196352.20,CD55,chr1,207321170
ENSG00000136270.16,TBRG4,chr7,45112047
ENSG00000122958.17,VPS26A,chr10,69123511
ENSG00000072756.20,TRNT1,chr3,3126363
ENSG00000114302.19,PRKAR2A,chr3,48847893
ENSG00000163655.18,GMPS,chr3,155870466
ENSG00000138802.13,SEC24B,chr4,109433601
ENSG00000173349.6,SFT2D3,chr2,127701496
ENSG00000138434.18,ITPRID2,chr2,181841291
ENSG00000142961.18,MOB3C,chr1,46616888
ENSG00000164175.16,SLC45A2,chr5,33986123
ENSG00000159069.16,FBXW5,chr9,136950121
ENSG00000163728.13,TTC14,chr3,180602077
ENSG00000114841.18,DNAH1,chr3,52316318
ENSG00000159352.18,PSMD4,chr1,151254708
ENSG00000170860.6,LSM3,chr3,14178748
ENSG00000106348.21,IMPDH1,chr7,128410008
ENSG00000137216.21,TMEM63B,chr6,44126613
ENSG00000178440.9,TIMM23B-AGAP6,chr10,49942055
ENSG00000185090.17,MANEAL,chr1,37793787
ENSG00000148331.14,ASB6,chr9,129642362
ENSG00000138346.18,DNA2,chr10,68472120
ENSG00000116761.14,CTH,chr1,70406193
ENSG00000172155.10,LCE1D,chr1,152796720
ENSG00000137090.12,DMRT1,chr9,841689
ENSG00000145555.16,MYO10,chr5,16936316
ENSG00000145782.15,ATG12,chr5,115842533
ENSG00000170293.11,CMTM8,chr3,32237206
ENSG00000164032.14,H2AZ1,chr4,99950539
ENSG00000189283.12,FHIT,chr3,61251465
ENSG00000173627.8,APOBEC4,chr1,183653315
ENSG00000131931.10,THAP1,chr8,42843363
ENSG00000109193.14,SULT1E1,chr4,69861074
ENSG00000081692.15,JMJD4,chr1,227735412
ENSG00000153975.12,ZUP1,chr6,116668815
ENSG00000171303.9,KCNK3,chr2,26692712
ENSG00000134183.15,GNAT2,chr1,109619928
ENSG00000064313.14,TAF2,chr8,119832862
ENSG00000116704.10,SLC35D1,chr1,67054399
ENSG00000096006.13,CRISP3,chr6,49744444
ENSG00000136936.13,XPA,chr9,97697407
ENSG00000106785.17,TRIM14,chr9,98119403
ENSG00000145241.13,CENPC,chr4,67545564
ENSG00000080200.11,CRYBG3,chr3,97821983
ENSG00000197747.11,S100A10,chr1,151993890
ENSG00000247626.5,MARS2,chr2,197705368
ENSG00000154529.17,CNTNAP3B,chr9,42129551
ENSG00000172954.16,LCLAT1,chr2,30447211
ENSG00000157131.14,C8A,chr1,56854751
ENSG00000075975.19,MKRN2,chr3,12557010
ENSG00000175497.18,DPP10,chr2,114442298
ENSG00000036565.17,SLC18A1,chr8,20183205
ENSG00000172380.8,GNG12,chr1,67833810
ENSG00000155729.15,KCTD18,chr2,200519783
ENSG00000030419.19,IKZF2,chr2,213152426
ENSG00000105866.17,SP4,chr7,21428023
ENSG00000164930.14,FZD6,chr8,103298432
ENSG00000082068.11,WDR70,chr5,37379243
ENSG00000178233.19,TMEM151B,chr6,44270449
ENSG00000173175.18,ADCY5,chr3,123449794
ENSG00000065308.7,TRAM2,chr6,52577315
ENSG00000182749.8,PAQR7,chr1,25875967
ENSG00000070214.19,SLC44A1,chr9,105244518
ENSG00000214113.13,LYRM4,chr6,5261430
ENSG00000133574.12,GIMAP4,chr7,150567241
ENSG00000174339.3,OR2Y1,chr5,180740057
ENSG00000156006.7,NAT2,chr8,18391246
ENSG00000143498.20,TAF1A,chr1,222590161
ENSG00000163734.4,CXCL3,chr4,74038806
ENSG00000163157.17,TMOD4,chr1,151176283
ENSG00000137080.4,IFNA21,chr9,21166659
ENSG00000160445.13,ZER1,chr9,128772413
ENSG00000124678.21,TCP11,chr6,35148609
ENSG00000196950.16,SLC39A10,chr2,195575976
ENSG00000239264.11,TXNDC5,chr6,7911010
ENSG00000109424.6,UCP1,chr4,140569000
ENSG00000143321.19,HDGF,chr1,156766924
ENSG00000144481.18,TRPM8,chr2,233917372
ENSG00000176095.14,IP6K1,chr3,49786556
ENSG00000095261.16,PSMD5,chr9,120843387
ENSG00000037241.9,RPL26L1,chr5,172954003
ENSG00000054598.9,FOXC1,chr6,1609914
ENSG00000172724.13,CCL19,chr9,34691354
ENSG00000142751.17,GPN2,chr1,26890282
ENSG00000173545.7,ZNF622,chr5,16465810
ENSG00000170279.3,C7orf33,chr7,148590765
ENSG00000148158.19,SNX30,chr9,112750723
ENSG00000164961.18,WASHC5,chr8,125091818
ENSG00000091972.21,CD200,chr3,112332234
ENSG00000164379.7,FOXQ1,chr6,1312097
ENSG00000116819.10,TFAP2E,chr1,35573308
ENSG00000197321.18,SVIL,chr10,29737122
ENSG00000168546.13,GFRA2,chr8,21812369
ENSG00000168724.20,DNAJC21,chr5,34929524
ENSG00000136770.13,DNAJC1,chr10,22003768
ENSG00000198400.15,NTRK1,chr1,156815635
ENSG00000022567.12,SLC45A4,chr8,141308384
ENSG00000162777.19,DENND2D,chr1,111204534
ENSG00000158079.17,PTPDC1,chr9,94030793
ENSG00000153207.18,AHCTF1,chr1,246932062
