seqnames,start,end,width,strand,Conc,Conc_p53KD,Conc_Scramble,Fold,p.value,FDR,log2FC,FDR_value,mean_signal,neglog10FDR,Status
chr2,43226818,43227318,501,*,6.24332718107711,6.1582333479439,6.3236802855562,-0.127959560650103,0.740413539113516,0.883233033329785,-0.127959560650103,0.883233033329785,6.24332718107711,0.05392469649376673,Not significant
chr7,25856984,25857484,501,*,4.54963749638613,4.82355426798594,4.21123037521569,0.135970331250458,0.741248204437887,0.883449860305013,0.135970331250458,0.883449860305013,4.54963749638613,0.05381809359442197,Not significant
chr7,27183328,27183828,501,*,4.03386799068361,4.34377711220241,3.63864224709477,0.129290738800231,0.741510450889988,0.883449860305013,0.129290738800231,0.883449860305013,4.03386799068361,0.05381809359442197,Not significant
chr8,28402012,28402512,501,*,3.74234241090852,3.3059996086883,4.0769042820869,-0.125043046270558,0.74164951332111,0.883449860305013,-0.125043046270558,0.883449860305013,3.74234241090852,0.05381809359442197,Not significant
chr22,46753589,46754089,501,*,4.72000223504115,4.47007882525985,4.93295616884684,-0.146980497897317,0.742087287825637,0.883449860305013,-0.146980497897317,0.883449860305013,4.72000223504115,0.05381809359442197,Not significant
chr17,59837579,59838079,501,*,5.22305316298556,5.3903705735235,5.03375379145145,0.152317944923577,0.742278188576218,0.883449860305013,0.152317944923577,0.883449860305013,5.22305316298556,0.05381809359442197,Not significant
chr12,106139268,106139768,501,*,4.21618791153514,3.86733906825942,4.49689439321144,-0.132915067222096,0.742465677639084,0.883449860305013,-0.132915067222096,0.883449860305013,4.21618791153514,0.05381809359442197,Not significant
chr21,33977538,33978038,501,*,4.68882052297605,4.86144498649849,4.49269726957928,0.152101957891668,0.742514656022959,0.883449860305013,0.152101957891668,0.883449860305013,4.68882052297605,0.05381809359442197,Not significant
chr20,35664864,35665364,501,*,6.15027855897649,6.23637534229075,6.05871579150173,0.129203992559102,0.742918317604652,0.883603846187593,0.129203992559102,0.883603846187593,6.15027855897649,0.05374240238139426,Not significant
chr20,23874427,23874927,501,*,5.05889451486372,5.22829844993478,4.86691910298386,0.151846224625596,0.743325991314985,0.883762488567115,0.151846224625596,0.883762488567115,5.05889451486372,0.05366443607768845,Not significant
chr4,15681484,15681984,501,*,3.74807795572598,4.04741207352745,3.36992812123475,0.128638035563663,0.745033582491716,0.885465954551202,0.128638035563663,0.885465954551202,3.74807795572598,0.05282813242398358,Not significant
chr3,157174808,157175308,501,*,5.66159030441794,5.78144683169837,5.53086667714163,0.145516825274765,0.745997634564477,0.885696602558509,0.145516825274765,0.885696602558509,5.66159030441794,0.05271502122817657,Not significant
chr19,49866909,49867409,501,*,5.25504852675512,5.07991771620627,5.41120278472893,-0.150274122109851,0.746154400413133,0.885696602558509,-0.150274122109851,0.885696602558509,5.25504852675512,0.05271502122817657,Not significant
chr6,43013707,43014207,501,*,5.10703191257217,4.79593207027674,5.36280206688784,-0.1360195555497,0.746222822693037,0.885696602558509,-0.1360195555497,0.885696602558509,5.10703191257217,0.05271502122817657,Not significant
chr6,52284615,52285115,501,*,5.04659849478131,4.83577805181015,5.23050326587027,-0.148564174146592,0.746435256281239,0.885696602558509,-0.148564174146592,0.885696602558509,5.04659849478131,0.05271502122817657,Not significant
chr17,58391463,58391963,501,*,4.58454325965964,4.20175810732998,4.88676808304993,-0.126104594594542,0.746829058715301,0.885696602558509,-0.126104594594542,0.885696602558509,4.58454325965964,0.05271502122817657,Not significant
chr6,34757104,34757604,501,*,5.09880941047841,4.96300604194474,5.22292196444558,-0.146957537592344,0.746876992287855,0.885696602558509,-0.146957537592344,0.885696602558509,5.09880941047841,0.05271502122817657,Not significant
chr5,133240414,133240914,501,*,6.31536097022673,6.23456361440276,6.39187229025701,-0.120286174098696,0.747501802035318,0.886111407710741,-0.120286174098696,0.886111407710741,6.31536097022673,0.052511672342827206,Not significant
KI270544.1,-38,462,501,*,3.42831227553858,3.68465352010942,3.11636605796668,0.134176771964108,0.748436252101782,0.886745864442202,0.134176771964108,0.886745864442202,3.42831227553858,0.05220082829060593,Not significant
chr9,137086031,137086531,501,*,5.95457999666699,5.84024329141447,6.0605169005932,-0.140983390074136,0.748587446084044,0.886745864442202,-0.140983390074136,0.886745864442202,5.95457999666699,0.05220082829060593,Not significant
chr19,39444440,39444940,501,*,3.86631831803877,3.51370211364472,4.14945470589133,-0.127067240119351,0.749750292949189,0.887589503873746,-0.127067240119351,0.887589503873746,3.86631831803877,0.05178784212802605,Not significant
chr17,57879588,57880088,501,*,5.69044920060785,5.86854390398491,5.48723177956434,0.146665170924804,0.749925433417413,0.887589503873746,0.146665170924804,0.887589503873746,5.69044920060785,0.05178784212802605,Not significant
chr17,50397099,50397599,501,*,5.0763685963755,4.7700418669045,5.32890756660276,-0.132884986776003,0.750126076675422,0.887589503873746,-0.132884986776003,0.887589503873746,5.0763685963755,0.05178784212802605,Not significant
chr2,134398123,134398623,501,*,5.57958619412314,5.44291767838513,5.70442086682806,-0.144516456513343,0.750711058093705,0.887955590740792,-0.144516456513343,0.887955590740792,5.57958619412314,0.05160875401701101,Not significant
chr1,25083142,25083642,501,*,4.33044201187947,4.50616650440919,4.13030602420022,0.145690052900223,0.751552162312819,0.888014852845033,0.145690052900223,0.888014852845033,4.33044201187947,0.051579770195844,Not significant
chr10,132330885,132331385,501,*,2.83969946512314,3.25987917003653,2.24439723915089,0.106265115575388,0.75157209454098,0.888014852845033,0.106265115575388,0.888014852845033,2.83969946512314,0.051579770195844,Not significant
chr12,89352541,89353041,501,*,4.91368602102398,4.75740178713941,5.05468287127409,-0.146732992914743,0.751664002546738,0.888014852845033,-0.146732992914743,0.888014852845033,4.91368602102398,0.051579770195844,Not significant
chr19,17405673,17406173,501,*,5.51574665404816,5.33355283498964,5.67749022956975,-0.146220702294847,0.752056654290228,0.888014852845033,-0.146220702294847,0.888014852845033,5.51574665404816,0.051579770195844,Not significant
chr11,69048949,69049449,501,*,5.89443429661074,6.05544342408355,5.71317211251904,0.146522806912499,0.752139209625728,0.888014852845033,0.146522806912499,0.888014852845033,5.89443429661074,0.051579770195844,Not significant
chr9,127423927,127424427,501,*,4.57167389159516,4.74004950843028,4.38101843768951,0.145714020814269,0.752680723025135,0.88832867750439,0.145714020814269,0.88832867750439,4.57167389159516,0.051426317536565756,Not significant
chr3,9890637,9891137,501,*,5.2945199791846,5.40384576739453,5.17622531323446,0.139638386274172,0.754377613946125,0.890005372440284,0.139638386274172,0.890005372440284,5.2945199791846,0.050607371766179875,Not significant
chr12,47820507,47821007,501,*,5.4822616630619,5.33790874677782,5.61347563614768,-0.144154236634101,0.754775721188777,0.890149111885154,-0.144154236634101,0.890149111885154,5.4822616630619,0.050537237125142576,Not significant
chr18,3595223,3595723,501,*,4.42508273383706,4.25435935340558,4.57772421251679,-0.144626534411607,0.755291030442736,0.890241311701318,-0.144626534411607,0.890241311701318,4.42508273383706,0.050492256124461087,Not significant
chr18,12883760,12884260,501,*,5.1902238045696,5.00774125622483,5.35219482576104,-0.143780977411605,0.756039304720765,0.890241311701318,-0.143780977411605,0.890241311701318,5.1902238045696,0.050492256124461087,Not significant
chr17,40287718,40288218,501,*,5.37876951015714,5.49205534480225,5.25582415995338,0.139378620268288,0.756441067518234,0.890241311701318,0.139378620268288,0.890241311701318,5.37876951015714,0.050492256124461087,Not significant
chr17,77389723,77390223,501,*,4.57151689491149,4.78016698498774,4.3275044561907,0.137574053024955,0.756586133220241,0.890241311701318,0.137574053024955,0.890241311701318,4.57151689491149,0.050492256124461087,Not significant
chr8,19816938,19817438,501,*,5.60266430436582,5.70174827646653,5.49627011875484,0.134087816721406,0.756769112891017,0.890241311701318,0.134087816721406,0.890241311701318,5.60266430436582,0.050492256124461087,Not significant
chr17,74873379,74873879,501,*,4.26993292856187,3.92873961292356,4.54566936060907,-0.123284282345027,0.756944976907455,0.890241311701318,-0.123284282345027,0.890241311701318,4.26993292856187,0.050492256124461087,Not significant
chr11,20387259,20387759,501,*,5.77422357924324,5.60243276089434,5.92771759077382,-0.143539928195586,0.756998257646507,0.890241311701318,-0.143539928195586,0.890241311701318,5.77422357924324,0.050492256124461087,Not significant
chr2,219694822,219695322,501,*,5.42413780928572,5.12513682572707,5.67168251997613,-0.12887603947951,0.757064306040227,0.890241311701318,-0.12887603947951,0.890241311701318,5.42413780928572,0.050492256124461087,Not significant
chr9,124868625,124869125,501,*,5.97860414338236,5.89059447794841,6.06155219557815,-0.125822337749667,0.757512196225177,0.890443012126056,-0.125822337749667,0.890443012126056,5.97860414338236,0.05039386992465717,Not significant
chr10,72332066,72332566,501,*,5.77415823428352,5.90594325811443,5.62911377587478,0.142134548836114,0.758110508569281,0.890821319697383,0.142134548836114,0.890821319697383,5.77415823428352,0.0502093977043084,Not significant
chr3,196631975,196632475,501,*,4.80621365471446,5.07169756676561,4.48060348479293,0.124163672146118,0.75973733825195,0.891967689273778,0.124163672146118,0.891967689273778,4.80621365471446,0.04965087726542,Not significant
chr17,45127655,45128155,501,*,4.00002902494385,3.66570520708977,4.27126846939678,-0.121992680105003,0.759760573654564,0.891967689273778,-0.121992680105003,0.891967689273778,4.00002902494385,0.04965087726542,Not significant
chr13,26412895,26413395,501,*,5.57418977397285,5.72115271817208,5.410540298186,0.141899946203045,0.760010488106198,0.891967689273778,0.141899946203045,0.891967689273778,5.57418977397285,0.04965087726542,Not significant
chr9,137568416,137568916,501,*,3.17209484387172,3.47701510259649,2.78496562051359,0.116962274886972,0.760193443434449,0.891967689273778,0.116962274886972,0.891967689273778,3.17209484387172,0.04965087726542,Not significant
chr4,3869991,3870491,501,*,4.72952637735301,4.43123995345275,4.97658165524765,-0.124434512151995,0.763002483970782,0.894759439056242,-0.124434512151995,0.894759439056242,4.72952637735301,0.04829371142533697,Not significant
chr17,81860886,81861386,501,*,4.80304468537841,4.6500122217634,4.94138987513474,-0.139916390478406,0.763257158145711,0.894759439056242,-0.139916390478406,0.894759439056242,4.80304468537841,0.04829371142533697,Not significant
chr11,69948620,69949120,501,*,5.72016897802626,5.61523654902635,5.817984039634,-0.130571211682764,0.763405865290381,0.894759439056242,-0.130571211682764,0.894759439056242,5.72016897802626,0.04829371142533697,Not significant
chr2,74482984,74483484,501,*,5.13965959237089,4.93781334059197,5.31670071057252,-0.136023532693186,0.764283847791542,0.895246595036153,-0.136023532693186,0.895246595036153,5.13965959237089,0.048057322100278355,Not significant
chr18,3649452,3649952,501,*,5.15663980970978,5.27371435411281,5.02921889462882,0.136851802947962,0.764377213825095,0.895246595036153,0.136851802947962,0.895246595036153,5.15663980970978,0.048057322100278355,Not significant
chr1,119648130,119648630,501,*,4.63799122008669,4.46451207036889,4.79283134139504,-0.138034718883465,0.764998969909985,0.895582902304612,-0.138034718883465,0.895582902304612,4.63799122008669,0.047894206189076804,Not significant
chr17,82216751,82217251,501,*,4.85432925309126,4.71462866661899,4.98168846835127,-0.138082279794063,0.765287782823652,0.895582902304612,-0.138082279794063,0.895582902304612,4.85432925309126,0.047894206189076804,Not significant
chr17,78879596,78880096,501,*,6.3168746235681,6.24597492665718,6.38445263464022,-0.109878321896377,0.765970192985669,0.895582902304612,-0.109878321896377,0.895582902304612,6.3168746235681,0.047894206189076804,Not significant
chr13,33542470,33542970,501,*,6.12511228528793,6.0295345830157,6.21474953496742,-0.127731589711946,0.765998815151668,0.895582902304612,-0.127731589711946,0.895582902304612,6.12511228528793,0.047894206189076804,Not significant
chr14,90383153,90383653,501,*,5.14048285989428,4.99744698903521,5.270607880325,-0.137956548244702,0.766054152312697,0.895582902304612,-0.137956548244702,0.895582902304612,5.14048285989428,0.047894206189076804,Not significant
chr11,119168770,119169270,501,*,5.75363262600298,5.63830603511893,5.86041870894208,-0.133631405628418,0.766507457012023,0.895674042049214,-0.133631405628418,0.895674042049214,5.75363262600298,0.04785001209584901,Not significant
chr22,31753516,31754016,501,*,5.00331760736148,5.24301442795619,4.71570295807648,0.12367895216904,0.766859274816521,0.895674042049214,0.12367895216904,0.895674042049214,5.00331760736148,0.04785001209584901,Not significant
chr17,82292613,82293113,501,*,5.76712120907025,5.89259753916177,5.6296831449884,0.136341246720108,0.767091827555796,0.895674042049214,0.136341246720108,0.895674042049214,5.76712120907025,0.04785001209584901,Not significant
chr17,81967812,81968312,501,*,5.43974990110177,5.59033242201036,5.27159865053949,0.137334199597079,0.76724405836618,0.895674042049214,0.137334199597079,0.895674042049214,5.43974990110177,0.04785001209584901,Not significant
chr4,185394607,185395107,501,*,4.36591255084023,4.62917933106466,4.04363582417348,0.118318949065371,0.76843389334749,0.896738139936839,0.118318949065371,0.896738139936839,4.36591255084023,0.04733435849815927,Not significant
chrX,103376620,103377120,501,*,5.11271833368368,4.88323398709999,5.31065957060987,-0.129113011143468,0.769330645093659,0.897459572227288,-0.129113011143468,0.897459572227288,5.11271833368368,0.046985105929649176,Not significant
chr19,55642109,55642609,501,*,4.06109580441673,4.32413406265693,3.73916193090046,0.117141268749075,0.770184484784156,0.89813044153983,0.117141268749075,0.89813044153983,4.06109580441673,0.046660583235895794,Not significant
chr5,133251216,133251716,501,*,5.82962815758609,5.93558474217245,5.71526852492138,0.130364448241585,0.77164290990056,0.898842956986667,0.130364448241585,0.898842956986667,5.82962815758609,0.04631618020432882,Not significant
chr11,2400339,2400839,501,*,4.71983050971888,4.96187759692737,4.42882181028831,0.119678074603434,0.771882894304457,0.898842956986667,0.119678074603434,0.898842956986667,4.71983050971888,0.04631618020432882,Not significant
chr4,1712235,1712735,501,*,5.32013142368742,5.20652999924605,5.42543686159343,-0.130013386661366,0.771883673559737,0.898842956986667,-0.130013386661366,0.898842956986667,5.32013142368742,0.04631618020432882,Not significant
chr7,149126364,149126864,501,*,5.41245909726139,5.27052776821675,5.54166946448384,-0.134531601897625,0.77191137864125,0.898842956986667,-0.134531601897625,0.898842956986667,5.41245909726139,0.04631618020432882,Not significant
chr10,21534280,21534780,501,*,4.10268511134548,3.83624613916963,4.3275044561907,-0.12140150697775,0.772293700266022,0.898963259485955,-0.12140150697775,0.898963259485955,4.10268511134548,0.04625805746429244,Not significant
chr12,106098336,106098836,501,*,4.04532801338346,3.72315214701014,4.3085275765706,-0.113928972794034,0.773786623204881,0.90037576741283,-0.113928972794034,0.90037576741283,4.04532801338346,0.04557620205502573,Not significant
chr7,65981913,65982413,501,*,4.93786002709691,4.77326185179432,5.08558745312443,-0.132182460105854,0.77497596094767,0.901384841001696,-0.132182460105854,0.901384841001696,4.93786002709691,0.04508974993119713,Not significant
chr2,113240838,113241338,501,*,5.69515883632711,5.54476898656405,5.83134109032441,-0.132489160481175,0.775423053949077,0.901384841001696,-0.132489160481175,0.901384841001696,5.69515883632711,0.04508974993119713,Not significant
chr3,53130200,53130700,501,*,5.33718124188966,5.45511128874733,5.20874617461229,0.130935760641613,0.775625806996371,0.901384841001696,0.130935760641613,0.901384841001696,5.33718124188966,0.04508974993119713,Not significant
chr12,54018995,54019495,501,*,4.48835459302388,4.32325558156614,4.63648523734324,-0.131478633226996,0.775772862848449,0.901384841001696,-0.131478633226996,0.901384841001696,4.48835459302388,0.04508974993119713,Not significant
chr11,65117440,65117940,501,*,6.59866080854494,6.67188798583597,6.52151714850146,0.111583076696898,0.777481217142955,0.903044153437131,0.111583076696898,0.903044153437131,6.59866080854494,0.04429101477474483,Not significant
chrX,153724651,153725151,501,*,4.76541862833049,4.89378147297914,4.62450939519406,0.130728016509931,0.777988328090739,0.903307529048058,0.130728016509931,0.903307529048058,4.76541862833049,0.04416436991769606,Not significant
chr17,28719955,28720455,501,*,7.3261242570758,7.26753051070602,7.38243085991301,-0.097345110496777,0.778828211418175,0.903663910773731,-0.097345110496777,0.903663910773731,7.3261242570758,0.04399306159980365,Not significant
chr17,57295769,57296269,501,*,4.32386768267234,4.16763140628625,4.4648255046713,-0.130101566141968,0.779058237547237,0.903663910773731,-0.130101566141968,0.903663910773731,4.32386768267234,0.04399306159980365,Not significant
chr7,27157171,27157671,501,*,3.84567676865945,3.52291357587033,4.109267637997,-0.110720084360731,0.779270568225655,0.903663910773731,-0.110720084360731,0.903663910773731,3.84567676865945,0.04399306159980365,Not significant
chr19,34428197,34428697,501,*,5.76162533791085,5.67391547344468,5.84430703879241,-0.118856613300572,0.779417134711421,0.903663910773731,-0.118856613300572,0.903663910773731,5.76162533791085,0.04399306159980365,Not significant
chr14,73851862,73852362,501,*,5.6273004596579,5.49166443217583,5.75127324611469,-0.129520951488156,0.780117824327791,0.904112106139388,-0.129520951488156,0.904112106139388,5.6273004596579,0.04377771547695818,Not significant
chr12,104499032,104499532,501,*,5.27549688259931,5.16763140628625,5.37585561956115,-0.125618962298066,0.780410667779587,0.904112106139388,-0.125618962298066,0.904112106139388,5.27549688259931,0.04377771547695818,Not significant
chr12,3752076,3752576,501,*,4.70330939824007,4.43123995345275,4.93212095090101,-0.114865834677253,0.780840123131423,0.904112106139388,-0.114865834677253,0.904112106139388,4.70330939824007,0.04377771547695818,Not significant
chr10,92592983,92593483,501,*,4.04917513921408,3.82044471692928,4.24655551194417,-0.120106045575231,0.781024294328429,0.904112106139388,-0.120106045575231,0.904112106139388,4.04917513921408,0.04377771547695818,Not significant
chr7,101162444,101162944,501,*,6.32670124839781,6.26091637941414,6.38961678192169,-0.102732295363067,0.781206736031054,0.904112106139388,-0.102732295363067,0.904112106139388,6.32670124839781,0.04377771547695818,Not significant
chr11,65421998,65422498,501,*,5.85956449466727,5.77108592712886,5.94292892271441,-0.115867373157446,0.781913620066175,0.904309501520975,-0.115867373157446,0.904309501520975,5.85956449466727,0.04368290603102615,Not significant
chr5,176537263,176537763,501,*,4.864128613398,4.99316723400857,4.72240451449323,0.128525458468483,0.781938631668975,0.904309501520975,0.128525458468483,0.904309501520975,4.864128613398,0.04368290603102615,Not significant
chr17,30731435,30731935,501,*,5.20784280113109,5.09518994668168,5.31233271385739,-0.12494896640493,0.784296598663201,0.906427342523667,-0.12494896640493,0.906427342523667,5.20784280113109,0.04266700238556068,Not significant
chr3,15646476,15646976,501,*,5.03358986835097,4.90307703738059,5.15326918521177,-0.126517558583884,0.784391620890077,0.906427342523667,-0.126517558583884,0.906427342523667,5.03358986835097,0.04266700238556068,Not significant
chr6,136853306,136853806,501,*,3.1506828980542,2.66570520708977,3.51300339689357,-0.092391749725006,0.784831016499103,0.906427342523667,-0.092391749725006,0.906427342523667,3.1506828980542,0.04266700238556068,Not significant
GL000225.1,508,1008,501,*,3.22740322783258,2.870950561053,3.51300339689357,-0.102726907130611,0.784895184866863,0.906427342523667,-0.102726907130611,0.906427342523667,3.22740322783258,0.04266700238556068,Not significant
chr2,232444284,232444784,501,*,3.55230012961202,3.89214738553605,3.10689371540095,0.0941902408971862,0.786451296023601,0.90771363647254,0.0941902408971862,0.90771363647254,3.55230012961202,0.04205114015193823,Not significant
chr1,1406972,1407472,501,*,5.8369142357441,5.72963785418451,5.93676285679552,-0.122926807137198,0.786572462145044,0.90771363647254,-0.122926807137198,0.90771363647254,5.8369142357441,0.04205114015193823,Not significant
chr11,319463,319963,501,*,4.54950392222674,4.35564893980106,4.72036925948537,-0.120440315032417,0.787348253507194,0.908154990630604,-0.120440315032417,0.908154990630604,4.54950392222674,0.04184002611392271,Not significant
chr3,194142187,194142687,501,*,3.78809199160397,3.59607528208403,3.95752807276511,-0.120988710785902,0.78751863557477,0.908154990630604,-0.120988710785902,0.908154990630604,3.78809199160397,0.04184002611392271,Not significant
chr15,60371257,60371757,501,*,5.5111766582552,5.36837807704966,5.64110529090838,-0.124128083576383,0.789252710747608,0.909679306131044,-0.124128083576383,0.909679306131044,5.5111766582552,0.0411116847388482,Not significant
chr11,61392411,61392911,501,*,5.39207832122099,5.51186816108739,5.26143402697461,0.123603611701305,0.789405133439602,0.909679306131044,0.123603611701305,0.909679306131044,5.39207832122099,0.0411116847388482,Not significant
chrX,53441776,53442276,501,*,4.16103294788403,4.34464318956785,3.95059962899629,0.117772492005672,0.789948890727419,0.909770293890461,0.117772492005672,0.909770293890461,4.16103294788403,0.041068247996365145,Not significant
chr9,136483721,136484221,501,*,3.21064626983048,2.870950561053,3.48540533865468,-0.100513812496376,0.790048815116546,0.909770293890461,-0.100513812496376,0.909770293890461,3.21064626983048,0.041068247996365145,Not significant
chr5,142356652,142357152,501,*,6.08454036379917,6.00904201178105,6.15628347888459,-0.108518395093082,0.790833747221964,0.910348815130107,-0.108518395093082,0.910348815130107,6.08454036379917,0.040792168712039334,Not significant
chr5,979831,980331,501,*,5.20793536492761,5.31288430269688,5.09474874277076,0.120471389088467,0.791476165052252,0.910367000161126,0.120471389088467,0.910367000161126,5.20793536492761,0.040783493378350535,Not significant
chr17,81223008,81223508,501,*,5.40707429434763,5.307226354774,5.50045687607602,-0.118770443500264,0.791573962323687,0.910367000161126,-0.118770443500264,0.910367000161126,5.40707429434763,0.040783493378350535,Not significant
chr9,128128066,128128566,501,*,5.91695601437825,5.83145960195101,5.99766798487422,-0.112501038458159,0.792010138752039,0.910367000161126,-0.112501038458159,0.910367000161126,5.91695601437825,0.040783493378350535,Not significant
chr2,91502171,91502671,501,*,2.65642310060852,3.02541391639951,2.15936644227887,0.0869252242984709,0.792579779584305,0.910367000161126,0.0869252242984709,0.910367000161126,2.65642310060852,0.040783493378350535,Not significant
chr17,8383026,8383526,501,*,6.0444941899294,5.61056365289731,6.37764047660031,-0.0910338618822463,0.792811998621528,0.910367000161126,-0.0910338618822463,0.910367000161126,6.0444941899294,0.040783493378350535,Not significant
chr20,62305400,62305900,501,*,4.60165942634221,4.77133072339977,4.40934047420855,0.117729653183012,0.792891784121332,0.910367000161126,0.117729653183012,0.910367000161126,4.60165942634221,0.040783493378350535,Not significant
chr15,74099957,74100457,501,*,4.95754761691371,4.83084162396215,5.0740184118582,-0.121789799247654,0.792951955873472,0.910367000161126,-0.121789799247654,0.910367000161126,4.95754761691371,0.040783493378350535,Not significant
chr20,57390139,57390639,501,*,3.70777680374929,3.51831519652711,3.87522090668592,-0.11742286737039,0.793109922238449,0.910367000161126,-0.11742286737039,0.910367000161126,3.70777680374929,0.040783493378350535,Not significant
chr1,1165431,1165931,501,*,5.2122274790631,5.35693722084224,5.05136762181645,0.12073507509582,0.793636076022873,0.910514521369335,0.12073507509582,0.910514521369335,5.2122274790631,0.040713123454693814,Not significant
chr9,33001369,33001869,501,*,5.1660535162087,5.38037099253927,4.91424863745856,0.108938443523226,0.79380362834465,0.910514521369335,0.108938443523226,0.910514521369335,5.1660535162087,0.040713123454693814,Not significant
chr1,9718213,9718713,501,*,2.0829792478957,1.52291357587033,2.48540533865468,-0.0833045237404808,0.794285601574639,0.910687595495585,-0.0833045237404808,0.910687595495585,2.0829792478957,0.04063057892268298,Not significant
chr19,38003710,38004210,501,*,5.51968014076818,5.6863625740667,5.33119339879771,0.117129297342749,0.79451981096775,0.910687595495585,0.117129297342749,0.910687595495585,5.51968014076818,0.04063057892268298,Not significant
chr1,156766878,156767378,501,*,4.0744985605825,3.79593207027674,4.30788383324301,-0.104899861609467,0.795042385211424,0.910962505388054,-0.104899861609467,0.910962505388054,4.0744985605825,0.04049949793169753,Not significant
chr17,75693759,75694259,501,*,5.55914947787486,5.43490448903953,5.67353773585508,-0.119842309445646,0.795801908419006,0.91150862030787,-0.119842309445646,0.91150862030787,5.55914947787486,0.04023921978526651,Not significant
chr4,1289228,1289728,501,*,5.7910481888147,5.68096875281825,5.89332059430575,-0.118314392398612,0.796887570882548,0.912427773057417,-0.118314392398612,0.912427773057417,5.7910481888147,0.03980150386227936,Not significant
chr6,26021226,26021726,501,*,4.66556878151056,4.38817123156086,4.89813374241867,-0.102057577062525,0.798008884642224,0.913387078620691,-0.102057577062525,0.913387078620691,4.66556878151056,0.03934513650329626,Not significant
chr7,40700854,40701354,501,*,4.76543412985018,4.87275292285955,4.64948591574774,0.118005211582711,0.798342248320383,0.913444149179074,0.118005211582711,0.913444149179074,4.76543412985018,0.039318001617253406,Not significant
chr12,111409948,111410448,501,*,4.45259891812364,4.3033291716184,4.58786220880554,-0.117236487832808,0.799716693145683,0.914176109082565,-0.117236487832808,0.914176109082565,4.45259891812364,0.038970132673888595,Not significant
chr1,1157800,1158300,501,*,5.79615812690748,5.90652989569329,5.67663775549014,0.117141389148405,0.799784235471783,0.914176109082565,0.117141389148405,0.914176109082565,5.79615812690748,0.038970132673888595,Not significant
chr1,75785692,75786192,501,*,5.57312462705414,5.44332202323097,5.69220652530247,-0.117563909177675,0.7999360319446,0.914176109082565,-0.117563909177675,0.914176109082565,5.57312462705414,0.038970132673888595,Not significant
chr4,102827261,102827761,501,*,4.60531840919655,4.44726249235735,4.74775542381422,-0.116269105528875,0.80011689249312,0.914176109082565,-0.116269105528875,0.914176109082565,4.60531840919655,0.038970132673888595,Not significant
chr2,26503741,26504241,501,*,4.26826397185785,3.89214738553605,4.56632533403825,-0.0901390141912521,0.801480464710647,0.914847451617639,-0.0901390141912521,0.914847451617639,4.26826397185785,0.038651317347713654,Not significant
chr16,66434032,66434532,501,*,4.18734590454745,4.41688335232721,3.91424863745856,0.100373866577902,0.801608806139678,0.914847451617639,0.100373866577902,0.914847451617639,4.18734590454745,0.038651317347713654,Not significant
chr12,116818640,116819140,501,*,4.68394028760569,4.79894319748385,4.55896974983151,0.116479716148094,0.801782566553241,0.914847451617639,0.116479716148094,0.914847451617639,4.68394028760569,0.038651317347713654,Not significant
chr1,2194787,2195287,501,*,4.49805804431615,4.33355283498964,4.64571059653568,-0.113880014938602,0.801840224509067,0.914847451617639,-0.113880014938602,0.914847451617639,4.49805804431615,0.038651317347713654,Not significant
chr17,45060362,45060862,501,*,5.1713158383257,5.38943080864639,4.91424863745856,0.10222064707812,0.802270564848854,0.914999937135485,0.10222064707812,0.914999937135485,5.1713158383257,0.03857893577148933,Not significant
chr12,108838187,108838687,501,*,5.57565106833046,5.49244615153568,5.654317828044,-0.108070847788807,0.802559745713557,0.914999937135485,-0.108070847788807,0.914999937135485,5.57565106833046,0.03857893577148933,Not significant
chr16,69072608,69073108,501,*,4.76208435909125,4.63272916482704,4.88078963368964,-0.115950382758271,0.8028258293861,0.914999937135485,-0.115950382758271,0.914999937135485,4.76208435909125,0.03857893577148933,Not significant
chr13,45340634,45341134,501,*,6.39571552921651,6.32737103847826,6.46096826380374,-0.10094156837529,0.803225734406525,0.915132007163305,-0.10094156837529,0.915132007163305,6.39571552921651,0.03851625473410809,Not significant
chr22,38218549,38219049,501,*,5.31474493176388,5.08769819465385,5.51087091909054,-0.105257196831325,0.80376734410088,0.915425373875233,-0.105257196831325,0.915425373875233,5.31474493176388,0.03837705391300853,Not significant
chr2,101002159,101002659,501,*,5.43000156757232,5.24208512031007,5.5962379999706,-0.109269356275864,0.80487558789721,0.916363655196047,-0.109269356275864,0.916363655196047,5.43000156757232,0.03793214412342775,Not significant
chr2,218398120,218398620,501,*,5.27884654761683,5.1191969735528,5.4225762781484,-0.111895485100115,0.805703400637786,0.916982111216866,-0.111895485100115,0.916982111216866,5.27884654761683,0.037639136604332935,Not significant
chr9,136244924,136245424,501,*,5.14036366842933,5.02690389408441,5.24554738716489,-0.113198611381142,0.806481349342845,0.917543399570144,-0.113198611381142,0.917543399570144,5.14036366842933,0.03737338457116888,Not significant
chr16,50520307,50520807,501,*,4.80432830046086,4.55921217809692,5.01378431100947,-0.0987590886617058,0.808865021346507,0.919930497274424,-0.0987590886617058,0.919930497274424,4.80432830046086,0.0362449832962097,Not significant
chr2,129814132,129814632,501,*,4.0860652177423,3.82293289372375,4.3085275765706,-0.0951236750834818,0.810319758369442,0.921144286688195,-0.0951236750834818,0.921144286688195,4.0860652177423,0.03567233722494734,Not significant
