gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000144214.12,LYG1,chr2,99284237,99306110,-,-0.0019939423085888848,19380
ENSG00000181631.8,P2RY13,chr3,151326311,151329555,-,0.00198944153735647,19381
ENSG00000171481.5,OR1L3,chr9,122675129,122676104,+,-0.00198734450514894,19382
ENSG00000283199.3,C13orf46,chr13,113953704,113974076,-,0.0019870762422215193,19383
ENSG00000233132.4,FAM90A3,chr8,7264525,7267536,+,-0.0019853846926707773,19384
ENSG00000178934.6,LGALS7B,chr19,38789190,38791754,+,-0.0019845287705538795,19385
ENSG00000169548.4,ZNF280A,chr22,22513225,22520273,-,-0.0019759854247095063,19386
ENSG00000166704.15,ZNF606,chr19,57977052,58003349,-,0.001973288307664916,19387
ENSG00000177688.7,SUMO4,chr6,149400261,149401278,+,-0.00197140308143571,19388
ENSG00000214518.4,KRTAP2-2,chr17,41054497,41055230,-,-0.0019693977914284917,19389
ENSG00000127780.3,OR1E2,chr17,3432869,3433841,-,-0.0019643920881208033,19390
ENSG00000171133.4,OR2K2,chr9,111327228,111330224,-,-0.0019642720572883264,19391
ENSG00000042980.16,ADAM28,chr8,24294012,24359014,+,-0.001962262374581769,19392
ENSG00000204195.4,AWAT1,chrX,70234654,70240659,+,0.001961966194328852,19393
ENSG00000248385.8,TARM1,chr19,54069894,54081365,-,0.001958071911940351,19394
ENSG00000077274.11,CAPN6,chrX,111245098,111270550,-,-0.001956433195853606,19395
ENSG00000285891.3,MSANTD5,chr5,178694558,178697761,-,0.0019495456852018833,19396
ENSG00000183426.18,NPIPA1,chr16,14922801,14952060,+,0.001947960542398505,19397
ENSG00000289282.1,ENSG00000289282,chr6,31623873,31625499,+,0.0019477000838378443,19398
ENSG00000285720.1,FAM90A17,chr8,7746033,7749044,+,-0.0019469713979633524,19399
ENSG00000197646.10,PDCD1LG2,chr9,5485744,5571282,+,-0.0019428477531764656,19400
ENSG00000275302.3,CCL4,chr17,36103587,36105627,+,0.0019409220325760544,19401
ENSG00000196224.7,KRTAP5-3,chr11,1607564,1608463,-,-0.0019359863043064251,19402
ENSG00000125355.18,TMEM255A,chrX,120258649,120311556,-,-0.0019357076683081686,19403
ENSG00000230522.5,MBD3L2,chr19,7049320,7051735,+,0.0019280827007605694,19404
ENSG00000176495.3,OR5AN1,chr11,59358894,59371714,+,-0.0019273606153437867,19405
ENSG00000283644.2,ETDC,chrX,135271716,135309803,+,0.0019270622488111258,19406
ENSG00000196735.15,HLA-DQA1,chr6,32628178,32659533,+,0.0019265100293559953,19407
ENSG00000131378.16,RFTN1,chr3,16313573,16514026,-,0.0019222394010284915,19408
ENSG00000273696.5,CT45A7,chrX,135829228,135837280,-,-0.0019217431254219264,19409
ENSG00000066294.17,CD84,chr1,160541094,160579544,-,0.0019189685200108216,19410
ENSG00000285913.1,FAM90A18,chr8,7723090,7726101,+,-0.0019114560022717342,19411
ENSG00000182674.7,KCNB2,chr8,72537219,72938349,+,0.001910424937494099,19412
ENSG00000213265.9,TSGA13,chr7,130668642,130687432,-,0.0019070970715838484,19413
ENSG00000213906.10,LTB4R2,chr14,24305733,24312053,+,-0.0019032634474569932,19414
ENSG00000101746.18,NOL4,chr18,33851099,34224952,-,0.0019005782396998257,19415
ENSG00000215131.11,C16orf90,chr16,3493483,3495489,-,-0.001899404301890172,19416
ENSG00000203837.6,PNLIPRP3,chr10,116427846,116477964,+,-0.0018965035327710212,19417
ENSG00000153498.13,SPACA7,chr13,112376308,112434695,+,-0.001890220766654238,19418
ENSG00000203908.5,KHDC3L,chr6,73362652,73364173,+,-0.0018882066913647577,19419
ENSG00000283683.3,MYOCOS,chr1,171600620,171638799,+,0.0018881732528097928,19420
ENSG00000171060.12,C8orf74,chr8,10672627,10700595,+,-0.0018798248996026814,19421
ENSG00000225110.4,PNMA6F,chrX,153317679,153321774,-,0.0018791693767998368,19422
ENSG00000047936.13,ROS1,chr6,117287352,117425946,-,0.0018693919765064492,19423
ENSG00000198681.7,MAGEA1,chrX,153179283,153183880,+,-0.0018674125079996885,19424
ENSG00000177047.7,IFNW1,chr9,21140631,21141832,-,0.0018661586199887096,19425
ENSG00000136404.18,TM6SF1,chr15,83107368,83161068,+,0.00186365687137004,19426
ENSG00000276430.4,FAM25C,chr10,47995319,47999796,-,-0.0018615199020132422,19427
ENSG00000154188.12,ANGPT1,chr8,107249481,107498055,-,0.0018586602380964905,19428
ENSG00000241595.2,KRTAP9-4,chr17,41249686,41250653,+,-0.0018551743312273175,19429
ENSG00000244219.9,TMEM225B,chr7,99597867,99611045,+,-0.001849464851024095,19430
ENSG00000170214.6,ADRA1B,chr5,159865079,159973012,+,-0.001845484096556902,19431
ENSG00000183695.3,MRGPRX2,chr11,19054454,19060717,-,-0.0018382934699766337,19432
ENSG00000164434.13,FABP7,chr6,122779596,122784074,+,-0.0018271669178502633,19433
ENSG00000222028.5,PSMB11,chr14,23042211,23044060,+,-0.0018223045252962037,19434
ENSG00000162813.20,BPNT1,chr1,220057078,220119267,-,-0.0018219349840655923,19435
ENSG00000206474.8,OR10C1,chr6,29439305,29440977,+,-0.001815331286052242,19436
ENSG00000179934.8,CCR8,chr3,39329708,39336269,+,-0.0018145603120792656,19437
ENSG00000132554.23,RGS22,chr8,99960935,100131268,-,-0.0018045141265029087,19438
ENSG00000203797.14,DDO,chr6,110388320,110415862,-,0.0018013535590143874,19439
ENSG00000105894.15,PTN,chr7,137223704,137344358,-,-0.001800680698128417,19440
ENSG00000170927.16,PKHD1,chr6,51615298,52087618,-,-0.0017997309014899656,19441
ENSG00000283205.1,ENSG00000283205,chr9,87956213,87956883,+,-0.001796015234431252,19442
ENSG00000108381.13,ASPA,chr17,3472373,3503405,+,-0.0017931769024580717,19443
ENSG00000234616.11,JRK,chr8,142657459,142681968,-,-0.0017930060708895325,19444
ENSG00000080293.12,SCTR,chr2,119439838,119525301,-,0.0017906270251842216,19445
ENSG00000168229.5,PTGDR,chr14,52267666,52276724,+,-0.0017869652063818649,19446
ENSG00000204252.16,HLA-DOA,chr6,33004177,33009617,-,0.0017821472778450699,19447
ENSG00000014257.18,ACP3,chr3,132317363,132369035,+,-0.0017725421575014479,19448
ENSG00000206043.7,C18orf63,chr18,74315838,74359189,+,0.0017713590638013556,19449
ENSG00000177023.2,DEFB104B,chr8,7470307,7475082,-,0.0017704374506138266,19450
ENSG00000104972.18,LILRB1,chr19,54616308,54638022,+,0.0017691135490313173,19451
ENSG00000251664.6,PCDHA12,chr5,140875255,141012351,+,-0.0017682172474451363,19452
ENSG00000103365.18,GGA2,chr16,23462212,23521995,-,0.001767754758708179,19453
ENSG00000088053.13,GP6,chr19,55012054,55038264,-,0.0017655617101117967,19454
ENSG00000178033.7,CALHM5,chr6,116511603,116524788,+,-0.001756544308969751,19455
ENSG00000183117.21,CSMD1,chr8,2935352,4994972,-,0.001750866257585585,19456
ENSG00000131386.22,GALNT15,chr3,16174445,16248227,+,-0.0017498175450600683,19457
ENSG00000204424.11,LY6G6F,chr6,31706862,31710801,+,0.0017441190774552524,19458
ENSG00000198829.8,SUCNR1,chr3,151873634,151884619,+,-0.0017434140561381356,19459
ENSG00000259916.3,AQP7B,chr2,94587100,94612744,+,0.0017420300442609004,19460
ENSG00000212721.4,KRTAP4-11,chr17,41117180,41118373,-,0.0017418369504157453,19461
ENSG00000156886.13,ITGAD,chr16,31393257,31426505,+,0.0017367073683999478,19462
ENSG00000120903.14,CHRNA2,chr8,27459755,27479883,-,-0.0017366174020571634,19463
ENSG00000125533.6,BHLHE23,chr20,63005926,63007035,-,0.0017343793940963223,19464
ENSG00000177483.12,RBM44,chr2,237798388,237842808,+,-0.001733170700026676,19465
ENSG00000273976.2,GOLGA6L1,chr15,23127065,23136822,-,-0.0017267450973158702,19466
ENSG00000215217.9,CFAP90,chr5,7830377,7851677,-,-0.0017184115666896106,19467
ENSG00000125818.20,PSMF1,chr20,1113239,1192353,+,0.001718342948006466,19468
ENSG00000110013.15,SIAE,chr11,124633112,124695707,-,0.0017132465915055946,19469
ENSG00000141161.14,UNC45B,chr17,35146494,35189346,+,0.0017128889430314302,19470
ENSG00000239961.3,LILRA4,chr19,54333184,54339162,-,0.0017113326699472963,19471
ENSG00000204291.14,COL15A1,chr9,98942679,99071117,+,0.0017079635262489319,19472
ENSG00000169508.9,GPR183,chr13,99291819,99307474,-,-0.0017076088194735348,19473
ENSG00000189409.16,MMP23B,chr1,1631659,1635263,+,-0.0017040285601979122,19474
ENSG00000214814.8,FER1L6,chr8,123851986,124122188,+,-0.0017021949607878924,19475
ENSG00000177257.3,DEFB4B,chr8,7414854,7416863,-,-0.001702034438494593,19476
ENSG00000118017.6,A4GNT,chr3,138122900,138132416,-,0.0016999398154439404,19477
ENSG00000159374.20,M1AP,chr2,74557882,74648350,-,0.0016969494289951399,19478
ENSG00000155754.17,CATSPERT,chr2,201487420,201619179,-,0.0016966991101508028,19479
ENSG00000174837.16,ADGRE1,chr19,6887529,6940459,+,0.0016921459139557556,19480
ENSG00000233115.5,FAM90A11,chr8,8012341,8015352,-,-0.001689265122753568,19481
ENSG00000144671.11,SLC22A14,chr3,38282293,38318575,+,-0.0016872479493031279,19482
ENSG00000187033.9,SAMD7,chr3,169911571,169939175,+,-0.0016849708539666609,19483
ENSG00000239268.6,LINC03051,chr3,117672153,117997592,-,-0.0016808594024041667,19484
ENSG00000185565.15,LSAMP,chr3,115802373,117997592,-,-0.0016808594024041667,19484
ENSG00000184140.6,OR4F6,chr15,101803508,101806887,+,0.0016804082450689749,19486
ENSG00000174453.10,VWC2L,chr2,214411053,214578976,+,0.001678984390804544,19487
ENSG00000153789.15,CIBAR2,chr16,85098357,85112486,-,0.0016705848916899412,19488
ENSG00000104327.9,CALB1,chr8,90058607,90095475,-,-0.0016696530325571075,19489
ENSG00000204704.3,OR2W1,chr6,29044212,29045175,-,-0.001668078131158836,19490
ENSG00000100191.7,SLC5A4,chr22,32216636,32255347,-,-0.0016614831370534374,19491
ENSG00000204020.7,LIPN,chr10,88759981,88779626,+,-0.0016601446176646277,19492
ENSG00000221864.4,KRTAP12-2,chr21,44666188,44666927,-,-0.001659161613904871,19493
ENSG00000182208.16,MOB2,chr11,1469456,1501247,-,0.0016565505956532434,19494
ENSG00000168546.13,GFRA2,chr8,21690397,21812370,-,-0.0016550247586565093,19495
ENSG00000090020.13,SLC9A1,chr1,27098808,27166981,-,-0.0016501266794512047,19496
ENSG00000178522.15,AMBN,chr4,70592255,70607288,+,-0.0016470214596483856,19497
ENSG00000261934.4,PCDHGA9,chr5,141402764,141512977,+,-0.0016443696240894497,19498
ENSG00000186431.20,FCAR,chr19,54874226,54891420,+,-0.0016438207065220922,19499
ENSG00000213439.3,OR5AC1,chr3,98064471,98065396,+,0.001642243008245714,19500
ENSG00000183671.14,CMKLR2,chr2,206175315,206218073,-,0.0016419554507592694,19501
ENSG00000172803.20,SNX32,chr11,65833663,65856896,+,-0.0016361014423891902,19502
ENSG00000180016.2,OR1E1,chr17,3397103,3398410,-,-0.0016350793384481222,19503
ENSG00000140718.24,FTO,chr16,53701691,54158512,+,0.0016320253626909108,19504
ENSG00000162654.11,GBP4,chr1,89181143,89198953,-,-0.0016311469255015254,19505
ENSG00000269791.7,SSX4B,chrX,48402081,48411960,-,0.001630052464781329,19506
ENSG00000163682.19,RPL9,chr4,39450678,39472424,-,-0.0016239950481103734,19507
ENSG00000168490.16,PHYHIP,chr8,22219702,22232376,-,0.0016227995336521416,19508
ENSG00000239839.9,DEFA3,chr8,7015867,7018359,-,-0.0016215849373256788,19509
ENSG00000161634.13,DCD,chr12,54644588,54648493,-,0.001620893538929522,19510
ENSG00000254585.5,MAGEL2,chr15,23643548,23647867,-,-0.0016175073251361027,19511
ENSG00000171303.9,KCNK3,chr2,26692712,26733420,+,0.0016146997969481163,19512
ENSG00000176641.13,RNF152,chr18,61808066,61895097,-,0.0016130132629768924,19513
ENSG00000065320.11,NTN1,chr17,9003079,9244000,+,0.0016072581164771691,19514
ENSG00000171360.4,KRT38,chr17,41436153,41440983,-,-0.0015936091527109966,19515
ENSG00000196357.14,ZNF565,chr19,36181541,36246257,-,-0.0015934274536557496,19516
ENSG00000213397.14,HAUS7,chrX,153447654,153495529,-,-0.001581823663902469,19517
ENSG00000128250.5,RFPL1,chr22,29438582,29442455,+,0.0015718818145105614,19518
ENSG00000172208.7,OR4X2,chr11,48245103,48246015,+,-0.0015713807134889067,19519
ENSG00000236279.8,CLEC2L,chr7,139523667,139544985,+,0.0015691987788304686,19520
ENSG00000265203.2,RBP3,chr10,47348362,47357881,+,-0.001568482871982269,19521
ENSG00000126947.15,ARMCX1,chrX,101550410,101554704,+,-0.0015657102869590744,19522
ENSG00000163069.15,SGCB,chr4,52020696,52038305,-,0.0015653865174390376,19523
ENSG00000137573.16,SULF1,chr8,69466617,69660935,+,-0.0015640391987981274,19524
ENSG00000187048.16,CYP4A11,chr1,46928861,46941594,-,-0.0015622932490659879,19525
ENSG00000182330.11,PRAMEF8,chr1,13281303,13285137,-,-0.001560721703688614,19526
ENSG00000119457.10,SLC46A2,chr9,112878919,112890919,-,-0.0015598381392192095,19527
ENSG00000178372.8,CALML5,chr10,5498696,5499570,-,0.0015573124550282956,19528
ENSG00000197223.14,C1D,chr2,68041129,68110948,-,-0.0015573101819027215,19529
ENSG00000179455.10,MKRN3,chr15,23565673,23630075,+,-0.0015554677702020853,19530
ENSG00000112339.17,HBS1L,chr6,134958348,135103056,-,0.0015553188713965937,19531
ENSG00000187601.5,MAGEH1,chrX,55452126,55453566,+,-0.001542274445411749,19532
ENSG00000186732.16,MPPED1,chr22,43411195,43507850,+,-0.0015381592413177714,19533
ENSG00000180988.5,OR52N2,chr11,5808910,5821492,+,0.0015378832508577034,19534
ENSG00000123360.14,PDE1B,chr12,54549550,54579241,+,0.0015366473759058862,19535
ENSG00000077092.22,RARB,chr3,24687886,25597932,+,0.0015315076365368442,19536
ENSG00000124731.15,TREM1,chr6,41267098,41286703,-,0.0015287445433787071,19537
ENSG00000189108.15,IL1RAPL2,chrX,104566193,105769728,+,0.001517041539773345,19538
ENSG00000161807.3,OR7G1,chr19,9114827,9115763,-,0.0015166379717411473,19539
ENSG00000159763.5,PIP,chr7,143132076,143139746,+,0.0015133821248891764,19540
ENSG00000259371.2,ENSG00000259371,chr14,24120955,24131829,+,0.0015112178289564326,19541
ENSG00000198883.12,PNMA5,chrX,152988823,152994116,-,0.0015095571789424866,19542
ENSG00000254221.4,PCDHGB1,chr5,141350082,141512977,+,-0.0014997907410142944,19543
ENSG00000152779.16,SLC16A12,chr10,89430173,89556701,-,-0.0014920458954293281,19544
ENSG00000283149.1,ENSG00000283149,chr3,186581994,186597103,+,-0.0014902016098494641,19545
ENSG00000250913.2,USP17L23,chr4,9272363,9272914,+,-0.001489361864514649,19546
ENSG00000110484.7,SCGB2A2,chr11,62270157,62273160,+,-0.0014806878050439992,19547
ENSG00000171428.17,NAT1,chr8,18170398,18223746,+,-0.0014792945380322634,19548
ENSG00000180386.8,KRTAP9-7,chr17,41275697,41276207,+,-0.0014784909755690024,19549
ENSG00000250641.1,LY6G6F-LY6G6D,chr6,31706903,31717918,+,0.001474669633898884,19550
ENSG00000232399.4,USP17L13,chr4,9224895,9226488,+,-0.0014692679233849048,19551
ENSG00000237038.5,USP17L8,chr8,7971660,7973253,-,-0.0014674715901492163,19552
ENSG00000134873.12,CLDN10,chr13,95433593,95603306,+,-0.0014645551630528644,19553
ENSG00000167562.16,ZNF701,chr19,52555821,52599928,+,-0.001463417675346136,19554
ENSG00000075886.12,TUBA3D,chr2,131476117,131482935,+,0.001461451503331773,19555
ENSG00000162365.15,CYP4A22,chr1,47137387,47174328,+,-0.0014609922618838028,19556
ENSG00000280709.2,LINC02203,chr15,21552794,21653276,+,-0.0014603184477891772,19557
ENSG00000146038.14,DCDC2,chr6,24171746,24383300,-,0.0014541480094194413,19558
ENSG00000240563.5,L1TD1,chr1,62194256,62235060,+,-0.001453778267954476,19559
ENSG00000188803.16,SHISA6,chr17,11240537,11564063,+,0.001452986094809603,19560
ENSG00000204472.15,AIF1,chr6,31615213,31617025,+,0.0014525130366673693,19561
ENSG00000187134.16,AKR1C1,chr10,4944109,4983283,+,-0.001447256360319443,19562
ENSG00000187701.5,OR2T27,chr1,248649837,248655528,-,-0.0014467407279880717,19563
ENSG00000205869.2,KRTAP5-1,chr11,1584341,1585283,-,0.0014442246118560433,19564
ENSG00000171053.10,PATE1,chr11,125746278,125749867,+,0.0014398386921966448,19565
ENSG00000237671.6,GAGE12C,chrX,49532176,49539541,+,-0.0014386946100275963,19566
ENSG00000300293.2,ENSG00000300293,chrX,40834444,40934085,+,-0.0014374387755524368,19567
ENSG00000100033.19,PRODH,chr22,18912695,18936451,-,0.0014351898425957188,19568
ENSG00000079459.16,FDFT1,chr8,11795564,11846085,+,0.0014297675869893282,19569
ENSG00000185862.9,EVI2B,chr17,31302870,31314421,-,0.0014279076579259708,19570
ENSG00000196172.11,ZNF681,chr19,23739194,23758927,-,-0.0014193895825883374,19571
ENSG00000278848.3,TP53TG3F,chr16,33459611,33462249,+,0.0014184467964805663,19572
ENSG00000212128.2,TAS2R13,chr12,10907925,10909562,-,-0.0014163178304443136,19573
ENSG00000133142.21,TCEAL4,chrX,103576230,103590355,+,-0.0014154167351080106,19574
ENSG00000155275.21,TRMT44,chr4,8436139,8496273,+,-0.0014099784613354131,19575
ENSG00000240053.9,LY6G5B,chr6,31669975,31673776,+,0.0014033243991434575,19576
ENSG00000179412.11,HNRNPCL4,chr1,13163913,13165631,-,-0.0013984463294036686,19577
ENSG00000140557.14,ST8SIA2,chr15,92393843,92468728,+,0.0013949879287974908,19578
ENSG00000186340.19,THBS2,chr6,169215779,169254060,-,0.0013895873979199677,19579
ENSG00000184956.16,MUC6,chr11,1012822,1036718,-,-0.0013788374612340704,19580
ENSG00000137860.14,SLC28A2,chr15,45252226,45277846,+,0.0013784043384948744,19581
ENSG00000273756.5,GOLGA6L26,chr15,23324534,23334196,-,-0.001373061522608623,19582
ENSG00000286190.4,ENSG00000286190,chr17,5499426,5501013,-,0.001370763121638447,19583
ENSG00000126838.12,PZP,chr12,9148839,9208410,-,-0.0013686589740682393,19584
ENSG00000186075.14,ZPBP2,chr17,39868201,39877896,+,-0.0013600997880566866,19585
ENSG00000186197.16,EDARADD,chr1,236348256,236502915,+,-0.001358439596137032,19586
ENSG00000122585.10,NPY,chr7,24284181,24291867,+,-0.0013560785049339756,19587
ENSG00000175497.18,DPP10,chr2,114442298,115845794,+,-0.0013550424048444257,19588
ENSG00000213085.11,CFAP45,chr1,159872363,159900165,-,-0.0013531275850255041,19589
ENSG00000283594.1,FAM236C,chrX,72912614,72913401,+,-0.0013512963968096302,19590
ENSG00000277971.1,ENSG00000277971,chr22,20429240,20446620,-,0.001348497930332087,19591
ENSG00000186407.10,CD300E,chr17,74609877,74623857,-,-0.001345341852051206,19592
ENSG00000010932.18,FMO1,chr1,171248470,171285978,+,0.0013439358660252765,19593
ENSG00000165092.15,ALDH1A1,chr9,72887944,73080453,-,-0.0013343862167093904,19594
ENSG00000081087.17,OSTM1,chr6,108029244,108165854,-,-0.0013327665756223722,19595
ENSG00000204694.13,OR11A1,chr6,29425503,29457071,-,-0.0013297444442287088,19596
ENSG00000285975.1,FAM90A7,chr8,7556699,7559712,-,0.0013296707300469279,19597
ENSG00000165643.13,SOHLH1,chr9,135693406,135704498,-,-0.0013263972643762828,19598
ENSG00000292345.3,ZBED1,chrY,2486168,2502862,-,0.001326288235723041,19599
ENSG00000152601.20,MBNL1,chr3,152243503,152466146,+,0.0013262021908303722,19600
ENSG00000198443.8,KRTAP4-1,chr17,41184099,41184911,-,-0.0013259451795602218,19601
ENSG00000152910.21,CNTNAP4,chr16,76277271,76560757,+,-0.00132202491001226,19602
ENSG00000153956.19,CACNA2D1,chr7,81946443,82444194,-,0.0013203516217763535,19603
ENSG00000186795.2,KCNK18,chr10,117196956,117210752,+,0.0013124518438708038,19604
ENSG00000184305.17,CCSER1,chr4,90127386,91605295,+,-0.0013099504199344666,19605
ENSG00000107593.17,PKD2L1,chr10,100288148,100330264,-,0.0013049639286473393,19606
ENSG00000162739.16,SLAMF6,chr1,160484816,160523273,-,-0.0012996491754311136,19607
ENSG00000152254.11,G6PC2,chr2,168901290,168910000,+,0.001295704526710324,19608
ENSG00000187944.5,C2orf66,chr2,196804416,196809355,-,0.0012910166806541384,19609
ENSG00000204880.9,KRTAP4-8,chr17,41096980,41098142,-,0.00128377772832755,19610
ENSG00000117600.16,PLPPR4,chr1,99264257,99309590,+,0.0012824876350350678,19611
ENSG00000122786.22,CALD1,chr7,134744251,134970748,+,-0.0012820221848087385,19612
ENSG00000138944.9,SHISAL1,chr22,44243664,44332009,-,0.0012820019943173976,19613
ENSG00000100312.12,ACR,chr22,50738195,50745441,+,0.0012782728526508436,19614
ENSG00000019505.9,SYT13,chr11,45240301,45286347,-,0.001275573664228432,19615
ENSG00000204287.16,HLA-DRA,chr6,32439869,32445181,+,0.0012754243216477334,19616
ENSG00000289768.1,ENSG00000289768,chr1,161544806,161631456,-,-0.0012732421443797648,19617
ENSG00000144792.11,ZNF660,chr3,44578222,44599694,+,-0.0012713379865745083,19618
ENSG00000188655.12,RNASE9,chr14,20556092,20561049,-,-0.001268401631503366,19619
ENSG00000184108.8,TRIML1,chr4,188139440,188147743,+,0.0012659883830929174,19620
ENSG00000156194.19,PPEF2,chr4,75859863,75902571,-,0.0012637746630934999,19621
ENSG00000095464.11,PDE6C,chr10,93612532,93666010,+,-0.001261283380794339,19622
ENSG00000092607.16,TBX15,chr1,118883045,118989556,-,-0.0012569606973556803,19623
ENSG00000229571.7,PRAMEF25,chr1,13068676,13077884,+,0.0012553834647405892,19624
ENSG00000269096.7,CT45A3,chrX,135759845,135768191,-,0.0012521954951807857,19625
ENSG00000286015.1,ENSG00000286015,chr1,248681248,248748349,-,0.0012482316554524005,19626
ENSG00000266953.6,ENSG00000266953,chr19,34396314,34409364,+,-0.001247349569108337,19627
ENSG00000163803.14,PLB1,chr2,28457144,28645904,+,-0.0012464901622151955,19628
ENSG00000237541.4,HLA-DQA2,chr6,32741390,32747198,+,-0.0012454616924514994,19629
ENSG00000180574.4,EIF2S3B,chr12,10505601,10523135,+,-0.0012443574871867896,19630
ENSG00000183560.10,IZUMO1R,chr11,94304579,94308146,+,-0.001239720199839212,19631
ENSG00000223611.7,SUPT20HL2,chrX,24308209,24314069,-,-0.0012368761389516293,19632
ENSG00000099399.7,MAGEB2,chrX,30215551,30220089,+,0.0012367140454007312,19633
ENSG00000212725.4,KRTAP2-1,chr17,41046540,41047316,-,0.0012363993044709786,19634
ENSG00000255251.2,PRR23D1,chr8,7539626,7542450,+,0.0012328915006946772,19635
ENSG00000283039.1,KLF18,chr1,44137820,44141631,-,0.0012316747923614456,19636
ENSG00000176624.13,MEX3C,chr18,51174549,51218333,-,0.0012310102683259175,19637
ENSG00000213424.11,KRT222,chr17,40654664,40665181,-,0.0012308710912475361,19638
ENSG00000136943.14,CTSV,chr9,97025072,97156556,-,-0.0012282643461367115,19639
ENSG00000132164.12,SLC6A11,chr3,10816200,10940728,+,-0.0012282397219678387,19640
ENSG00000272647.3,ENSG00000272647,chr7,99558694,99607810,+,-0.0012276967489160597,19641
ENSG00000261130.5,ENSG00000261130,chr16,15395753,15515348,+,0.001226635033846833,19642
ENSG00000103310.11,ZP2,chr16,21197449,21214510,-,0.0012231772092636674,19643
ENSG00000138434.18,ITPRID2,chr2,181841291,181930738,+,-0.0012208200350869447,19644
ENSG00000136011.16,STAB2,chr12,103587266,103766845,+,-0.0012162415090715513,19645
ENSG00000171502.16,COL24A1,chr1,85728507,86156943,-,0.0012154575316235424,19646
ENSG00000264324.1,ENSG00000264324,chr2,74211603,74363377,-,-0.0012027540602721275,19647
ENSG00000123569.11,H2BW1,chrX,104011146,104013708,-,-0.0012000344009138644,19648
ENSG00000215009.6,ACSM4,chr12,7304071,7328719,+,-0.0011976925714407116,19649
ENSG00000131242.20,RAB11FIP4,chr17,31391604,31538211,+,-0.0011945146303623914,19650
ENSG00000147183.11,CPXCR1,chrX,88747224,88754785,+,-0.0011920375196496024,19651
ENSG00000165192.16,ASB11,chrX,15281485,15315658,-,-0.0011902567719807848,19652
ENSG00000204131.12,NHSL2,chrX,71910833,72161750,+,-0.0011825139465508983,19653
ENSG00000185053.15,SGCZ,chr8,14084844,15238436,-,0.0011666918580885977,19654
ENSG00000165066.13,NKX6-3,chr8,41645176,41650817,-,-0.001166497138212435,19655
ENSG00000105143.15,SLC1A6,chr19,14950023,15022990,-,0.0011653523480053992,19656
ENSG00000119650.15,IFT43,chr14,75902135,76084611,+,-0.0011568813159829007,19657
ENSG00000105519.19,CAPS,chr19,5912338,5916211,+,0.0011557101858779787,19658
ENSG00000137672.15,TRPC6,chr11,101447436,101872562,-,0.0011535495724529028,19659
ENSG00000244682.8,FCGR2C,chr1,161581338,161605662,+,0.001146234491141513,19660
ENSG00000177830.20,CHID1,chr11,866872,915579,-,0.0011438770652748645,19661
ENSG00000112981.7,NME5,chr5,138114411,138139443,-,0.0011406556761357934,19662
ENSG00000180190.14,TDRP,chr8,451912,545781,-,0.0011377435445319862,19663
ENSG00000162949.18,CAPN13,chr2,30722770,30820542,-,0.0011307441572425887,19664
ENSG00000159307.22,SCUBE1,chr22,43197279,43343379,-,-0.0011287820322904735,19665
ENSG00000156968.10,MPV17L,chr16,15395746,15413271,+,0.0011283212589332833,19666
ENSG00000071242.15,RPS6KA2,chr6,166409363,166906451,-,0.001124399885884486,19667
ENSG00000204688.10,OR2H1,chr6,29457154,29464328,+,-0.0011241119741462172,19668
ENSG00000126251.7,GPR42,chr19,35371067,35372962,+,0.0011234730801079422,19669
ENSG00000184276.3,DEFB108B,chr11,71833199,71837710,+,-0.001122713591204956,19670
ENSG00000198832.12,SELENOM,chr22,31104771,31120069,-,0.0011174689311301337,19671
ENSG00000243284.1,VSIG8,chr1,159854315,159862657,-,-0.0011154549625935033,19672
ENSG00000101977.23,MCF2,chrX,139581769,139708216,-,-0.0011132769321557134,19673
ENSG00000189375.12,TBC1D28,chr17,18634246,18644427,-,0.0011118807547027246,19674
ENSG00000234511.13,C5orf58,chr5,170228880,170252575,+,0.0011079362872987986,19675
ENSG00000156466.12,GDF6,chr8,96142332,96160813,-,-0.0011051182314986362,19676
ENSG00000171711.4,DEFB4A,chr8,7894675,7896716,+,-0.0011027310480130836,19677
ENSG00000105270.17,CLIP3,chr19,36014659,36033343,-,-0.0011024975869222543,19678
ENSG00000203933.4,CXorf66,chrX,139955727,139965525,-,-0.001098646641941741,19679
ENSG00000164363.10,SLC6A18,chr5,1225380,1246189,+,0.0010984874976566062,19680
ENSG00000204480.9,PRAMEF19,chr1,13368430,13371947,-,0.001093312975484878,19681
ENSG00000204022.10,LIPJ,chr10,88586752,88607880,+,-0.001089767346275039,19682
ENSG00000171722.15,SPATA46,chr1,162373202,162376874,-,0.0010827951995888725,19683
ENSG00000289549.1,PPIAL4D,chr1,145241414,145242174,-,0.001080745989223942,19684
ENSG00000070019.7,GUCY2C,chr12,14612631,14696652,-,0.0010803955390001646,19685
ENSG00000147381.14,MAGEA4,chrX,151912494,151925173,+,0.0010772346310550347,19686
ENSG00000205038.13,PKHD1L1,chr8,109362428,109537207,+,-0.001075933049665764,19687
ENSG00000186860.5,KRTAP17-1,chr17,41314911,41315710,-,-0.001075448901974596,19688
ENSG00000172399.8,MYOZ2,chr4,119128430,119187794,+,0.001072574659192469,19689
ENSG00000147697.10,GSDMC,chr8,129748195,129786624,-,0.0010679949185578152,19690
ENSG00000175354.22,PTPN2,chr18,12785477,12929643,-,0.0010644790969090536,19691
