gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000112699.13,GMDS,chr6,1622883,2245711,-,0.006682510440177975,15355
ENSG00000079819.22,EPB41L2,chr6,130838764,131063367,-,-0.006681027282025203,15356
ENSG00000181788.6,SIAH2,chr3,150741124,150763496,-,0.0066775401747635145,15357
ENSG00000072121.18,ZFYVE26,chr14,67727373,67816590,-,0.006674562080309494,15358
ENSG00000119929.15,CUTC,chr10,99702557,99758005,+,0.006672084289597225,15359
ENSG00000082996.22,RNF13,chr3,149809444,150032337,+,-0.006664137306539924,15360
ENSG00000031691.9,CENPQ,chr6,49463334,49495815,+,-0.006662784814273467,15361
ENSG00000137857.20,DUOX1,chr15,45129449,45165576,+,0.006661194845595598,15362
ENSG00000132842.18,AP3B1,chr5,77991639,78294762,-,-0.006660253241124156,15363
ENSG00000250423.3,KIAA1210,chrX,119078634,119150579,-,0.00665805384912054,15364
ENSG00000034053.17,APBA2,chr15,28884448,29118317,+,0.006657034031042012,15365
ENSG00000175711.11,QTGAL,chr17,82942148,83051829,-,0.0066568760020285726,15366
ENSG00000148842.20,CNNM2,chr10,102918122,103090222,+,0.006651563928447683,15367
ENSG00000112782.20,CLIC5,chr6,45880826,46080348,-,0.006648531693781726,15368
ENSG00000109919.12,MTCH2,chr11,47604338,47642698,-,0.006647663473356049,15369
ENSG00000132872.14,SYT4,chr18,43267078,43277535,-,-0.006646712140102776,15370
ENSG00000186026.9,ZNF284,chr19,44072137,44089613,+,-0.006644636383187431,15371
ENSG00000163114.6,PDHA2,chr4,95840092,95841464,+,-0.0066422431562747535,15372
ENSG00000145642.13,SHISAL2B,chr5,64690193,64718192,+,-0.006639435183065405,15373
ENSG00000071054.19,MAP4K4,chr2,101696849,101894690,+,0.006637684763097118,15374
ENSG00000135346.10,CGA,chr6,87085494,87095150,-,-0.006636795399784031,15375
ENSG00000109861.19,CTSC,chr11,88265068,88359684,-,-0.006633833065758384,15376
ENSG00000119650.15,IFT43,chr14,75902135,76084611,+,0.006633636584717778,15377
ENSG00000140678.19,ITGAX,chr16,31355133,31382999,+,0.006631815903905991,15378
ENSG00000120539.17,MASTL,chr10,27154424,27187953,+,0.006631578829059141,15379
ENSG00000158164.9,TMSB15A,chrX,102513669,102516795,-,-0.006629692940535983,15380
ENSG00000041515.17,MYO16,chr13,108596151,109208005,+,-0.006629554373913527,15381
ENSG00000197321.18,SVIL,chr10,29457331,29737123,-,0.006629137022346782,15382
ENSG00000082068.11,WDR70,chr5,37379243,37753534,+,-0.006626553152384833,15383
ENSG00000163527.13,STT3B,chr3,31532189,31638548,+,-0.006623718291718179,15384
ENSG00000189045.17,ANKDD1B,chr5,75611181,75681773,+,0.006622589914689442,15385
ENSG00000111262.6,KCNA1,chr12,4909904,4918256,+,-0.006622236686128894,15386
ENSG00000248771.6,SMIM31,chr4,164754063,164805901,+,-0.006620572345511187,15387
ENSG00000118245.3,TNP1,chr2,216859457,216865732,-,-0.006618347507994251,15388
ENSG00000018510.20,AGPS,chr2,177392575,177567024,+,-0.00661833379156491,15389
ENSG00000091844.10,RGS17,chr6,153004448,153131306,-,-0.0066180321501963105,15390
ENSG00000116194.15,ANGPTL1,chr1,178846839,178872386,-,-0.006617736227048613,15391
ENSG00000104756.18,KCTD9,chr8,25427454,25458476,-,0.006616649855129458,15392
ENSG00000184507.18,NUTM1,chr15,34343314,34357737,+,0.006614947006450416,15393
ENSG00000168077.16,SCARA3,chr8,27633371,27698687,+,0.006614859364009837,15394
ENSG00000171094.19,ALK,chr2,29190994,29921586,-,0.0066147666904504895,15395
ENSG00000182552.16,RWDD4,chr4,183639634,183659203,-,0.006613499008991368,15396
ENSG00000079950.16,STX7,chr6,132409373,132513999,-,-0.0066132509614925125,15397
ENSG00000185619.21,PCGF3,chr4,705747,770089,+,0.006612961726539456,15398
ENSG00000170776.24,AKAP13,chr15,85380570,85749358,+,0.006610879998077148,15399
ENSG00000169194.10,IL13,chr5,132656262,132661110,+,0.006608938018460189,15400
ENSG00000159885.16,ZNF222,chr19,44025325,44033222,+,0.006608836308305186,15401
ENSG00000175155.12,YPEL2,chr17,59331590,59401729,+,0.006608818341040066,15402
ENSG00000234186.5,C16orf82,chr16,27066926,27069166,+,-0.006605509103974327,15403
ENSG00000140557.14,ST8SIA2,chr15,92393843,92468728,+,0.006602824210080648,15404
ENSG00000103091.17,WDR59,chr16,74862164,75000173,-,0.006601477233467922,15405
ENSG00000148798.13,INA,chr10,103277081,103290351,+,0.0066010754821806605,15406
ENSG00000279012.2,OR51B2,chr11,5323358,5324297,-,0.006599755494045024,15407
ENSG00000171396.12,KRTAP4-4,chr17,41159648,41160748,-,0.006599752694283697,15408
ENSG00000188959.11,C9orf152,chr9,110190047,110208178,-,0.006595803661078073,15409
ENSG00000221867.11,MAGEA3,chrX,152698766,152702347,+,-0.006595292789338812,15410
ENSG00000132466.22,ANKRD17,chr4,73073375,73259169,-,-0.0065946063443618795,15411
ENSG00000168542.20,COL3A1,chr2,188974370,189012746,+,-0.006594154335854392,15412
ENSG00000236699.10,ARHGEF38,chr4,105552483,105708093,+,-0.00658904541587793,15413
ENSG00000151475.7,SLC25A31,chr4,127730399,127774292,+,-0.0065871792711287664,15414
ENSG00000102699.8,PARP4,chr13,24420930,24512925,-,-0.006586887056884788,15415
ENSG00000186318.20,BACE1,chr11,117285231,117316291,-,0.006586645072336858,15416
ENSG00000141469.20,SLC14A1,chr18,45687024,45752521,+,0.006583891353051389,15417
ENSG00000156052.13,GNAQ,chr9,77716096,78032500,-,-0.006583451842543009,15418
ENSG00000176371.16,ZSCAN2,chr15,84600985,84627796,+,0.006582857295412258,15419
ENSG00000173611.20,SCAI,chr9,124942607,125143582,-,0.0065808910418173,15420
ENSG00000204516.11,MICB,chr6,31494880,31511124,+,0.006575381113661187,15421
ENSG00000172497.11,ACOT12,chr5,81310303,81394210,-,-0.006575249558355993,15422
ENSG00000104388.17,RAB2A,chr8,60516889,60624280,+,-0.00657388000502057,15423
ENSG00000162643.15,DNAI3,chr1,84999146,85133274,+,0.006573381966308529,15424
ENSG00000145721.14,LIX1,chr5,97091866,97142846,-,-0.006571089575448424,15425
ENSG00000204882.6,GPR20,chr8,141356469,141367291,-,0.006570746577075472,15426
ENSG00000112499.14,SLC22A2,chr6,160171060,160277638,-,-0.006570344501413178,15427
ENSG00000188517.18,COL25A1,chr4,108808724,109302830,-,-0.006567135034287729,15428
ENSG00000111596.16,CNOT2,chr12,70242980,70354993,+,-0.006565463451756953,15429
ENSG00000204279.9,PAGE3,chrX,55257590,55264927,-,-0.00656423852396262,15430
ENSG00000137992.17,DBT,chr1,100182221,100249873,-,-0.00656355884239641,15431
ENSG00000128791.14,TWSG1,chr18,9334617,9402424,+,0.006563312321811248,15432
ENSG00000196345.15,ZKSCAN7,chr3,44555192,44594173,+,-0.006559958277562967,15433
ENSG00000288645.1,ENSG00000288645,chr15,50648801,50686717,-,0.006555163010802371,15434
ENSG00000162688.19,AGL,chr1,99849776,99924427,+,-0.006555155597855742,15435
ENSG00000134760.7,DSG1,chr18,31318124,31359246,+,-0.0065541481991131766,15436
ENSG00000151348.18,EXT2,chr11,44095647,44284513,+,-0.006552963843883026,15437
ENSG00000213463.7,SYNJ2BP,chr14,70366498,70417102,-,-0.006549086565335558,15438
ENSG00000138398.19,PPIG,chr2,169584336,169642124,+,0.006548050874962325,15439
ENSG00000204382.14,XAGE1B,chrX,52512072,52520803,-,-0.0065463180312411735,15440
ENSG00000105619.16,TFPT,chr19,54107014,54115666,-,0.006545871952550776,15441
ENSG00000153157.15,SYCP2L,chr6,10886830,10979320,+,-0.006543349127751096,15442
ENSG00000158987.24,RAPGEF6,chr5,131423857,131635272,-,-0.006536600287071369,15443
ENSG00000131374.17,TBC1D5,chr3,17157161,18444817,-,-0.006536210463560575,15444
ENSG00000145495.19,MARCHF6,chr5,10353690,10440388,+,0.006535878726157046,15445
ENSG00000204592.11,HLA-E,chr6,30489494,30494205,+,0.006533553895294014,15446
ENSG00000188690.18,UROS,chr10,125784979,125823288,-,0.006533039213492002,15447
ENSG00000175575.15,PAAF1,chr11,73876698,73931128,+,0.006531788150781785,15448
ENSG00000164299.7,SPZ1,chr5,80319624,80321842,+,-0.006528800495331679,15449
ENSG00000145832.18,SLC25A48,chr5,135476912,135890730,+,0.006525302528834115,15450
ENSG00000165309.15,ARMC3,chr10,22928012,23038523,+,-0.006524989756661287,15451
ENSG00000205502.6,C2CD4B,chr15,62158335,62165719,-,-0.00652464857690222,15452
ENSG00000147394.22,ZNF185,chrX,152896694,152973511,+,0.006524570380276711,15453
ENSG00000163293.14,NIPAL1,chr4,47914141,48052430,+,-0.006524386318774785,15454
ENSG00000177324.14,BEND2,chrX,18162930,18220886,-,-0.006522816842010929,15455
ENSG00000106344.10,RBM28,chr7,128278492,128343971,-,0.00651737352452453,15456
ENSG00000158669.13,GPAT4,chr8,41577186,41625001,+,0.006516158271665273,15457
ENSG00000221858.3,OR2A12,chr7,144086277,144098953,+,-0.006513898271691723,15458
ENSG00000117155.19,SSX2IP,chr1,84643120,84690955,-,-0.006513868018461455,15459
ENSG00000005961.21,ITGA2B,chr17,44372176,44389649,-,0.006513867823904669,15460
ENSG00000197822.14,OCLN,chr5,69492183,69558114,+,0.006512936760688289,15461
ENSG00000177752.17,YIPF7,chr4,44622087,44678795,-,-0.006510848218439859,15462
ENSG00000147381.14,MAGEA4,chrX,151912494,151925173,+,-0.006507342679782913,15463
ENSG00000204165.7,CXorf65,chrX,71103888,71106788,-,0.006507168905006657,15464
ENSG00000162378.15,ZYG11B,chr1,52726389,52827336,+,0.006506405137824906,15465
ENSG00000134769.25,DTNA,chr18,34493206,34891844,+,-0.006505867383875687,15466
ENSG00000094841.16,UPRT,chrX,75156387,75307811,+,-0.006505560048558394,15467
ENSG00000007306.17,CEACAM7,chr19,41666628,41706976,-,0.006502391352150927,15468
ENSG00000166845.17,C18orf54,chr18,54357899,54385218,+,-0.006501866128052798,15469
ENSG00000212127.6,TAS2R14,chr12,10937407,11171573,-,-0.006500667946802415,15470
ENSG00000198018.9,ENTPD7,chr10,99659414,99712489,+,0.006500351532905051,15471
ENSG00000196862.10,RGPD4,chr2,107826891,107892544,+,-0.0064976218731470255,15472
ENSG00000150045.13,KLRF1,chr12,9827419,9845007,+,-0.006493818827437511,15473
ENSG00000088854.15,DNAAF9,chr20,3249294,3407942,-,0.00649205010716549,15474
ENSG00000132294.17,EFR3A,chr8,131904071,132013642,+,-0.006491115528499963,15475
ENSG00000172845.19,SP3,chr2,173880849,173965877,-,0.006490443820861005,15476
ENSG00000135636.18,DYSF,chr2,71453494,71686763,+,0.006489902841752026,15477
ENSG00000151748.17,SAV1,chr14,50626615,50668600,-,0.0064891709860583294,15478
ENSG00000137411.21,VARS2,chr6,30914204,30928614,+,0.006488917068604801,15479
ENSG00000067365.17,METTL22,chr16,8621654,8665132,+,0.0064886338654448015,15480
ENSG00000122136.16,OBP2A,chr9,135545503,135549969,+,-0.006487379449182363,15481
ENSG00000282218.1,ENSG00000282218,chr6,117318210,117573571,-,0.00648717176626213,15482
ENSG00000183607.12,GKN2,chr2,68938775,68953028,-,-0.006487158633645585,15483
ENSG00000197122.15,SRC,chr20,37344672,37406050,+,0.006485008976206391,15484
ENSG00000144868.16,TMEM108,chr3,133038275,133397775,+,-0.006482088407767116,15485
ENSG00000198574.8,SH2D1B,chr1,162395163,162412138,-,0.006481737808704332,15486
ENSG00000085719.15,CPNE3,chr8,86514420,86561498,+,-0.006481511880241249,15487
ENSG00000006831.12,ADIPOR2,chr12,1688573,1788683,+,0.006479036274575677,15488
ENSG00000186090.11,HTR3D,chr3,184031543,184039369,+,-0.006478963809055979,15489
ENSG00000141542.13,RAB40B,chr17,82654542,82698734,-,0.006477282111646198,15490
ENSG00000217128.15,FNIP1,chr5,131641713,131797041,-,-0.006477074522758394,15491
ENSG00000176386.11,CDC26,chr9,113223010,113275602,-,0.006476993866041056,15492
ENSG00000147437.12,GNRH1,chr8,25419257,25424654,-,-0.006476705134942043,15493
ENSG00000127863.18,TNFRSF19,chr13,23570193,23676105,+,0.006475961675281589,15494
ENSG00000241794.3,SPRR2A,chr1,153056117,153065583,-,-0.006475491184529138,15495
ENSG00000027001.12,MIPEP,chr13,23729999,23889448,-,-0.006473673790044969,15496
ENSG00000056736.12,IL17RB,chr3,53845672,53873463,+,0.006472756211386152,15497
ENSG00000047662.7,FAM184B,chr4,17629305,17781627,-,-0.006470288133103757,15498
ENSG00000188100.10,FAM25A,chr10,87020237,87060609,+,0.00646987573719489,15499
ENSG00000007216.18,SLC13A2,chr17,28473274,28497782,+,0.006466945756319652,15500
ENSG00000105229.9,PIAS4,chr19,4007689,4039386,+,0.006464915549054723,15501
ENSG00000140623.15,SEPTIN12,chr16,4777605,4788398,-,0.006464614465344829,15502
ENSG00000110756.20,HPS5,chr11,18278667,18322523,-,0.006463681823947419,15503
ENSG00000241322.12,FBXW10B,chr17,15565483,15619704,-,0.006463671829514872,15504
ENSG00000118514.16,ALDH8A1,chr6,134917297,134950140,-,0.0064625374106619116,15505
ENSG00000117360.15,PRPF3,chr1,150321475,150353341,+,0.006461401992920955,15506
ENSG00000113492.16,AGXT2,chr5,34997426,35048240,-,-0.006456235186656349,15507
ENSG00000165626.21,BEND7,chr10,13438483,13529287,-,0.006455312235238451,15508
ENSG00000198160.16,MIER1,chr1,66924894,66989411,+,0.006455215317155672,15509
ENSG00000158816.18,VWA5B1,chr1,20290874,20359534,+,0.006454997686880833,15510
ENSG00000275778.4,ENSG00000275778,chr12,10845848,11171598,-,-0.006454680021227561,15511
ENSG00000095485.20,CWF19L1,chr10,100230023,100267685,-,0.006454391001900416,15512
ENSG00000105388.19,CEACAM5,chr19,41708584,41730519,+,-0.0064531952542990975,15513
ENSG00000180432.7,CYP8B1,chr3,42855943,42875920,-,-0.006453102763818479,15514
ENSG00000111215.14,PRR4,chr12,10845844,11171600,-,-0.006452969125681331,15515
ENSG00000112290.15,WASF1,chr6,110099580,110180032,-,-0.006450230258599667,15516
ENSG00000188177.17,ZC3H6,chr2,112275564,112340059,+,0.006449068443449977,15517
ENSG00000117601.17,SERPINC1,chr1,173903413,173917543,-,0.006447062377606354,15518
ENSG00000047644.21,WWC3,chrX,10015253,10144592,+,0.006446721171387064,15519
ENSG00000133169.8,BEX1,chrX,103062293,103064342,-,-0.006446676890117154,15520
ENSG00000189367.17,KIAA0408,chr6,127438405,127459433,-,-0.006444731045004837,15521
ENSG00000047617.19,ANO2,chr12,5531868,5946232,-,-0.006443171264194955,15522
ENSG00000165072.12,MAMDC2,chr9,70043515,70226987,+,0.006442277049800247,15523
ENSG00000162885.16,B3GALNT2,chr1,235447160,235504512,-,0.006441380232536506,15524
ENSG00000164500.7,SPMIP7,chr7,50095882,50159256,+,0.006438002781844761,15525
ENSG00000172785.21,ZNG1A,chr9,119287,179147,-,-0.006437542249911147,15526
ENSG00000094880.13,CDC23,chr5,138180662,138213346,-,0.0064371345910179175,15527
ENSG00000171428.17,NAT1,chr8,18170398,18223746,+,-0.00643630987839697,15528
ENSG00000271449.8,CT45A2,chrX,135811667,135820012,-,-0.006433203802296167,15529
ENSG00000152670.20,DDX4,chr5,55738016,55817157,+,-0.006432634878618515,15530
ENSG00000185304.18,RGPD2,chr2,87755957,87825962,-,-0.006430140368909955,15531
ENSG00000183695.3,MRGPRX2,chr11,19054454,19060717,-,0.006429920102386796,15532
ENSG00000196418.15,ZNF124,chr1,247121974,247172063,-,-0.00642666645999137,15533
ENSG00000067715.17,SYT1,chr12,78863649,79452009,+,-0.0064248516838154544,15534
ENSG00000123595.10,RAB9A,chrX,13689116,13712064,+,0.006421566169199394,15535
ENSG00000243244.9,STON1,chr2,48529375,48598922,+,-0.006414351966837213,15536
ENSG00000138801.11,PAPSS1,chr4,107590275,107720395,-,-0.00641397538163238,15537
ENSG00000203737.5,GPR52,chr1,174447963,174449545,+,0.0064139075912229065,15538
ENSG00000156011.20,PSD3,chr8,18527302,19084730,-,-0.006413835801356923,15539
ENSG00000183434.10,TFDP3,chrX,133216661,133218354,-,0.006409391732495861,15540
ENSG00000102145.17,GATA1,chrX,48783121,48794311,+,-0.006409211226816392,15541
ENSG00000172232.11,AZU1,chr19,825096,832018,+,0.006408668806339402,15542
ENSG00000166160.9,OPN1MW2,chrX,154219755,154233286,+,0.006407877625483865,15543
ENSG00000115145.12,STAM2,chr2,152116800,152175781,-,0.00640534721447229,15544
ENSG00000204427.14,ABHD16A,chr6,31686953,31703391,-,0.006403605037668321,15545
ENSG00000185842.17,DNAH14,chr1,224896261,225399292,+,-0.006403234979484205,15546
ENSG00000184434.10,LRRC19,chr9,26993135,27005709,-,-0.006400299847180224,15547
ENSG00000043462.15,LCP2,chr5,170246232,170297845,-,0.006398899729752999,15548
ENSG00000163661.6,PTX3,chr3,157436842,157443633,+,-0.006396652246641491,15549
ENSG00000162645.15,GBP2,chr1,89106131,89150456,-,-0.006394883707161516,15550
ENSG00000183486.16,MX2,chr21,41361956,41409420,+,0.006394256719837953,15551
ENSG00000147082.19,CCNB3,chrX,50202712,50351914,+,-0.006391638401759049,15552
ENSG00000090612.24,ZNF268,chr12,133181408,133214832,+,-0.006388990577159747,15553
ENSG00000112365.8,ZBTB24,chr6,109460631,109483273,-,0.0063873214507158774,15554
ENSG00000182240.18,BACE2,chr21,41167774,41282530,+,0.006383510951911213,15555
ENSG00000164291.19,ARSK,chr5,95555080,95607966,+,-0.006380778934312061,15556
ENSG00000180376.19,CCDC66,chr3,56557160,56621837,+,-0.00638070337038888,15557
ENSG00000204120.18,GIGYF2,chr2,232697258,232863338,+,0.006380492093435814,15558
ENSG00000133256.14,PDE6B,chr4,625558,670782,+,0.00637691944130429,15559
ENSG00000138593.11,SECISBP2L,chr15,48988475,49046568,-,-0.0063763002678184424,15560
ENSG00000159261.14,CLDN14,chr21,36460615,36576569,-,-0.006376266360181392,15561
ENSG00000168743.15,NPNT,chr4,105894774,106115115,+,-0.006376026830274414,15562
ENSG00000132423.14,COQ3,chr6,99369400,99394211,-,0.006374699119528763,15563
ENSG00000119685.22,TTLL5,chr14,75633624,75955084,+,0.006374221918747526,15564
ENSG00000166473.20,PKD1L2,chr16,81100874,81220370,-,0.006373574165121546,15565
ENSG00000121377.2,TAS2R7,chr12,10801531,10802627,-,-0.00636937841135723,15566
ENSG00000111727.14,HCFC2,chr12,104064519,104106525,+,0.006367047625821406,15567
ENSG00000167791.14,CABP2,chr11,67518911,67524517,-,0.006366441886881356,15568
ENSG00000276087.2,ENSG00000276087,chr2,24124365,24190436,+,0.0063649268256282246,15569
ENSG00000205765.12,RIMOC1,chr5,41904187,41921692,+,-0.006363917910779878,15570
ENSG00000185880.16,TRIM69,chr15,44728985,44767829,+,0.006363606095122122,15571
ENSG00000121634.6,GJA8,chr1,147902794,147909269,+,-0.006362068125596953,15572
ENSG00000176979.14,TRIM60,chr4,165016457,165041749,+,-0.006361692151653921,15573
ENSG00000087116.19,ADAMTS2,chr5,179110852,179345506,-,-0.006360360589661381,15574
ENSG00000269713.11,NBPF9,chr1,149052185,149103591,-,0.006355523256369337,15575
ENSG00000187033.9,SAMD7,chr3,169911571,169939175,+,-0.006355460721830646,15576
ENSG00000176246.1,OR4L1,chr14,20060044,20060983,+,-0.006354880331756589,15577
ENSG00000091972.21,CD200,chr3,112332234,112363181,+,-0.006351509291441405,15578
ENSG00000174227.18,PIGG,chr4,499194,541173,+,-0.006348749701117035,15579
ENSG00000122304.12,PRM2,chr16,11275631,11276488,-,0.006348594525978925,15580
ENSG00000071127.20,WDR1,chr4,10068088,10116988,-,0.006343986570039014,15581
ENSG00000101892.14,ATP1B4,chrX,120362084,120383249,+,0.006343369718943343,15582
ENSG00000137474.25,MYO7A,chr11,77128205,77215241,+,0.006341013981250912,15583
ENSG00000116641.20,DOCK7,chr1,62454297,62688549,-,-0.006340923891636872,15584
ENSG00000134762.18,DSC3,chr18,30989364,31042976,-,-0.00634088672858474,15585
ENSG00000293661.1,ENSG00000293661,chrX,135248589,135252011,-,-0.0063405980651056225,15586
ENSG00000256660.8,CLEC12B,chr12,10010626,10018802,+,0.006335865550348946,15587
ENSG00000163694.17,RBM47,chr4,40423266,40630896,-,0.006335108269909661,15588
ENSG00000099954.21,CECR2,chr22,17359948,17558151,+,-0.006333315092786459,15589
ENSG00000146085.10,MMUT,chr6,49430359,49463321,-,-0.0063320650191822,15590
ENSG00000275718.3,CCL15,chr17,35988462,36002119,-,-0.006331485450059664,15591
ENSG00000185716.14,MOSMO,chr16,22007637,22087534,+,0.006330853921071148,15592
ENSG00000136937.15,NCBP1,chr9,97633401,97676992,+,0.006329720406052012,15593
ENSG00000283329.2,FAM240B,chr9,38694265,38720133,-,-0.006329327119549341,15594
ENSG00000081479.16,LRP2,chr2,169127108,169362780,-,-0.006329324815789677,15595
ENSG00000214128.13,TMEM213,chr7,138797951,138838711,+,0.006328932477035162,15596
ENSG00000162636.18,EEIG2,chr1,108560030,108644900,+,0.006325763373678396,15597
ENSG00000128655.20,PDE11A,chr2,177623243,178108339,-,-0.006325130365008439,15598
ENSG00000183495.17,EP400,chr12,131949797,132080460,+,0.0063232060871335595,15599
ENSG00000137154.15,RPS6,chr9,19200286,19380299,-,0.006322537691717893,15600
ENSG00000139946.12,PELI2,chr14,56117813,56301746,+,-0.006322448152730034,15601
ENSG00000176797.4,DEFB103A,chr8,7881391,7882663,+,0.006321737100516663,15602
ENSG00000175077.7,RTP1,chr3,187197485,187202504,+,-0.006317740057423061,15603
ENSG00000196628.22,TCF4,chr18,55222184,55664787,-,-0.006316428282687055,15604
ENSG00000161055.6,SCGB3A1,chr5,180590104,180591706,-,0.006316127328518383,15605
ENSG00000147894.19,C9orf72,chr9,27535639,27573895,-,-0.006314389094455123,15606
ENSG00000184465.19,WDR27,chr6,169457210,169702729,-,-0.006313981273429231,15607
ENSG00000256061.9,DNAAF4,chr15,55410524,55508234,-,-0.006312878834344458,15608
ENSG00000180016.2,OR1E1,chr17,3397103,3398410,-,0.006312862863762742,15609
ENSG00000135953.13,SLC67A2,chr2,102711172,102736899,-,0.006309624580070495,15610
ENSG00000106524.11,ANKMY2,chr7,16599778,16645841,-,-0.006309362497565902,15611
ENSG00000117859.21,OSBPL9,chr1,51577178,51798427,+,0.006307316178731361,15612
ENSG00000151838.13,CCDC175,chr14,59504538,59576812,-,-0.006305313489842897,15613
ENSG00000135018.16,UBQLN1,chr9,83657385,83708232,-,-0.0063048656625217065,15614
ENSG00000278085.6,CT45A8,chrX,135846475,135854586,-,-0.006303298398758195,15615
ENSG00000008952.19,SEC62,chr3,169966634,169998373,+,-0.006300218889276797,15616
ENSG00000138684.9,IL21,chr4,122610107,122621066,-,-0.006298422520863473,15617
ENSG00000183185.10,GABRR3,chr3,97985101,98035315,-,-0.006296565704538881,15618
ENSG00000074657.16,ZNF532,chr18,58862599,58986480,+,0.006293901828210522,15619
ENSG00000184083.13,FAM120C,chrX,54068323,54183581,-,-0.006292381891153503,15620
ENSG00000119041.13,GTF3C3,chr2,196761061,196799743,-,-0.00628710612123561,15621
ENSG00000004468.15,CD38,chr4,15778274,15853232,+,-0.006282097514615622,15622
ENSG00000103522.19,IL21R,chr16,27402173,27452050,+,0.006280680728349649,15623
ENSG00000065613.17,SLK,chr10,103966915,104029242,+,0.006280033840726013,15624
ENSG00000235780.3,USP17L27,chr4,9344147,9345740,+,-0.006277120450882233,15625
ENSG00000132704.18,FCRL2,chr1,157745732,157777269,-,-0.006276174505396047,15626
ENSG00000170921.17,TANC2,chr17,62966200,63427703,+,-0.0062747881322353215,15627
ENSG00000284776.1,ENSG00000284776,chr20,18567452,18744216,+,-0.006273663520210941,15628
ENSG00000184445.13,KNTC1,chr12,122527245,122628182,+,0.006273459107797513,15629
ENSG00000155324.12,GRAMD2B,chr5,126360131,126498600,+,-0.006272394880731927,15630
ENSG00000011198.12,ABHD5,chr3,43690107,43734371,+,0.006271796158575765,15631
ENSG00000177511.7,ST8SIA3,chr18,57352429,57371731,+,-0.006269559692957164,15632
ENSG00000189362.14,NEMP2,chr2,190434215,190534787,-,0.006269473377627622,15633
ENSG00000183570.19,PCBP3,chr21,45643660,45942454,+,0.0062690493789438195,15634
ENSG00000092140.18,G2E3,chr14,30559103,30620167,+,-0.006264586868557369,15635
ENSG00000148572.18,NRBF2,chr10,63133246,63156880,+,-0.006264575046476986,15636
ENSG00000169860.7,P2RY1,chr3,152835130,152841439,+,-0.006263877427904268,15637
ENSG00000198932.15,GPRASP1,chrX,102650344,102659083,+,-0.006263862383017017,15638
ENSG00000147687.21,TATDN1,chr8,124488484,124539458,-,0.006260779695343468,15639
ENSG00000112874.12,NUDT12,chr5,103548854,103562817,-,0.006257805901789729,15640
ENSG00000168159.16,RNF187,chr1,228487356,228499899,+,0.006257219549730618,15641
ENSG00000152049.7,KCNE4,chr2,223052189,223198399,+,-0.0062492981220958425,15642
ENSG00000186150.5,UBL4B,chr1,110112442,110113947,+,-0.0062454078194880205,15643
ENSG00000143278.7,F13B,chr1,197038736,197067267,-,-0.0062444244890502605,15644
ENSG00000166825.17,ANPEP,chr15,89784874,89815401,-,0.006243798692328766,15645
ENSG00000114439.21,BBX,chr3,107522935,107811339,+,-0.006243550499922947,15646
ENSG00000134030.16,CTIF,chr18,48539004,48863217,+,0.0062428743500851066,15647
ENSG00000172530.24,BANP,chr16,87949126,88083442,+,0.006241487069801794,15648
ENSG00000055163.23,CYFIP2,chr5,157266078,157395595,+,0.006239625680862563,15649
ENSG00000135220.13,UGT2A3,chr4,68928457,68951806,-,-0.00623808011626096,15650
ENSG00000126950.9,TMEM35A,chrX,101078869,101096367,+,0.006238049401586893,15651
ENSG00000049768.20,FOXP3,chrX,49250435,49264800,-,0.006229561560207332,15652
ENSG00000250673.4,REELD1,chr4,146214514,146232267,+,-0.006226512145774377,15653
ENSG00000113083.17,LOX,chr5,122063150,122078634,-,-0.006225369772817881,15654
ENSG00000186732.16,MPPED1,chr22,43411195,43507850,+,-0.00622531937676495,15655
ENSG00000065559.17,MAP2K4,chr17,12020807,12143830,+,-0.0062227866178792696,15656
ENSG00000253767.4,PCDHGA8,chr5,141390156,141512977,+,0.0062216601941402485,15657
ENSG00000285330.1,ENSG00000285330,chr4,109713915,109801999,-,0.006220845778524403,15658
ENSG00000175548.10,ALG10B,chr12,38316753,38329723,+,-0.006219336281924773,15659
ENSG00000101052.15,IFT52,chr20,43590894,43647299,+,-0.0062174660020110194,15660
ENSG00000150938.12,CRIM1,chr2,36355714,36551135,+,0.006214997615996196,15661
ENSG00000095794.22,CREM,chr10,35126790,35212958,+,0.006214678722145102,15662
ENSG00000064999.18,ANKS1A,chr6,34889242,35091421,+,0.006213606243950999,15663
ENSG00000083896.15,YTHDC1,chr4,68310386,68350110,-,-0.0062095099714200245,15664
ENSG00000243896.5,OR2A7,chr7,144254974,144264792,-,-0.006209036566709417,15665
ENSG00000090487.13,SPG21,chr15,64954565,64990312,-,0.00620884601548931,15666
ENSG00000107672.17,NSMCE4A,chr10,121953333,121975300,-,0.006207554522985634,15667
ENSG00000164089.11,ETNPPL,chr4,108741968,108763228,-,0.00620722763051094,15668
ENSG00000164362.23,TERT,chr5,1253146,1295086,-,0.006206901851846291,15669
ENSG00000040341.20,STAU2,chr8,73419990,73747708,-,-0.006205904172159976,15670
ENSG00000215421.12,ZNF407,chr18,74597847,75065671,+,-0.006204820384523536,15671
ENSG00000231887.11,PRH1,chr12,10824959,11171608,-,-0.006204697705923868,15672
ENSG00000169436.20,COL22A1,chr8,138588234,138914072,-,-0.006203977861525447,15673
ENSG00000164736.7,SOX17,chr8,54457927,54462314,+,-0.0062032872602914195,15674
