gene_id,Gene,chr,start,end,strand
ENSG00000186007.11,LEMD1,chr1,205381375,205456415,-
ENSG00000145050.20,MANF,chr3,51385254,51389802,+
ENSG00000115541.13,HSPE1,chr2,197500109,197513408,+
ENSG00000143126.8,CELSR2,chr1,109249538,109275751,+
ENSG00000143994.16,ABHD1,chr2,27123788,27130812,+
ENSG00000163497.4,FEV,chr2,218981086,218985566,-
ENSG00000158716.11,DUSP23,chr1,159780930,159782543,+
ENSG00000014641.23,MDH1,chr2,63588556,63607273,+
ENSG00000145386.13,CCNA2,chr4,121815709,121823936,-
ENSG00000147443.15,DOK2,chr8,21907460,21913960,-
ENSG00000177239.18,MAN1B1,chr9,137085916,137109189,+
ENSG00000256646.8,ENSG00000256646,chr7,42909272,42932214,-
ENSG00000145632.17,PLK2,chr5,58453090,58460139,-
ENSG00000071462.15,BUD23,chr7,73683160,73698228,+
ENSG00000160991.19,ORAI2,chr7,102433105,102456825,+
ENSG00000143942.7,CHAC2,chr2,53767790,53776958,+
ENSG00000284635.2,SCYGR8,chr2,227745893,227746220,+
ENSG00000016402.16,IL20RA,chr6,136999970,137045180,-
ENSG00000112977.18,DAP,chr5,10676777,10761683,-
ENSG00000127184.15,COX7C,chr5,86617883,86621645,+
ENSG00000173013.6,CFAP184,chr4,7040848,7043001,-
ENSG00000160446.21,ZDHHC12,chr9,128720861,128724146,-
ENSG00000082014.17,SMARCD3,chr7,151238763,151277896,-
ENSG00000253251.5,SHLD3,chr5,65624732,65631064,+
ENSG00000228474.8,OST4,chr2,27058734,27073830,-
ENSG00000135617.6,PRADC1,chr2,73228007,73233262,-
ENSG00000273088.2,ENSG00000273088,chr1,155169408,155187272,-
ENSG00000241127.11,YAE1,chr7,39566367,39612089,+
ENSG00000162704.17,ARPC5,chr1,183620845,183635908,-
ENSG00000166529.18,ZSCAN21,chr7,100049766,100081304,+
ENSG00000137218.12,FRS3,chr6,41769317,41787570,-
ENSG00000135253.17,KCP,chr7,128862041,128910719,-
ENSG00000196189.16,SEMA4A,chr1,156147365,156178869,+
ENSG00000130711.5,PRDM12,chr9,130664593,130682986,+
ENSG00000169618.8,PROKR1,chr2,68643085,68659042,+
ENSG00000160870.16,CYP3A7,chr7,99704104,99735196,-
ENSG00000105968.21,H2AZ2,chr7,44826790,44848146,-
ENSG00000165272.18,AQP3,chr9,33441155,33447596,-
ENSG00000112715.26,VEGFA,chr6,43770183,43786487,+
ENSG00000293137.4,MSL3B,chr2,233864662,233868413,-
ENSG00000173641.20,HSPB7,chr1,16014017,16020597,-
ENSG00000065911.14,MTHFD2,chr2,74186171,74218432,+
ENSG00000163660.14,CCNL1,chr3,157145519,157160771,-
ENSG00000283267.3,FAM237B,chr7,90316502,90321304,-
ENSG00000163126.17,ANKRD23,chr2,96821810,96857934,-
ENSG00000187634.15,SAMD11,chr1,923894,944590,+
ENSG00000163357.11,DCST1,chr1,155033823,155050930,+
ENSG00000175309.18,PHYKPL,chr5,178207126,178233208,-
ENSG00000196152.11,ZNF79,chr9,127424373,127449728,+
ENSG00000109390.15,NDUFC1,chr4,139266879,139302564,-
ENSG00000154978.15,VOPP1,chr7,55427765,55572988,-
ENSG00000178585.17,CTNNBIP1,chr1,9848268,9910378,-
ENSG00000163273.6,NPPC,chr2,231921808,231926403,-
ENSG00000291315.1,ENSG00000291315,chr3,40312085,40312214,+
ENSG00000159166.17,LAD1,chr1,201380211,201399915,-
ENSG00000185972.7,CCIN,chr9,36165750,36172384,+
ENSG00000163918.14,RFC4,chr3,186789865,186807058,-
ENSG00000163682.19,RPL9,chr4,39450678,39472424,-
ENSG00000288622.1,PDCD6-AHRR,chr5,271669,438291,+
ENSG00000197245.8,FAM110D,chr1,26159032,26163962,+
ENSG00000181652.20,ATG9B,chr7,151012208,151024499,-
ENSG00000116977.21,LGALS8,chr1,236517999,236552981,+
ENSG00000196182.13,STK40,chr1,36339619,36385932,-
ENSG00000188763.5,FZD9,chr7,73433777,73436120,+
ENSG00000124785.11,NRN1,chr6,5997998,6008688,-
ENSG00000164403.17,SHROOM1,chr5,132821270,132830924,-
ENSG00000132763.17,MMACHC,chr1,45500185,45513382,+
ENSG00000116691.13,MIIP,chr1,12019465,12032048,+
ENSG00000185863.9,TMEM210,chr9,137170857,137172056,-
ENSG00000054179.14,ENTPD2,chr9,137048106,137054069,-
ENSG00000249319.2,ENSG00000249319,chr7,66087760,66152277,+
ENSG00000143450.19,OAZ3,chr1,151762898,151771334,+
ENSG00000143867.9,OSR1,chr2,19351484,19359486,-
ENSG00000249992.2,TMEM158,chr3,45224465,45226287,-
ENSG00000095596.13,CYP26A1,chr10,93073474,93077885,+
ENSG00000164011.20,ZNF691,chr1,42846572,42854023,+
ENSG00000188938.18,FAM120AOS,chr9,93431440,93453600,-
ENSG00000203985.13,LDLRAD1,chr1,54007297,54018194,-
ENSG00000144591.22,GMPPA,chr2,219498617,219513898,+
ENSG00000143742.16,SRP9,chr1,225777698,225790670,+
ENSG00000144843.14,ADPRH,chr3,119579267,119590165,+
ENSG00000136939.1,OR1L4,chr9,122723989,122724925,+
ENSG00000066923.21,STAG3,chr7,100177562,100214387,+
ENSG00000284292.1,ENSG00000284292,chr7,99325878,99394653,+
ENSG00000132768.16,DPH2,chr1,43969974,43973373,+
ENSG00000198075.12,SULT1C4,chr2,108377910,108388990,+
ENSG00000168916.18,ZNF608,chr5,124636912,124748824,-
ENSG00000179058.8,C9orf50,chr9,129612224,129621101,-
ENSG00000114867.24,EIF4G1,chr3,184314489,184335358,+
ENSG00000008282.12,SYPL1,chr7,106086671,106112618,-
ENSG00000120656.16,TAF12,chr1,28587828,28648364,-
ENSG00000169085.15,VXN,chr8,66492325,66518524,+
ENSG00000183258.14,DDX41,chr5,177511568,177516979,-
ENSG00000054598.9,FOXC1,chr6,1609914,1613897,+
ENSG00000183779.8,ZNF703,chr8,37695743,37700019,+
ENSG00000148180.24,GSN,chr9,121201323,121334721,+
ENSG00000250719.3,P3R3URF,chr1,46171016,46176488,-
ENSG00000117280.15,RAB29,chr1,205767985,205775489,-
ENSG00000175130.9,MARCKSL1,chr1,32333563,32336241,-
ENSG00000127993.17,RBM48,chr7,92528769,92540481,+
ENSG00000122512.19,PMS2,chr7,5970924,6009130,-
ENSG00000171729.16,TMEM51,chr1,15152497,15220484,+
ENSG00000158062.23,UBXN11,chr1,26281327,26318363,-
ENSG00000001167.17,NFYA,chr6,41072039,41103063,+
ENSG00000131459.15,GFPT2,chr5,180300667,180353359,-
ENSG00000135547.10,HEY2,chr6,125747663,125763049,+
ENSG00000144713.15,RPL32,chr3,12834466,12841587,-
ENSG00000130653.18,PNPLA7,chr9,137459951,137550560,-
ENSG00000186212.4,SOWAHB,chr4,76894151,76898144,-
ENSG00000136274.10,NACAD,chr7,45080436,45089021,-
ENSG00000115226.12,FNDC4,chr2,27491259,27495631,-
ENSG00000156711.19,MAPK13,chr6,36127808,36144524,+
ENSG00000160408.18,ST6GALNAC6,chr9,127885319,127906632,-
ENSG00000162607.15,USP1,chr1,62436040,62454457,+
ENSG00000163521.18,GLB1L,chr2,219236597,219245478,-
ENSG00000181163.16,NPM1,chr5,171387085,171411952,+
ENSG00000106246.20,PTCD1,chr7,99415191,99466201,-
ENSG00000263528.10,IKBKE,chr1,206470331,206498687,+
ENSG00000169045.21,HNRNPH1,chr5,179614169,179634784,-
ENSG00000118503.20,TNFAIP3,chr6,137866382,137885836,+
ENSG00000160957.17,RECQL4,chr8,144511283,144517890,-
ENSG00000196542.11,SPTSSB,chr3,161344797,161372941,-
ENSG00000197448.16,GSTK1,chr7,143244092,143272483,+
ENSG00000219073.8,CELA3B,chr1,21977021,21998642,+
ENSG00000162757.6,C1orf74,chr1,209779207,209784620,-
ENSG00000162391.14,FAM151A,chr1,54609176,54623556,-
ENSG00000044574.11,HSPA5,chr9,125234739,125261715,-
ENSG00000116688.20,MFN2,chr1,11980180,12015211,+
ENSG00000266265.4,KLF14,chr7,130730696,130734207,-
ENSG00000003137.10,CYP26B1,chr2,72129237,72148430,-
ENSG00000109771.18,LRP2BP,chr4,185363654,185397292,-
ENSG00000138668.22,HNRNPD,chr4,82350775,82374543,-
ENSG00000160271.18,RALGDS,chr9,133097656,133149440,-
ENSG00000144028.17,SNRNP200,chr2,96274335,96321271,-
ENSG00000106261.19,ZKSCAN1,chr7,100015569,100047430,+
ENSG00000152127.11,MGAT5,chr2,134119891,134454621,+
ENSG00000142733.20,MAP3K6,chr1,27355178,27366986,-
ENSG00000168453.18,HR,chr8,22114041,22133393,-
ENSG00000122877.19,EGR2,chr10,62811995,62819167,-
ENSG00000122406.16,RPL5,chr1,92831989,92841924,+
ENSG00000065518.10,NDUFB4,chr3,120596272,120602507,+
ENSG00000198754.5,OXCT2,chr1,39769522,39771348,-
ENSG00000117640.20,MTFR1L,chr1,25818639,25835879,+
ENSG00000136783.12,NIPSNAP3A,chr9,104747663,104760369,+
ENSG00000162909.20,CAPN2,chr1,223701560,223776018,+
ENSG00000169509.6,CRCT1,chr1,152514481,152516008,+
ENSG00000133612.22,AGAP3,chr7,151085830,151144450,+
ENSG00000241186.12,CRIPTO,chr3,46573632,46584684,+
ENSG00000085514.17,PILRA,chr7,100367529,100400098,+
ENSG00000186143.11,PRR30,chr2,27136847,27139410,-
ENSG00000160818.18,GPATCH4,chr1,156594300,156601496,-
ENSG00000170271.13,FAXDC2,chr5,154818485,154859252,-
ENSG00000135638.16,EMX1,chr2,72916183,72936071,+
ENSG00000114378.19,HYAL1,chr3,50299882,50312890,-
ENSG00000123836.17,PFKFB2,chr1,207034365,207081243,+
ENSG00000171992.15,SYNPO,chr5,150601079,150659208,+
ENSG00000164949.10,GEM,chr8,94249248,94262461,-
ENSG00000174151.17,CYB561D1,chr1,109494051,109502932,+
ENSG00000176428.8,VPS37D,chr7,73667830,73682024,+
ENSG00000182325.13,FBXL6,chr8,144355426,144359376,-
ENSG00000177984.8,LCN15,chr9,136759633,136766255,-
ENSG00000142623.12,PADI1,chr1,17205119,17246007,+
ENSG00000203724.13,C1orf53,chr1,197902448,197907492,+
ENSG00000116251.13,RPL22,chr1,6185019,6209389,-
ENSG00000006377.11,DLX6,chr7,97005552,97011040,+
ENSG00000148734.9,NPFFR1,chr10,70247328,70284011,-
ENSG00000205356.12,TECPR1,chr7,98214623,98252240,-
ENSG00000136854.28,STXBP1,chr9,127579369,127696027,+
ENSG00000138385.18,SSB,chr2,169791932,169812091,+
ENSG00000168374.13,ARF4,chr3,57571362,57598220,-
ENSG00000135912.13,TTLL4,chr2,218710772,218759724,+
ENSG00000168754.16,FAM178B,chr2,96875881,96986580,-
ENSG00000113369.10,ARRDC3,chr5,91368630,91383348,-
ENSG00000124587.16,PEX6,chr6,42959716,42979249,-
ENSG00000163798.16,SLC4A1AP,chr2,27663425,27695756,+
ENSG00000148290.12,SURF1,chr9,133351068,133356676,-
ENSG00000143851.19,PTPN7,chr1,202147011,202161588,-
ENSG00000165215.6,CLDN3,chr7,73768996,73770270,-
ENSG00000189410.14,SH2D5,chr1,20719723,20732837,-
ENSG00000188295.16,ZNF669,chr1,247098034,247104386,-
ENSG00000173110.8,HSPA6,chr1,161524539,161526894,+
ENSG00000093183.16,SEC22C,chr3,42546349,42601300,-
ENSG00000086589.14,RBM22,chr5,150690789,150701097,-
ENSG00000053372.7,MRTO4,chr1,19251554,19260128,+
ENSG00000146242.11,TPBG,chr6,82363199,82370827,+
ENSG00000293615.1,ENSG00000293615,chr2,69960103,70087320,-
ENSG00000112655.18,PTK7,chr6,43076255,43161719,+
ENSG00000122687.21,MRM2,chr7,2234194,2242229,-
ENSG00000144045.16,DQX1,chr2,74518130,74526396,-
ENSG00000167114.15,SLC27A4,chr9,128340474,128363283,+
ENSG00000142867.16,BCL10,chr1,85265775,85276640,-
ENSG00000146707.17,POMZP3,chr7,76601808,76627288,-
ENSG00000276302.1,ENSG00000276302,chr6,28267120,28281580,+
ENSG00000184163.4,C1QTNF12,chr1,1242445,1246934,-
ENSG00000152795.20,HNRNPDL,chr4,82422564,82430494,-
ENSG00000168779.21,SHOX2,chr3,158095904,158106420,-
ENSG00000257524.6,ENSG00000257524,chr9,127867849,127906022,-
ENSG00000160783.21,PMF1,chr1,156212988,156240585,+
ENSG00000136819.17,C9orf78,chr9,129827193,129835863,-
ENSG00000204160.14,ZDHHC18,chr1,26826667,26857604,+
ENSG00000174007.11,CEP19,chr3,196706267,196712603,-
ENSG00000144834.16,TAGLN3,chr3,111998734,112013890,+
ENSG00000158373.11,H2BC5,chr6,26158121,26171349,+
ENSG00000122585.10,NPY,chr7,24284181,24291867,+
ENSG00000115461.7,IGFBP5,chr2,216672104,216695549,-
ENSG00000057757.12,PITHD1,chr1,23778364,23788232,+
ENSG00000169989.5,TIGD4,chr4,152767909,152779778,-
ENSG00000289346.1,ENSG00000289346,chr7,74796149,74890585,-
ENSG00000131779.13,PEX11B,chr1,145911347,145918747,-
ENSG00000284956.1,ENSG00000284956,chr8,23084402,23115536,+
ENSG00000130720.15,FIBCD1,chr9,130900193,130941232,-
ENSG00000124713.8,GNMT,chr6,42960267,42970699,+
ENSG00000106305.12,AIMP2,chr7,6009225,6024655,+
ENSG00000137267.9,TUBB2A,chr6,3153496,3157553,-
ENSG00000136068.18,FLNB,chr3,58008397,58172251,+
ENSG00000137288.12,UQCC2,chr6,33690634,33711748,-
ENSG00000061337.17,LZTS1,chr8,20246164,20303970,-
ENSG00000151353.18,TMEM18,chr2,663876,677470,-
ENSG00000172889.18,EGFL7,chr9,136658283,136672684,+
ENSG00000270617.1,URGCP-MRPS24,chr7,43866557,43906589,-
ENSG00000116661.13,FBXO2,chr1,11637017,11655785,-
ENSG00000241852.13,C8orf58,chr8,22599587,22604271,+
ENSG00000027847.16,B4GALT7,chr5,177600080,177611056,+
ENSG00000198520.14,ARMH1,chr1,44674691,44725591,+
ENSG00000163235.18,TGFA,chr2,70447283,70554193,-
ENSG00000211445.14,GPX3,chr5,151020584,151030769,+
ENSG00000120949.16,TNFRSF8,chr1,12063078,12144221,+
ENSG00000143355.17,LHX9,chr1,197911901,197935478,+
ENSG00000198369.12,SPRED2,chr2,65310850,65432682,-
ENSG00000091137.16,SLC26A4,chr7,107660593,107717809,+
ENSG00000281039.1,ENSG00000281039,chr7,30497076,30550761,-
ENSG00000104738.21,MCM4,chr8,47960184,47979181,+
ENSG00000213337.11,ANKRD39,chr2,96836239,96858070,-
ENSG00000186051.8,TAL2,chr9,105656228,105665420,+
ENSG00000113525.12,IL5,chr5,132541443,132556838,-
ENSG00000213413.4,PVRIG,chr7,100218240,100221490,+
ENSG00000084636.20,COL16A1,chr1,31652246,31704387,-
ENSG00000166228.11,PCBD1,chr10,70882279,70888616,-
ENSG00000143815.17,LBR,chr1,225400899,225428925,-
ENSG00000198569.11,SLC34A3,chr9,137230756,137236555,+
ENSG00000107140.19,TESK1,chr9,35605234,35610328,+
ENSG00000113194.15,FAF2,chr5,176447627,176510075,+
ENSG00000160862.15,AZGP1,chr7,99966719,99976074,-
ENSG00000115073.10,ACTR1B,chr2,97655938,97664114,-
ENSG00000151693.13,ASAP2,chr2,9206601,9405683,+
ENSG00000272647.3,ENSG00000272647,chr7,99558694,99607810,+
ENSG00000170265.14,ZNF282,chr7,149195501,149226243,+
ENSG00000135045.8,C9orf40,chr9,74945946,74952921,-
ENSG00000160712.15,IL6R,chr1,154405140,154469450,+
ENSG00000184731.7,FAM110C,chr2,38813,47084,-
ENSG00000170846.17,MRFAP1L2,chr4,6663395,6676755,+
ENSG00000135625.10,EGR4,chr2,73290926,73293721,-
ENSG00000159588.17,CCDC17,chr1,45620043,45624062,-
ENSG00000158864.15,NDUFS2,chr1,161197103,161214723,+
ENSG00000213626.14,LBH,chr2,30231530,30325821,+
ENSG00000165282.18,PIGO,chr9,35085491,35096632,-
ENSG00000104368.21,PLAT,chr8,42174717,42207709,-
ENSG00000170214.6,ADRA1B,chr5,159865079,159973012,+
ENSG00000143612.23,LTAP1,chr1,154206665,154220686,-
ENSG00000143819.15,EPHX1,chr1,225810047,225845567,+
ENSG00000124641.18,MED20,chr6,41905330,41921147,-
ENSG00000121716.22,PILRB,chr7,100351626,100367831,+
ENSG00000142330.22,CAPN10,chr2,240586365,240618845,+
ENSG00000131931.10,THAP1,chr8,42836248,42843364,-
ENSG00000118257.18,NRP2,chr2,205681989,205798133,+
ENSG00000198746.15,GPATCH3,chr1,26890487,26900478,-
ENSG00000151093.10,OXSM,chr3,25782916,25797141,+
ENSG00000128563.15,PRKRIP1,chr7,102363807,102426679,+
ENSG00000158014.17,SLC30A2,chr1,26037251,26046174,-
ENSG00000120727.15,PAIP2,chr5,139341586,139369733,+
ENSG00000143373.20,ZNF687,chr1,151281501,151292180,+
ENSG00000173269.16,MMRN2,chr10,86935539,86969481,-
ENSG00000165886.7,UBTD1,chr10,97498851,97571206,+
ENSG00000104415.15,CCN4,chr8,133190865,133231690,+
ENSG00000235387.7,SPAAR,chr9,35909487,35937153,+
ENSG00000109321.13,AREG,chr4,74444998,74455005,+
ENSG00000176731.14,RBIS,chr8,85213640,85220793,-
ENSG00000168936.14,TMEM129,chr4,1715950,1721367,-
ENSG00000116521.14,SCAMP3,chr1,155255978,155262433,-
ENSG00000142621.23,FHAD1,chr1,15236520,15400283,+
ENSG00000127418.17,FGFRL1,chr4,1008648,1026901,+
ENSG00000118017.6,A4GNT,chr3,138122900,138132416,-
ENSG00000138326.23,RPS24,chr10,78033722,78056813,+
ENSG00000237765.10,FAM200B,chr4,15681505,15690447,+
ENSG00000105849.8,POLR1F,chr7,19695394,19709066,-
ENSG00000146676.10,PURB,chr7,44876298,44885530,-
ENSG00000115207.17,GTF3C2,chr2,27324197,27357566,-
ENSG00000106080.12,FKBP14,chr7,30004405,30026716,-
ENSG00000105974.15,CAV1,chr7,116524984,116561179,+
ENSG00000127054.24,INTS11,chr1,1311584,1324688,-
ENSG00000189292.19,ALKAL2,chr2,278285,289623,-
ENSG00000160688.21,FLAD1,chr1,154983310,154993111,+
ENSG00000117400.19,MPL,chr1,43337807,43354466,+
ENSG00000205143.7,ARID3C,chr9,34621048,34630503,-
ENSG00000041988.18,THAP3,chr1,6624844,6635612,+
ENSG00000180535.6,BHLHA15,chr7,98211431,98215457,+
ENSG00000164600.8,NEUROD6,chr7,31337065,31340901,-
ENSG00000119729.14,RHOQ,chr2,46541805,46602046,+
ENSG00000113460.15,BRIX1,chr5,34915272,34926622,+
ENSG00000145029.17,NICN1,chr3,49422332,49429331,-
ENSG00000119280.19,C1orf198,chr1,230837118,230869589,-
ENSG00000152291.17,TGOLN2,chr2,85311667,85328301,-
ENSG00000198522.16,GPN1,chr2,27628246,27652152,+
ENSG00000115163.17,CENPA,chr2,26764288,26801067,+
ENSG00000178966.18,RMI1,chr9,83980354,84004078,+
ENSG00000183513.11,COA5,chr2,98598241,98608542,-
ENSG00000179546.7,HTR1D,chr1,23190177,23217547,-
ENSG00000138835.25,RGS3,chr9,113444730,113597743,+
ENSG00000293253.2,ENSG00000293253,chr1,53413148,53440018,-
ENSG00000166321.16,NUDT13,chr10,73110374,73131828,+
ENSG00000106635.10,BCL7B,chr7,73536354,73558017,-
ENSG00000122733.14,PHF24,chr9,34957607,34982544,+
ENSG00000169020.12,ATP5ME,chr4,672422,674400,-
ENSG00000043143.24,JADE2,chr5,134523978,134583230,+
ENSG00000049656.16,CLPTM1L,chr5,1316820,1345100,-
ENSG00000143420.21,ENSA,chr1,150599670,150629633,-
ENSG00000125637.18,PSD4,chr2,113157324,113209396,+
ENSG00000105880.8,DLX5,chr7,97020104,97024950,-
ENSG00000137414.9,FAM8A1,chr6,17600275,17611719,+
ENSG00000176381.6,PRR18,chr6,166305299,166308448,-
ENSG00000181817.8,LSM10,chr1,36388813,36397945,-
ENSG00000119523.12,ALG2,chr9,99216424,99221992,-
ENSG00000198842.11,STYXL2,chr1,167094068,167129209,+
ENSG00000132698.17,RAB25,chr1,156061146,156070514,+
ENSG00000124380.13,SNRNP27,chr2,69893943,69907658,+
ENSG00000115641.21,FHL2,chr2,105352158,105438585,-
ENSG00000162585.19,FAAP20,chr1,2184410,2212720,-
ENSG00000151726.18,ACSL1,chr4,184755500,184826853,-
ENSG00000285437.4,POLR2J3,chr7,102552327,102572620,-
ENSG00000105953.18,OGDH,chr7,44606495,44710116,+
ENSG00000145476.18,CYP4V2,chr4,186191257,186215245,+
ENSG00000283706.2,PRSS50,chr3,46712116,46717869,-
ENSG00000196378.16,ZNF34,chr8,144770440,144788684,-
ENSG00000230667.7,SETSIP,chr1,92074532,92075411,-
ENSG00000117450.17,PRDX1,chr1,45510913,45542816,-
ENSG00000183808.14,RBM12B,chr8,93728154,93741098,-
ENSG00000177628.18,GBA1,chr1,155231269,155245178,-
ENSG00000137100.18,DCTN3,chr9,34613544,34620529,-
ENSG00000249915.11,PDCD6,chr5,271451,314978,+
ENSG00000284718.1,SCYGR7,chr2,227728334,227728625,+
ENSG00000168131.4,OR2B2,chr6,27911184,27912396,-
ENSG00000016864.21,GLT8D1,chr3,52691526,52706368,-
ENSG00000136240.12,KDELR2,chr7,6445952,6484224,-
ENSG00000213672.10,NCKIPSD,chr3,48662985,48686364,-
ENSG00000129103.21,SUMF2,chr7,56064001,56087955,+
ENSG00000182749.8,PAQR7,chr1,25861210,25875968,-
ENSG00000106144.22,CASP2,chr7,143288214,143307696,+
ENSG00000128617.4,OPN1SW,chr7,128771754,128775794,-
ENSG00000143811.22,PYCR2,chr1,225914981,225924340,-
ENSG00000019582.19,CD74,chr5,150401636,150412969,-
ENSG00000180822.14,PSMG4,chr6,3231402,3304360,+
ENSG00000168874.16,ATOH8,chr2,85751343,85794266,+
ENSG00000170027.8,YWHAG,chr7,76326798,76359022,-
ENSG00000146909.10,NOM1,chr7,156949705,156973176,+
ENSG00000115568.18,ZNF142,chr2,218633328,218659655,-
ENSG00000285245.1,ENSG00000285245,chr9,133098120,133163914,-
ENSG00000238227.10,TMEM250,chr9,136113066,136118946,-
ENSG00000105835.15,NAMPT,chr7,106248297,106291225,-
ENSG00000115806.15,GORASP2,chr2,170928463,170967135,+
ENSG00000162910.21,MRPL55,chr1,228105948,228109358,-
ENSG00000163464.9,CXCR1,chr2,218162840,218166969,-
ENSG00000175287.21,PHYHD1,chr9,128920965,128942051,+
ENSG00000243335.11,KCTD7,chr7,66628864,66649067,+
ENSG00000006634.10,DBF4,chr7,87876215,87909553,+
ENSG00000172724.13,CCL19,chr9,34689561,34691355,-
ENSG00000165025.17,SYK,chr9,90801578,90898549,+
ENSG00000095321.20,CRAT,chr9,129092812,129111313,-
ENSG00000011007.15,ELOA,chr1,23743152,23762059,+
ENSG00000196422.13,PPP1R26,chr9,135479072,135488897,+
ENSG00000178467.20,P4HTM,chr3,48989857,49007153,+
ENSG00000146755.12,TRIM50,chr7,73312535,73328082,-
ENSG00000187017.19,ESPN,chr1,6424769,6461367,+
ENSG00000114854.9,TNNC1,chr3,52451081,52454071,-
ENSG00000052723.14,SIKE1,chr1,114769478,114780706,-
ENSG00000143839.17,REN,chr1,204154814,204190324,-
ENSG00000273155.1,ENSG00000273155,chr2,99154997,99195298,+
ENSG00000198624.15,CCDC69,chr5,151181048,151224156,-
ENSG00000250571.9,GLI4,chr8,143263192,143276937,+
ENSG00000143369.17,ECM1,chr1,150507988,150515000,+
ENSG00000160360.14,GPSM1,chr9,136327424,136359608,+
ENSG00000187742.17,SECISBP2,chr9,89318459,89367116,+
ENSG00000106868.19,SUSD1,chr9,112040776,112175535,-
ENSG00000164292.15,RHOBTB3,chr5,95713521,95824383,+
ENSG00000169814.20,BTD,chr3,15601340,15722522,+
ENSG00000144362.14,PHOSPHO2,chr2,169694434,169704808,+
ENSG00000161203.16,AP2M1,chr3,184174688,184184214,+
ENSG00000197756.12,RPL37A,chr2,216498796,216580097,+
ENSG00000168828.6,OR13J1,chr9,35869462,35870401,-
ENSG00000188725.10,SMIM15,chr5,61153909,61163142,-
ENSG00000131015.7,ULBP2,chr6,149941937,149949235,+
ENSG00000146858.9,ZC3HAV1L,chr7,139021497,139036219,-
ENSG00000043514.18,TRIT1,chr1,39838109,39883511,-
ENSG00000165118.16,QNG1,chr9,83936359,83956986,-
ENSG00000137936.20,BCAR3,chr1,93561177,93847488,-
ENSG00000189241.9,TSPYL1,chr6,116267759,116279930,-
ENSG00000150753.14,CCT5,chr5,10249928,10266389,+
ENSG00000165637.16,VDAC2,chr10,75209977,75231463,+
ENSG00000114654.10,EFCC1,chr3,129001301,129040742,+
ENSG00000277443.5,MARCKS,chr6,113857333,113864997,+
ENSG00000169499.17,PLEKHA2,chr8,38901023,38973912,+
ENSG00000116985.13,BMP8B,chr1,39756764,39788865,-
ENSG00000137203.15,TFAP2A,chr6,10393185,10419659,-
ENSG00000163623.11,NKX6-1,chr4,84491939,84499366,-
ENSG00000146054.20,TRIM7,chr5,181193923,181205309,-
ENSG00000133561.17,GIMAP6,chr7,150625374,150632651,-
ENSG00000197279.7,ZNF165,chr6,28080275,28089563,+
ENSG00000120533.14,ENY2,chr8,109333554,109345954,+
ENSG00000164363.10,SLC6A18,chr5,1225380,1246189,+
ENSG00000155367.18,PPM1J,chr1,112709993,112715502,-
ENSG00000145592.16,RPL37,chr5,40822127,40835336,-
ENSG00000132881.14,CPLANE2,chr1,16231691,16237214,-
ENSG00000116898.14,MRPS15,chr1,36455717,36464418,-
ENSG00000010256.14,UQCRC1,chr3,48598989,48610976,-
ENSG00000173302.5,GPR148,chr2,130729069,130730336,+
ENSG00000112874.12,NUDT12,chr5,103548854,103562817,-
ENSG00000162971.13,TYW5,chr2,199928912,199955818,-
ENSG00000214681.4,IQCF5,chr3,51873720,51875601,-
ENSG00000196748.12,CLPSL2,chr6,35776534,35779557,+
ENSG00000142748.16,FCN3,chr1,27369107,27374920,-
ENSG00000167702.15,KIFC2,chr8,144465939,144474202,+
ENSG00000163702.23,IL17RC,chr3,9917039,9933630,+
ENSG00000188986.10,NELFB,chr9,137255209,137273542,+
ENSG00000165028.14,NIPSNAP3B,chr9,104763726,104777764,+
ENSG00000095383.21,TBC1D2,chr9,98198998,98256427,-
ENSG00000184908.22,CLCNKB,chr1,16040251,16057367,+
ENSG00000144550.16,CPNE9,chr3,9703690,9729908,+
ENSG00000106633.18,GCK,chr7,44143212,44198170,-
ENSG00000122711.10,SPINK4,chr9,33218364,33248567,+
ENSG00000171311.15,EXOSC1,chr10,97428013,97446085,-
ENSG00000253304.4,TMEM200B,chr1,29119425,29123935,-
ENSG00000115539.17,PDCL3,chr2,100562801,100577483,+
ENSG00000113141.20,IK,chr5,140647057,140662480,+
ENSG00000136933.19,RABEPK,chr9,125189185,125234161,+
ENSG00000107187.17,LHX3,chr9,136196249,136205128,-
ENSG00000158796.19,DEDD,chr1,161120956,161133280,-
ENSG00000096088.18,PGC,chr6,41736702,41754109,-
ENSG00000082781.14,ITGB5,chr3,124757792,124901418,-
ENSG00000236398.2,TAS2R39,chr7,143183418,143184435,+
ENSG00000271601.6,LIX1L,chr1,145933422,145958055,-
ENSG00000171680.25,PLEKHG5,chr1,6467121,6520074,-
ENSG00000169252.6,ADRB2,chr5,148826610,148828623,+
ENSG00000229937.9,PRPS1L1,chr7,18026769,18027846,-
ENSG00000117411.20,B4GALT2,chr1,43978942,43991173,+
ENSG00000159479.19,MED8,chr1,43383905,43389823,-
ENSG00000167123.22,CERCAM,chr9,128411574,128437362,+
ENSG00000118292.11,C1orf54,chr1,150268033,150281744,+
ENSG00000164867.13,NOS3,chr7,150991016,151015653,+
ENSG00000158411.12,MITD1,chr2,99161426,99181352,-
ENSG00000187840.7,EIF4EBP1,chr8,38030493,38060380,+
ENSG00000172059.13,KLF11,chr2,10042848,10054958,+
