gene_id,Gene,chr,tss
ENSG00000197451.14,HNRNPAB,chr5,178204478
ENSG00000230601.8,TEX48,chr9,114682191
ENSG00000181826.12,RELL1,chr4,37686412
ENSG00000077380.18,DYNC1I2,chr2,171687408
ENSG00000153551.16,CMTM7,chr3,32391662
ENSG00000166348.22,USP54,chr10,73626116
ENSG00000136878.16,USP20,chr9,129834697
ENSG00000151023.18,ENKUR,chr10,25062328
ENSG00000173889.18,PHC3,chr3,170181767
ENSG00000175309.18,PHYKPL,chr5,178233207
ENSG00000163939.21,PBRM1,chr3,52685978
ENSG00000064313.14,TAF2,chr8,119832862
ENSG00000183317.19,EPHA10,chr1,37765154
ENSG00000183665.5,TYW2,chr8,124450819
ENSG00000163539.21,CLASP2,chr3,33718413
ENSG00000106538.12,RARRES2,chr7,150342143
ENSG00000106070.22,GRB10,chr7,50793485
ENSG00000173611.20,SCAI,chr9,125143581
ENSG00000146373.18,RNF217,chr6,124961874
ENSG00000148331.14,ASB6,chr9,129642362
ENSG00000115109.16,EPB41L5,chr2,120012915
ENSG00000109674.6,NEIL3,chr4,177309810
ENSG00000115170.18,ACVR1,chr2,157876407
ENSG00000157856.14,DRC1,chr2,26401907
ENSG00000178585.17,CTNNBIP1,chr1,9910377
ENSG00000284439.1,TAF11L3,chr5,17518366
ENSG00000024862.20,CCDC28A,chr6,138773492
ENSG00000067533.8,RRP15,chr1,218285260
ENSG00000173226.19,IQCB1,chr3,121835092
ENSG00000165637.16,VDAC2,chr10,75209977
ENSG00000116668.15,SWT1,chr1,185156102
ENSG00000049540.21,ELN,chr7,74027772
ENSG00000214842.7,RAD51AP2,chr2,17518439
ENSG00000197557.7,IFT70A,chr2,177618741
ENSG00000113552.18,GNPDA1,chr5,142013060
ENSG00000143183.20,TMCO1,chr1,165827754
ENSG00000137275.18,RIPK1,chr6,3063823
ENSG00000162757.6,C1orf74,chr1,209784619
ENSG00000124535.18,WRNIP1,chr6,2765322
ENSG00000166295.11,ANAPC16,chr10,72215650
ENSG00000283761.1,ENSG00000283761,chr1,99970010
ENSG00000178177.19,LCORL,chr4,18021992
ENSG00000117597.20,UTP25,chr1,209827955
ENSG00000153029.18,MR1,chr1,181033373
ENSG00000291317.3,TMEM276,chr8,144466889
ENSG00000058668.18,ATP2B4,chr1,203626663
ENSG00000168763.18,CNNM3,chr2,96816237
ENSG00000122218.19,COPA,chr1,160343565
ENSG00000126106.15,TMEM53,chr1,44674618
ENSG00000090054.18,SPTLC1,chr9,92115490
ENSG00000124587.16,PEX6,chr6,42979248
ENSG00000104368.21,PLAT,chr8,42207708
ENSG00000117133.13,RPF1,chr1,84479244
ENSG00000165023.8,DIRAS2,chr9,90642900
ENSG00000007001.16,UPP2,chr2,157876556
ENSG00000137266.16,SLC22A23,chr6,3457099
ENSG00000138821.16,SLC39A8,chr4,102431257
ENSG00000151092.20,NGLY1,chr3,25790038
ENSG00000197885.13,NKIRAS1,chr3,23946590
ENSG00000163795.16,ZNF513,chr2,27380789
ENSG00000236543.3,ENSG00000236543,chr9,135604344
ENSG00000170482.19,SLC23A1,chr5,139385494
ENSG00000158122.14,PRXL2C,chr9,96655336
ENSG00000081377.19,CDC14B,chr9,96619868
ENSG00000153904.22,DDAH1,chr1,85578362
ENSG00000026025.18,VIM,chr10,17228240
ENSG00000086102.21,NFX1,chr9,33290427
ENSG00000107201.14,RIGI,chr9,32526347
ENSG00000135766.11,EGLN1,chr1,231422748
ENSG00000174013.9,FBXO45,chr3,196568610
ENSG00000188313.15,PLSCR1,chr3,146544861
ENSG00000097021.23,ACOT7,chr1,6393788
ENSG00000177628.18,GBA1,chr1,155245177
ENSG00000197780.12,TAF13,chr1,109076013
ENSG00000137168.10,PPIL1,chr6,36885867
ENSG00000188167.10,TMPPE,chr3,33097228
ENSG00000214706.14,IFRD2,chr3,50292917
ENSG00000145979.20,TBC1D7,chr6,13328582
ENSG00000162736.20,NCSTN,chr1,160343293
ENSG00000109756.12,RAPGEF2,chr4,159103012
ENSG00000146411.8,SLC2A12,chr6,134052659
ENSG00000289767.1,EBAG9UORF,chr8,109539725
ENSG00000123453.21,SARDH,chr9,133739975
ENSG00000117620.17,SLC35A3,chr1,99969350
ENSG00000164011.20,ZNF691,chr1,42846572
ENSG00000121940.19,CLCC1,chr1,108963526
ENSG00000040933.19,INPP4A,chr2,98444245
ENSG00000177954.16,RPS27,chr1,153990748
ENSG00000146707.17,POMZP3,chr7,76627287
ENSG00000159445.15,THEM4,chr1,151909878
ENSG00000179051.16,RCC2,chr1,17439991
ENSG00000145675.18,PIK3R1,chr5,68215739
ENSG00000163053.13,SLC16A14,chr2,230069003
ENSG00000175455.18,CCDC14,chr3,123961442
ENSG00000132170.26,PPARG,chr3,12287367
ENSG00000183354.13,BRD10,chr9,6008494
ENSG00000254726.3,MEX3A,chr1,156082464
ENSG00000147548.19,NSD3,chr8,38383020
ENSG00000163689.23,CFAP20DC,chr3,59050083
ENSG00000197785.16,ATAD3A,chr1,1512117
ENSG00000079691.21,CARMIL1,chr6,25279061
ENSG00000162772.20,ATF3,chr1,212565333
ENSG00000189325.9,BNIP5,chr6,36337009
ENSG00000109171.17,SLAIN2,chr4,48341374
ENSG00000138326.23,RPS24,chr10,78033722
ENSG00000189266.15,PNRC2,chr1,23956838
ENSG00000155366.19,RHOC,chr1,112707896
ENSG00000071994.12,PDCD2,chr6,170584691
ENSG00000008311.18,AASS,chr7,122144488
ENSG00000170266.17,GLB1,chr3,33097435
ENSG00000114480.15,GBE1,chr3,81761839
ENSG00000167700.11,SLC33A2,chr8,144508262
ENSG00000115414.23,FN1,chr2,215436119
ENSG00000170989.12,S1PR1,chr1,101235365
ENSG00000112237.15,CCNC,chr6,99568824
ENSG00000188157.17,AGRN,chr1,1020068
ENSG00000159023.25,EPB41,chr1,28887072
ENSG00000174125.11,TLR1,chr4,38856816
ENSG00000160049.14,DFFA,chr1,10472581
ENSG00000227868.8,TEX46,chr1,23019099
ENSG00000136754.20,ABI1,chr10,26861093
ENSG00000114904.15,NEK4,chr3,52770972
ENSG00000163950.15,SLBP,chr4,1712343
ENSG00000175087.12,PDIK1L,chr1,26111140
ENSG00000067066.19,SP100,chr2,230414870
ENSG00000156052.13,GNAQ,chr9,78032499
ENSG00000164327.16,RICTOR,chr5,39074543
ENSG00000157014.12,TATDN2,chr3,10248022
ENSG00000162366.10,PDZK1IP1,chr1,47191397
ENSG00000162641.20,AKNAD1,chr1,108963483
ENSG00000180537.15,RNF182,chr6,13924445
ENSG00000078140.16,UBE2K,chr4,39697878
ENSG00000164169.15,PRMT9,chr4,147684226
ENSG00000104497.17,SNX16,chr8,81842865
ENSG00000134375.13,TIMM17A,chr1,201955475
ENSG00000172113.12,NME6,chr3,48301684
ENSG00000070501.14,POLB,chr8,42338453
ENSG00000154269.17,ENPP3,chr6,131628291
ENSG00000145014.20,TMEM44,chr3,194633688
ENSG00000148337.24,CIZ1,chr9,128204481
ENSG00000115042.12,FAHD2A,chr2,95402685
ENSG00000138757.17,G3BP2,chr4,75726300
ENSG00000163444.14,TMEM183A,chr1,203006597
ENSG00000145911.9,N4BP3,chr5,178113166
ENSG00000135747.11,ZNF670-ZNF695,chr1,247078810
ENSG00000197894.14,ADH5,chr4,99088821
ENSG00000138231.15,DBR1,chr3,138174952
ENSG00000182606.19,TRAK1,chr3,42013623
ENSG00000116685.19,KIAA2013,chr1,11926427
ENSG00000185798.10,WDR53,chr3,196569262
ENSG00000143368.12,SF3B4,chr1,149928267
ENSG00000024526.19,DEPDC1,chr1,68497229
ENSG00000135622.16,SEMA4F,chr2,74654225
ENSG00000144161.16,ZC3H8,chr2,112255150
ENSG00000164050.15,PLXNB1,chr3,48430498
ENSG00000162396.8,PARS2,chr1,54764548
ENSG00000174130.14,TLR6,chr4,38856900
ENSG00000071051.16,NCK2,chr2,105744368
ENSG00000065328.19,MCM10,chr10,13161525
ENSG00000134247.12,PTGFRN,chr1,116909869
ENSG00000187098.20,MITF,chr3,69738535
ENSG00000165338.18,HECTD2,chr10,91409279
ENSG00000084764.14,MAPRE3,chr2,26970399
ENSG00000106333.15,PCOLCE,chr7,100602320
ENSG00000158806.16,NPM2,chr8,22024080
ENSG00000145029.17,NICN1,chr3,49429330
ENSG00000162728.7,KCNJ9,chr1,160081500
ENSG00000104635.17,SLC39A14,chr8,22366726
ENSG00000283189.2,ENSG00000283189,chr3,49429313
ENSG00000183230.19,CTNNA3,chr10,67763636
ENSG00000112210.14,RAB23,chr6,57222847
ENSG00000225697.15,SLC26A6,chr3,48635509
ENSG00000168566.15,SNRNP48,chr6,7590180
ENSG00000113638.16,TTC33,chr5,40755974
ENSG00000078668.16,VDAC3,chr8,42391623
ENSG00000158874.14,APOA2,chr1,161227265
ENSG00000163710.11,PCOLCE2,chr3,142889210
ENSG00000144199.15,FAHD2B,chr2,97094902
ENSG00000147654.18,EBAG9,chr8,109539620
ENSG00000277462.4,ZNF670,chr1,247078817
ENSG00000196154.14,S100A4,chr1,153552134
ENSG00000158019.23,BABAM2,chr2,27888666
ENSG00000158859.12,ADAMTS4,chr1,161200508
ENSG00000168268.13,NT5DC2,chr3,52535092
ENSG00000134077.18,THUMPD3,chr3,9362966
ENSG00000119771.17,KLHL29,chr2,23385170
ENSG00000146233.10,CYP39A1,chr6,46652830
ENSG00000164403.17,SHROOM1,chr5,132830923
ENSG00000153975.12,ZUP1,chr6,116668815
ENSG00000158882.17,TOMM40L,chr1,161225938
ENSG00000048140.20,TSPAN17,chr5,176647386
ENSG00000275379.2,H3C11,chr6,27872345
ENSG00000106789.15,CORO2A,chr9,98193205
ENSG00000204859.15,ZBTB48,chr1,6579993
ENSG00000187954.16,ZFTRAF1,chr8,144462907
ENSG00000138769.13,CDKL2,chr4,75630715
ENSG00000133740.13,E2F5,chr8,85177106
ENSG00000159348.15,CYB5R1,chr1,202967286
ENSG00000228716.9,DHFR,chr5,80655001
ENSG00000135605.15,TEC,chr4,48269857
ENSG00000111880.18,RNGTT,chr6,88963635
ENSG00000180376.19,CCDC66,chr3,56557160
ENSG00000112282.20,MED23,chr6,131628312
ENSG00000170873.21,MTSS1,chr8,124728947
ENSG00000112186.15,CAP2,chr6,17393314
ENSG00000113048.21,MRPS27,chr5,72321716
ENSG00000123992.23,DNPEP,chr2,219400021
ENSG00000170498.12,KISS1,chr1,204196637
ENSG00000171161.15,ZNF672,chr1,248838209
ENSG00000285976.5,ENSG00000285976,chr6,63572001
ENSG00000160789.27,LMNA,chr1,156082571
ENSG00000145331.16,TRMT10A,chr4,99564069
ENSG00000138823.15,MTTP,chr4,99564080
ENSG00000265808.6,SEC22B,chr1,120176532
ENSG00000162777.19,DENND2D,chr1,111204534
ENSG00000158457.8,TSPAN33,chr7,129144689
ENSG00000180447.7,GAS1,chr9,86947505
ENSG00000115353.12,TACR1,chr2,75199525
ENSG00000178035.15,IMPDH2,chr3,49029451
ENSG00000285982.1,ENSG00000285982,chr8,103501894
ENSG00000286095.4,SPEGNB,chr2,219496128
ENSG00000160075.14,SSU72,chr1,1574886
ENSG00000122068.15,FYTTD1,chr3,197737178
ENSG00000203697.14,CAPN8,chr1,223665736
ENSG00000198624.15,CCDC69,chr5,151224155
ENSG00000052802.15,MSMO1,chr4,165327659
ENSG00000196739.16,COL27A1,chr9,114155485
ENSG00000115648.16,MLPH,chr2,237485427
ENSG00000163645.15,ERICH6,chr3,150703970
ENSG00000196220.18,SRGAP3,chr3,9363052
ENSG00000138785.18,INTS12,chr4,105895985
ENSG00000084731.17,KIF3C,chr2,25982760
ENSG00000185436.14,IFNLR1,chr1,24187958
ENSG00000153291.17,SLC25A27,chr6,46652914
ENSG00000025796.16,SEC63,chr6,107958310
ENSG00000173218.17,VANGL1,chr1,115641853
ENSG00000285629.1,ENSG00000285629,chr1,6197756
ENSG00000137309.23,HMGA1,chr6,34235617
ENSG00000112394.20,SLC16A10,chr6,111087444
ENSG00000170448.14,NFXL1,chr4,47914666
ENSG00000033867.20,SLC4A7,chr3,27484450
ENSG00000180104.18,EXOC3,chr5,442521
ENSG00000143486.18,EIF2D,chr1,206612555
ENSG00000168028.17,RPSA,chr3,39406708
ENSG00000163638.14,ADAMTS9,chr3,64688263
ENSG00000205189.14,ZBTB10,chr8,80485595
ENSG00000087266.20,SH3BP2,chr4,2793014
ENSG00000181690.10,PLAG1,chr8,56211356
ENSG00000099246.21,RAB18,chr10,27504173
ENSG00000115761.19,NOL10,chr2,10690414
ENSG00000164258.14,NDUFS4,chr5,53560632
ENSG00000196455.10,PIK3R4,chr3,130746856
ENSG00000162779.23,AXDND1,chr1,179365719
ENSG00000143420.21,ENSA,chr1,150629632
ENSG00000144935.18,TRPC1,chr3,142723999
ENSG00000121964.17,QTMAN,chr2,144333106
ENSG00000135549.18,PKIB,chr6,122471913
ENSG00000113384.16,GOLPH3,chr5,32174726
ENSG00000146757.15,ZNF92,chr7,65373798
ENSG00000164989.19,CCDC171,chr9,15552506
ENSG00000203760.11,CENPW,chr6,126340087
ENSG00000198771.13,RCSD1,chr1,167629659
ENSG00000143498.20,TAF1A,chr1,222590161
ENSG00000165629.22,ATP5F1C,chr10,7788091
ENSG00000162419.15,GMEB1,chr1,28668279
ENSG00000162929.16,SANBR,chr2,61065870
ENSG00000198780.15,FAM169A,chr5,74867021
ENSG00000198520.14,ARMH1,chr1,44674691
ENSG00000184731.7,FAM110C,chr2,47083
ENSG00000164675.13,IQUB,chr7,123535076
ENSG00000177463.18,NR2C2,chr3,14947323
ENSG00000214193.13,SH3D21,chr1,36306313
ENSG00000290318.1,ENSG00000290318,chr3,49412050
ENSG00000186952.17,TMEM232,chr5,110738959
ENSG00000133739.18,LRRCC1,chr8,85107078
ENSG00000170085.20,SIMC1,chr5,176238363
ENSG00000077097.19,TOP2B,chr3,25664972
ENSG00000159214.15,CCDC24,chr1,43991351
ENSG00000183520.14,UTP11,chr1,38009110
ENSG00000162591.19,MEGF6,chr1,3611542
ENSG00000114383.12,TUSC2,chr3,50328250
ENSG00000187189.11,TSPYL4,chr6,116254074
ENSG00000138135.7,CH25H,chr10,89207316
ENSG00000168575.13,SLC20A2,chr8,42542529
ENSG00000165271.19,NOL6,chr9,33473929
ENSG00000172765.21,TMCC1,chr3,129893777
ENSG00000135297.19,MTO1,chr6,73461577
ENSG00000111897.9,SERINC1,chr6,122471853
ENSG00000182154.9,MRPL41,chr9,137550423
ENSG00000118579.14,MED28,chr4,17614585
ENSG00000180071.22,ANKRD18A,chr9,38622527
ENSG00000198937.11,CCDC167,chr6,37499928
ENSG00000163132.8,MSX1,chr4,4859664
ENSG00000118292.11,C1orf54,chr1,150268033
ENSG00000164164.19,OTUD4,chr4,145180630
ENSG00000112425.17,EPM2A,chr6,145736022
ENSG00000112559.17,MDFI,chr6,41636839
ENSG00000164430.19,CGAS,chr6,73461725
ENSG00000119922.12,IFIT2,chr10,89283693
ENSG00000128510.13,CPA4,chr7,130293117
ENSG00000170577.10,SIX2,chr2,45009519
ENSG00000127419.19,TMEM175,chr4,932152
ENSG00000049883.17,PTCD2,chr5,72320317
ENSG00000143442.25,POGZ,chr1,151459510
ENSG00000143603.21,KCNN3,chr1,154870339
ENSG00000160087.23,UBE2J2,chr1,1274476
ENSG00000105875.17,WDR91,chr7,135211556
ENSG00000136816.18,TOR1B,chr9,129803130
ENSG00000134853.14,PDGFRA,chr4,54229129
ENSG00000151657.14,KIN,chr10,7788000
ENSG00000116288.15,PARK7,chr1,7952653
ENSG00000183873.22,SCN5A,chr3,38649742
ENSG00000178685.16,PARP10,chr8,144019929
ENSG00000187118.16,CMC1,chr3,28241583
ENSG00000143179.18,UCK2,chr1,165827490
ENSG00000117143.16,UAP1,chr1,162561475
ENSG00000160404.20,TOR2A,chr9,127735354
ENSG00000152620.15,NADK2,chr5,36242278
ENSG00000163293.14,NIPAL1,chr4,47914141
ENSG00000130147.18,SH3BP4,chr2,234951949
ENSG00000186106.13,ANKRD46,chr8,100559788
ENSG00000132294.17,EFR3A,chr8,131904071
ENSG00000281406.4,BLACAT1,chr1,205457389
ENSG00000070814.24,TCOF1,chr5,150357628
ENSG00000112977.18,DAP,chr5,10761682
ENSG00000212864.6,RNF208,chr9,137222311
ENSG00000164953.18,TMEM67,chr8,93754839
ENSG00000130940.16,CASZ1,chr1,10796657
ENSG00000118513.23,MYB,chr6,135180896
ENSG00000143756.13,FBXO28,chr1,224114085
ENSG00000136813.17,ECPAS,chr9,111484744
ENSG00000104660.20,LEPROTL1,chr8,30095400
ENSG00000164010.17,ERMAP,chr1,42817077
ENSG00000142655.15,PEX14,chr1,10472287
ENSG00000162385.13,MAGOH,chr1,53238625
ENSG00000124766.7,SOX4,chr6,21593750
ENSG00000124782.23,RREB1,chr6,7107417
ENSG00000144744.20,UBA3,chr3,69080407
ENSG00000136827.13,TOR1A,chr9,129824246
ENSG00000188542.11,DUSP28,chr2,240560053
ENSG00000184178.19,SCFD2,chr4,53366099
ENSG00000162517.15,PEF1,chr1,31644909
ENSG00000147905.20,ZCCHC7,chr9,37118630
ENSG00000168743.15,NPNT,chr4,105894774
ENSG00000221955.13,SLC12A8,chr3,125213228
ENSG00000145022.7,TCTA,chr3,49412211
ENSG00000152102.20,FAM168B,chr2,131093491
ENSG00000188290.13,HES4,chr1,1000824
ENSG00000114686.11,MRPL3,chr3,131502994
ENSG00000163882.12,POLR2H,chr3,184360855
ENSG00000144597.15,EAF1,chr3,15427551
ENSG00000117013.19,KCNQ4,chr1,40783674
ENSG00000112357.16,PEX7,chr6,136822545
ENSG00000113318.13,MSH3,chr5,80654612
ENSG00000109586.14,GALNT7,chr4,173168810
ENSG00000138363.17,ATIC,chr2,215311955
ENSG00000186222.5,BLOC1S4,chr4,6716173
ENSG00000163625.18,WDFY3,chr4,84966923
ENSG00000085982.18,USP40,chr2,233566782
ENSG00000204946.11,ZNF783,chr7,149262021
ENSG00000163219.13,ARHGAP25,chr2,68679600
ENSG00000164209.19,SLC25A46,chr5,110738135
ENSG00000039560.16,RAI14,chr5,34655565
ENSG00000168228.18,ZCCHC4,chr4,25312767
ENSG00000156026.17,MCU,chr10,72692087
ENSG00000108179.16,PPIF,chr10,79347460
ENSG00000156467.12,UQCRB,chr8,96235620
ENSG00000158402.23,CDC25C,chr5,138338354
ENSG00000172586.9,CHCHD1,chr10,73782038
ENSG00000010017.15,RANBP9,chr6,13712088
ENSG00000011198.12,ABHD5,chr3,43690107
ENSG00000111817.21,DSE,chr6,116253603
ENSG00000158863.24,FHIP2B,chr8,22089138
ENSG00000165060.17,FXN,chr9,69035729
ENSG00000162378.15,ZYG11B,chr1,52726389
ENSG00000184307.19,ZDHHC23,chr3,113947705
ENSG00000156983.19,BRPF1,chr3,9731725
ENSG00000132405.21,TBC1D14,chr4,6909239
ENSG00000138193.19,PLCE1,chr10,93993806
ENSG00000175764.19,TTLL11,chr9,122093605
ENSG00000171522.8,PTGER4,chr5,40679440
ENSG00000241399.9,CD302,chr2,159798388
ENSG00000117632.25,STMN1,chr1,25908469
ENSG00000080608.12,PUM3,chr9,2844129
ENSG00000162889.13,MAPKAPK2,chr1,206684870
ENSG00000116191.21,RALGPS2,chr1,178724842
ENSG00000168827.17,GFM1,chr3,158644515
ENSG00000177125.8,ZBTB34,chr9,126860625
ENSG00000113578.20,FGF1,chr5,142698069
ENSG00000115993.15,TRAK2,chr2,201453448
ENSG00000158156.10,XKR8,chr1,27959587
ENSG00000154813.12,DPH3,chr3,16264997
ENSG00000142661.21,MYOM3,chr1,24112189
ENSG00000187626.11,ZKSCAN4,chr6,28252923
ENSG00000164305.22,CASP3,chr4,184650417
ENSG00000164754.18,RAD21,chr8,116874923
ENSG00000188643.13,S100A16,chr1,153614011
ENSG00000169583.15,CLIC3,chr9,136996728
ENSG00000164880.18,INTS1,chr7,1504417
ENSG00000274750.5,H3C6,chr6,26224178
ENSG00000196187.14,TMEM63A,chr1,225884121
ENSG00000115687.16,PASK,chr2,241150851
ENSG00000189298.16,ZKSCAN3,chr6,28349910
ENSG00000144583.5,MARCHF4,chr2,216372482
ENSG00000170379.22,TCAF2,chr7,143620951
ENSG00000023909.12,GCLM,chr1,93909653
ENSG00000165644.13,COMTD1,chr10,75236087
ENSG00000112139.19,MDGA1,chr6,37699305
ENSG00000169762.19,TAPT1,chr4,16227605
ENSG00000030110.16,BAK1,chr6,33580304
ENSG00000164932.15,CTHRC1,chr8,103371496
ENSG00000198793.16,MTOR,chr1,11262555
ENSG00000154814.16,OXNAD1,chr3,16265159
ENSG00000128645.17,HOXD1,chr2,176188658
ENSG00000146859.8,TMEM140,chr7,135148027
ENSG00000143702.19,CEP170,chr1,243255792
ENSG00000153207.18,AHCTF1,chr1,246932062
ENSG00000175305.20,CCNE2,chr8,94896679
ENSG00000137094.17,DNAJB5,chr9,34989640
ENSG00000188747.11,NOXA1,chr9,137422751
ENSG00000164970.17,FAM219A,chr9,34458590
ENSG00000163866.11,SMIM12,chr1,34859829
ENSG00000170791.20,CHCHD7,chr8,56211559
ENSG00000039139.11,DNAH5,chr5,14011817
ENSG00000120942.15,UBIAD1,chr1,11273188
ENSG00000126522.19,ASL,chr7,66075799
ENSG00000218336.11,TENM3,chr4,182143917
ENSG00000122779.20,TRIM24,chr7,138460192
ENSG00000124702.21,KLHDC3,chr6,43014102
ENSG00000148426.14,PROSER2,chr10,11823338
ENSG00000145103.17,ILDR1,chr3,122022281
ENSG00000179403.14,VWA1,chr1,1434860
ENSG00000145740.22,SLC30A5,chr5,69093916
ENSG00000126870.18,DYNC2I1,chr7,158856545
ENSG00000188001.12,TPRG1,chr3,188947164
ENSG00000135638.16,EMX1,chr2,72916183
ENSG00000285130.2,ENSG00000285130,chr9,69035746
ENSG00000003137.10,CYP26B1,chr2,72148429
ENSG00000128713.15,HOXD11,chr2,176104215
ENSG00000120256.13,LRP11,chr6,149864423
ENSG00000115977.23,AAK1,chr2,69674348
ENSG00000145996.13,CDKAL1,chr6,20534441
ENSG00000066422.8,ZBTB11,chr3,101677134
ENSG00000176853.18,FAM91A1,chr8,123768432
ENSG00000114784.5,EIF1B,chr3,40309106
ENSG00000044090.15,CUL7,chr6,43053942
ENSG00000164024.14,METAP1,chr4,98995358
ENSG00000170260.11,ZNF212,chr7,149239650
ENSG00000059378.15,PARP12,chr7,140063343
ENSG00000168291.15,PDHB,chr3,58434011
ENSG00000172167.10,MTBP,chr8,120445389
ENSG00000116337.22,AMPD2,chr1,109616103
ENSG00000114735.12,HEMK1,chr3,50567894
ENSG00000171566.14,PLRG1,chr4,154550414
ENSG00000243725.9,TTC4,chr1,54715817
ENSG00000165156.17,ZHX1,chr8,123275540
ENSG00000237330.3,RNF223,chr1,1074305
ENSG00000176095.14,IP6K1,chr3,49786556
ENSG00000116679.19,IVNS1ABP,chr1,185317861
ENSG00000176018.15,LYSMD3,chr5,90529744
ENSG00000196449.6,YRDC,chr1,37808215
ENSG00000171109.21,MFN1,chr3,179346951
ENSG00000187608.11,ISG15,chr1,1001137
ENSG00000288636.1,ENSG00000288636,chr1,17011756
ENSG00000175048.19,ZDHHC14,chr6,157381132
ENSG00000160055.21,TMEM234,chr1,32222360
ENSG00000181722.20,ZBTB20,chr3,115147355
ENSG00000163510.16,CWC22,chr2,180007331
ENSG00000167011.10,NAT16,chr7,101180300
ENSG00000162976.14,SLC66A3,chr2,11155197
ENSG00000172239.16,PAIP1,chr5,43557757
ENSG00000174574.18,AKIRIN1,chr1,38991253
ENSG00000156574.11,NODAL,chr10,70447950
ENSG00000171824.16,EXOSC10,chr1,11099906
ENSG00000132436.15,FIGNL1,chr7,50450405
ENSG00000057252.15,SOAT1,chr1,179293439
ENSG00000047249.20,ATP6V1H,chr8,53843557
ENSG00000178950.20,GAK,chr4,932410
ENSG00000168874.16,ATOH8,chr2,85751343
ENSG00000179632.13,MAF1,chr8,144103111
ENSG00000147650.13,LRP12,chr8,104589291
ENSG00000159363.20,ATP13A2,chr1,17011985
ENSG00000188042.9,ARL4C,chr2,234497094
ENSG00000226124.12,FTCDNL1,chr2,199851213
ENSG00000036257.16,CUL3,chr2,224585524
ENSG00000145012.17,LPP,chr3,188152973
ENSG00000111834.14,RSPH4A,chr6,116616473
ENSG00000163026.13,WDCP,chr2,24049574
ENSG00000132356.12,PRKAA1,chr5,40798373
ENSG00000143434.19,SEMA6C,chr1,151147812
ENSG00000163281.14,GNPDA2,chr4,44726620
ENSG00000135521.11,LTV1,chr6,143843301
ENSG00000196584.5,XRCC2,chr7,152676200
ENSG00000272980.5,ENSG00000272980,chr6,166999335
ENSG00000010318.24,PHF7,chr3,52410503
ENSG00000119401.13,TRIM32,chr9,116687297
ENSG00000083720.15,OXCT1,chr5,41870589
ENSG00000148481.16,MINDY3,chr10,15860552
ENSG00000125482.15,TTF1,chr9,132406852
ENSG00000124006.17,OBSL1,chr2,219572075
ENSG00000136807.15,CDK9,chr9,127785251
ENSG00000134686.23,PHC2,chr1,33431094
ENSG00000122783.19,CYREN,chr7,135171018
ENSG00000148516.25,ZEB1,chr10,31318494
ENSG00000175756.16,AURKAIP1,chr1,1375520
ENSG00000172172.10,MRPL13,chr8,120445406
ENSG00000196116.10,TDRD7,chr9,97411973
ENSG00000096093.18,EFHC1,chr6,52362122
ENSG00000188483.8,IER5L,chr9,129178260
ENSG00000124882.5,EREG,chr4,74365136
ENSG00000112305.17,SMAP1,chr6,70667645
ENSG00000065802.14,ASB1,chr2,238426741
ENSG00000124785.11,NRN1,chr6,6008687
ENSG00000171988.21,JMJD1C,chr10,63521849
ENSG00000198286.13,CARD11,chr7,3044227
ENSG00000165632.10,TAF3,chr10,7818496
ENSG00000159658.16,EFCAB14,chr1,46719145
ENSG00000123124.16,WWP1,chr8,86342485
ENSG00000158769.21,F11R,chr1,161023122
ENSG00000154153.16,RETREG1,chr5,16617193
ENSG00000012223.15,LTF,chr3,46485233
ENSG00000145945.9,FAM50B,chr6,3849350
ENSG00000136811.18,ODF2,chr9,128455180
ENSG00000143376.16,SNX27,chr1,151611984
ENSG00000164199.19,ADGRV1,chr5,90529343
ENSG00000117748.12,RPA2,chr1,27914750
ENSG00000240204.4,SMKR1,chr7,129502497
ENSG00000163697.20,APBB2,chr4,41216713
ENSG00000116649.12,SRM,chr1,11060077
ENSG00000286001.1,ENSG00000286001,chr5,218297
ENSG00000213462.6,ERV3-1,chr7,65006742
ENSG00000122482.24,ZNF644,chr1,91022375
ENSG00000177752.17,YIPF7,chr4,44678794
ENSG00000000938.15,FGR,chr1,27635564
ENSG00000241553.15,ARPC4,chr3,9792483
ENSG00000004059.13,ARF5,chr7,127588358
ENSG00000136603.17,SKIL,chr3,170357286
ENSG00000112759.21,SLC29A1,chr6,44219244
ENSG00000213420.10,GPC2,chr7,100177388
ENSG00000119487.19,MAPKAP1,chr9,125707265
ENSG00000174151.17,CYB561D1,chr1,109494051
ENSG00000136986.12,DERL1,chr8,123042405
ENSG00000171604.14,CXXC5,chr5,139646374
ENSG00000122707.14,RECK,chr9,36036895
ENSG00000050393.14,MCUR1,chr6,13814695
ENSG00000213516.11,RBMXL1,chr1,88993001
ENSG00000137944.19,KYAT3,chr1,88993001
ENSG00000106686.20,SPATA6L,chr9,4666673
ENSG00000163931.19,TKT,chr3,53256054
ENSG00000164048.16,ZNF589,chr3,48241051
ENSG00000120992.20,LYPLA1,chr8,54102034
ENSG00000147883.14,CDKN2B,chr9,22009324
ENSG00000180801.15,ARSJ,chr4,113979727
ENSG00000187735.18,TCEA1,chr8,54022507
ENSG00000079819.22,EPB41L2,chr6,131063366
ENSG00000152926.19,ZNF117,chr7,65006720
ENSG00000135250.19,SRPK2,chr7,105399307
ENSG00000226479.4,TMEM185B,chr2,120223399
ENSG00000284341.1,ENSG00000284341,chr9,136977517
