gene_id,Gene,chr,start,end,strand
ENSG00000119431.12,HDHD3,chr9,113373214,113377473,-
ENSG00000090432.9,MUL1,chr1,20495721,20508163,-
ENSG00000137955.18,RABGGTB,chr1,75786170,75795337,+
ENSG00000285437.4,POLR2J3,chr7,102552327,102572620,-
ENSG00000078487.20,ZCWPW1,chr7,100400825,100428992,-
ENSG00000058262.13,SEC61A1,chr3,128051640,128071705,+
ENSG00000104371.6,DKK4,chr8,42373194,42384830,-
ENSG00000132855.7,ANGPTL3,chr1,62597463,62607699,+
ENSG00000079393.23,DUSP13B,chr10,75094431,75106499,-
ENSG00000115738.12,ID2,chr2,8678844,8684461,+
ENSG00000087338.7,GMCL1,chr2,69829611,69881393,+
ENSG00000120318.18,ARAP3,chr5,141653203,141682255,-
ENSG00000001036.16,FUCA2,chr6,143493953,143511842,-
ENSG00000115207.17,GTF3C2,chr2,27324197,27357566,-
ENSG00000145592.16,RPL37,chr5,40822127,40835336,-
ENSG00000114854.9,TNNC1,chr3,52451081,52454071,-
ENSG00000163704.15,PRRT3,chr3,9939449,9952442,-
ENSG00000131446.19,MGAT1,chr5,180784779,180815652,-
ENSG00000127920.7,GNG11,chr7,93921442,93928610,+
ENSG00000196411.12,EPHB4,chr7,100802562,100827584,-
ENSG00000178015.5,GPR150,chr5,95620086,95622142,+
ENSG00000105835.15,NAMPT,chr7,106248297,106291225,-
ENSG00000106178.9,CCL24,chr7,75810824,75823943,-
ENSG00000122644.15,ARL4A,chr7,12686601,12692543,+
ENSG00000158008.12,EXTL1,chr1,26019883,26036464,+
ENSG00000160055.21,TMEM234,chr1,32214431,32222361,-
ENSG00000115523.19,GNLY,chr2,85685174,85698854,+
ENSG00000145780.10,FEM1C,chr5,115520586,115544857,-
ENSG00000109519.16,GRPEL1,chr4,7058642,7068145,-
ENSG00000077080.12,ACTL6B,chr7,100643096,100656458,-
ENSG00000136802.14,LRRC8A,chr9,128882119,128918042,+
ENSG00000033050.11,ABCF2,chr7,151211483,151227264,-
ENSG00000084090.16,STARD7,chr2,96184858,96208854,-
ENSG00000111875.10,ASF1A,chr6,118894019,118909264,+
ENSG00000086589.14,RBM22,chr5,150690789,150701097,-
ENSG00000071967.14,CYBRD1,chr2,171522246,171558133,+
ENSG00000106355.12,LSM5,chr7,32474305,32495283,-
ENSG00000198721.15,ECI2,chr6,4115311,4135635,-
ENSG00000158411.12,MITD1,chr2,99161426,99181352,-
ENSG00000135973.3,GPR45,chr2,105241742,105243467,+
ENSG00000053371.15,AKR7A2,chr1,19291522,19312149,-
ENSG00000113558.21,SKP1,chr5,134145692,134177911,-
ENSG00000188846.15,RPL14,chr3,40457291,40468587,+
ENSG00000114859.18,CLCN2,chr3,184346184,184363274,-
ENSG00000038002.11,AGA,chr4,177430126,177442450,-
ENSG00000132485.16,ZRANB2,chr1,71063250,71081289,-
ENSG00000136244.14,IL6,chr7,22725883,22732002,+
ENSG00000118246.16,FASTKD2,chr2,206765356,206796189,+
ENSG00000137106.20,GRHPR,chr9,37422659,37463037,+
ENSG00000164056.13,SPRY1,chr4,123396753,123407429,+
ENSG00000248933.3,USP17L22,chr4,9267618,9269211,+
ENSG00000176732.9,PFN4,chr2,24112082,24123734,-
ENSG00000256980.5,KHDC1L,chr6,73223543,73225770,-
ENSG00000136206.5,SPDYE1,chr7,43997896,44010124,+
ENSG00000168528.14,SERINC2,chr1,31409564,31434680,+
ENSG00000106683.17,LIMK1,chr7,74082932,74122527,+
ENSG00000125571.12,IL37,chr2,112911159,112918882,+
ENSG00000232113.3,TEX50,chr1,173635337,173637130,+
ENSG00000105997.25,HOXA3,chr7,27106183,27152610,-
ENSG00000279263.1,OR2L8,chr1,247948857,247949796,+
ENSG00000137076.24,TLN1,chr9,35696924,35732212,-
ENSG00000160870.16,CYP3A7,chr7,99704104,99735196,-
ENSG00000165233.20,CARD19,chr9,93096152,93113284,+
ENSG00000266265.4,KLF14,chr7,130730696,130734207,-
ENSG00000157653.14,C9orf43,chr9,113410053,113429690,+
ENSG00000162981.16,LRATD1,chr2,14632678,14650815,+
ENSG00000205238.12,SPDYE2,chr7,102551225,102563538,+
ENSG00000115718.20,PROC,chr2,127415932,127429762,+
ENSG00000293253.2,ENSG00000293253,chr1,53413148,53440018,-
ENSG00000155876.6,RRAGA,chr9,19049426,19051025,+
ENSG00000196843.20,ARID5A,chr2,96536698,96552639,+
ENSG00000170178.7,HOXD12,chr2,176099794,176102489,+
ENSG00000273542.3,H4C12,chr6,27830917,27831560,-
ENSG00000118292.11,C1orf54,chr1,150268033,150281744,+
ENSG00000005073.7,HOXA11,chr7,27181156,27185253,-
ENSG00000143537.16,ADAM15,chr1,155050565,155062780,+
ENSG00000169989.5,TIGD4,chr4,152767909,152779778,-
ENSG00000204909.8,SPINK9,chr5,148321202,148339852,+
ENSG00000288678.2,ENSG00000288678,chr1,31919562,31938010,-
ENSG00000185875.15,THNSL1,chr10,25016573,25026859,+
ENSG00000134107.7,BHLHE40,chr3,4978714,4985323,+
ENSG00000124602.11,UNC5CL,chr6,41026894,41039221,-
ENSG00000173679.2,OR1L1,chr9,122661565,122662648,+
ENSG00000177873.16,ZNF619,chr3,40477104,40491053,+
ENSG00000197938.6,OR5H2,chr3,98282504,98284070,+
ENSG00000165076.14,PRSS37,chr7,141836299,141841487,-
ENSG00000215853.3,RPTN,chr1,152153594,152159228,-
ENSG00000145817.19,YIPF5,chr5,144158160,144170714,-
ENSG00000198837.12,DENND4B,chr1,153928861,153946749,-
ENSG00000065548.21,ZC3H15,chr2,186485889,186513373,+
ENSG00000115194.13,SLC30A3,chr2,27253508,27275817,-
ENSG00000176058.15,TPRN,chr9,137191616,137204193,-
ENSG00000170681.9,CAVIN4,chr9,100578032,100590017,+
ENSG00000169006.9,NTSR2,chr2,11658160,11670346,-
ENSG00000214513.5,NOTO,chr2,73202569,73212513,+
ENSG00000122696.16,SLC25A51,chr9,37879399,37904387,-
ENSG00000145879.12,SPINK7,chr5,148312418,148315924,+
ENSG00000113811.13,SELENOK,chr3,53883495,53891885,-
ENSG00000094880.13,CDC23,chr5,138180662,138213346,-
ENSG00000073067.15,CYP2W1,chr7,983175,989640,+
ENSG00000146278.12,PNRC1,chr6,89080746,89087711,+
ENSG00000164576.14,SAP30L,chr5,154445975,154461053,+
ENSG00000112559.17,MDFI,chr6,41636839,41654250,+
ENSG00000213199.10,ASIC3,chr7,151048291,151052756,+
ENSG00000143954.15,REG3G,chr2,79025685,79028507,+
ENSG00000040275.19,SPDL1,chr5,169583631,169604780,+
ENSG00000116741.9,RGS2,chr1,192809037,192812283,+
ENSG00000134077.18,THUMPD3,chr3,9362966,9389323,+
ENSG00000168374.13,ARF4,chr3,57571362,57598220,-
ENSG00000164933.13,SLC25A32,chr8,103398634,103415189,-
ENSG00000120333.6,MRPS14,chr1,175010788,175023471,-
ENSG00000123545.8,NDUFAF4,chr6,96889310,96897897,-
ENSG00000074800.18,ENO1,chr1,8854042,8879308,-
ENSG00000168028.17,RPSA,chr3,39406708,39426255,+
ENSG00000144045.16,DQX1,chr2,74518130,74526396,-
ENSG00000016864.21,GLT8D1,chr3,52691526,52706368,-
ENSG00000116771.8,AGMAT,chr1,15571698,15585084,-
ENSG00000165271.19,NOL6,chr9,33461352,33473930,-
ENSG00000119333.14,DYNC2I2,chr9,128633645,128656847,-
ENSG00000214114.11,MYCBP,chr1,38862355,38873388,-
ENSG00000163444.14,TMEM183A,chr1,203006597,203025368,+
ENSG00000012171.22,SEMA3B,chr3,50267506,50277573,+
ENSG00000130713.19,EXOSC2,chr9,130693720,130707608,+
ENSG00000168495.15,POLR3D,chr8,22245077,22254601,+
ENSG00000120729.12,MYOT,chr5,137867776,137887852,+
ENSG00000171560.20,FGA,chr4,154581965,154590751,-
ENSG00000179564.6,LSMEM2,chr3,50279029,50288116,+
ENSG00000170667.18,RASA4B,chr7,102479975,102517800,-
ENSG00000275221.3,H2AC15,chr6,27835507,27838375,-
ENSG00000136688.12,IL36G,chr2,112973202,112985672,+
ENSG00000175087.12,PDIK1L,chr1,26111140,26125906,+
ENSG00000228083.3,IFNA14,chr9,21239001,21240005,-
ENSG00000127364.4,TAS2R4,chr7,141776673,141781691,+
ENSG00000010704.21,HFE,chr6,26087225,26098343,+
ENSG00000136270.16,TBRG4,chr7,45097496,45112048,-
ENSG00000116898.14,MRPS15,chr1,36455717,36464418,-
ENSG00000105880.8,DLX5,chr7,97020104,97024950,-
ENSG00000081791.11,DELE1,chr5,141923799,141952031,+
ENSG00000108064.13,TFAM,chr10,58385344,58401706,+
ENSG00000244187.10,TMEM141,chr9,136791302,136793317,+
ENSG00000115241.13,PPM1G,chr2,27381193,27409674,-
ENSG00000112365.8,ZBTB24,chr6,109460631,109483273,-
ENSG00000164163.13,ABCE1,chr4,145098247,145131334,+
ENSG00000198642.9,KLHL9,chr9,21320023,21335404,-
ENSG00000144031.14,ANKRD53,chr2,70978379,70985967,+
ENSG00000136247.17,ZDHHC4,chr7,6577404,6589374,+
ENSG00000169583.15,CLIC3,chr9,136994607,136996729,-
ENSG00000115539.17,PDCL3,chr2,100562801,100577483,+
ENSG00000164896.23,FASTK,chr7,151076584,151080881,-
ENSG00000106624.13,AEBP1,chr7,44104285,44114565,+
ENSG00000166228.11,PCBD1,chr10,70882279,70888616,-
ENSG00000162910.21,MRPL55,chr1,228105948,228109358,-
ENSG00000251258.3,RFPL4B,chr6,112347329,112351294,+
ENSG00000132846.8,ZBED3,chr5,77072071,77087361,-
ENSG00000160791.15,CCR5,chr3,46370938,46377528,+
ENSG00000145945.9,FAM50B,chr6,3849350,3851320,+
ENSG00000239474.9,KLHL41,chr2,169509683,169526262,+
ENSG00000136243.20,NUP42,chr7,23181803,23201011,+
ENSG00000138483.3,CCDC54,chr3,107377438,107378635,+
ENSG00000162702.10,ZNF281,chr1,200400936,200410063,-
ENSG00000163832.18,ELP6,chr3,47490709,47513738,-
ENSG00000084734.11,GCKR,chr2,27496054,27523688,+
ENSG00000171161.15,ZNF672,chr1,248838209,248849520,+
ENSG00000169016.19,E2F6,chr2,11444374,11466177,-
ENSG00000158864.15,NDUFS2,chr1,161197103,161214723,+
ENSG00000214194.11,SMIM30,chr7,113115910,113118582,-
ENSG00000162639.18,HENMT1,chr1,108648284,108661526,-
ENSG00000048140.20,TSPAN17,chr5,176647386,176667523,+
ENSG00000187559.6,FOXD4L3,chr9,68302866,68305084,+
ENSG00000188886.6,ASTL,chr2,96122817,96138564,-
ENSG00000147465.14,STAR,chr8,38138570,38151102,-
ENSG00000175606.12,TMEM70,chr8,73972436,73986514,+
ENSG00000152804.13,HHEX,chr10,92689892,92695647,+
ENSG00000183733.6,FIGLA,chr2,70777309,70790643,-
ENSG00000184434.10,LRRC19,chr9,26993135,27005709,-
ENSG00000186451.4,SPATA12,chr3,57060658,57075530,+
ENSG00000173627.8,APOBEC4,chr1,183646274,183653316,-
ENSG00000175766.15,EIF4E1B,chr5,176630581,176646644,+
ENSG00000118245.3,TNP1,chr2,216859457,216865732,-
ENSG00000203733.6,GJE1,chr6,142132924,142135358,+
ENSG00000049541.13,RFC2,chr7,74223230,74254458,-
ENSG00000138413.16,IDH1,chr2,208236223,208266095,-
ENSG00000145908.15,ZNF300,chr5,150893803,150904987,-
ENSG00000222046.5,DCDC2B,chr1,32209078,32216196,+
ENSG00000096384.22,HSP90AB1,chr6,44237394,44253888,+
ENSG00000107984.11,DKK1,chr10,52314273,52318042,+
ENSG00000180834.10,MAP6D1,chr3,183815880,183825612,-
ENSG00000274618.2,H4C6,chr6,26240392,26240793,+
ENSG00000132463.17,GRSF1,chr4,70815782,70839957,-
ENSG00000281406.4,BLACAT1,chr1,205434851,205457390,-
ENSG00000152700.16,SAR1B,chr5,134601148,134649271,-
ENSG00000131732.14,ZCCHC9,chr5,81301579,81315599,+
ENSG00000144134.21,RABL2A,chr2,113627214,113643407,+
ENSG00000143869.8,GDF7,chr2,20667133,20679243,+
ENSG00000122952.19,ZWINT,chr10,56352709,56361392,-
ENSG00000175137.13,SH3BP5L,chr1,248810445,248826522,-
ENSG00000161057.15,PSMC2,chr7,103328569,103370346,+
ENSG00000144063.6,MALL,chr2,110083869,110116075,-
ENSG00000163736.6,PPBP,chr4,73985965,73988276,-
ENSG00000130193.10,THEM6,chr8,142727175,142736938,+
ENSG00000088543.17,C3orf18,chr3,50556408,50573568,-
ENSG00000162520.17,SYNC,chr1,32679411,32703596,-
ENSG00000163798.16,SLC4A1AP,chr2,27663425,27695756,+
ENSG00000267645.5,POLR2J3-UPK3BL2,chr7,102637048,102671641,-
ENSG00000131791.10,PRKAB2,chr1,147155105,147173716,-
ENSG00000163001.14,CFAP36,chr2,55519558,55545501,+
ENSG00000181638.22,ZFP41,chr8,143245995,143262705,+
ENSG00000156574.11,NODAL,chr10,70431935,70447951,-
ENSG00000142733.20,MAP3K6,chr1,27355178,27366986,-
ENSG00000143382.18,ADAMTSL4,chr1,150549368,150560937,+
ENSG00000163060.10,TEKT4,chr2,94871380,94876832,+
ENSG00000156006.7,NAT2,chr8,18391246,18401220,+
ENSG00000144580.17,CNOT9,chr2,218568574,218597080,+
ENSG00000066583.14,ISOC1,chr5,129094697,129114130,+
ENSG00000116157.7,GPX7,chr1,52602279,52609143,+
ENSG00000070718.15,AP3M2,chr8,42152945,42171673,+
ENSG00000136827.13,TOR1A,chr9,129812941,129824247,-
ENSG00000135547.10,HEY2,chr6,125747663,125763049,+
ENSG00000286522.3,H3C2,chr6,26028849,26032102,-
ENSG00000123609.13,NMI,chr2,151270466,151289921,-
ENSG00000027869.15,SH2D2A,chr1,156806234,156817014,-
ENSG00000269897.5,COMMD3-BMI1,chr10,22316387,22329542,+
ENSG00000198612.13,COPS8,chr2,237085876,237103208,+
ENSG00000179091.7,CYC1,chr8,144095038,144097525,+
ENSG00000171148.16,TADA3,chr3,9779963,9793011,-
ENSG00000188761.14,BCL2L15,chr1,113876815,113887588,-
ENSG00000170027.8,YWHAG,chr7,76326798,76359022,-
ENSG00000164520.13,RAET1E,chr6,149882981,149898118,-
ENSG00000251184.1,ENSG00000251184,chr9,128941477,128957021,+
ENSG00000105854.15,PON2,chr7,95403732,95435393,-
ENSG00000114744.11,COMMD2,chr3,149733245,149752495,-
ENSG00000136810.15,TXN,chr9,110243809,110256636,-
ENSG00000118804.10,STBD1,chr4,76306274,76314086,+
ENSG00000187566.6,NHLRC1,chr6,18120439,18122677,-
ENSG00000187583.13,PLEKHN1,chr1,966436,975865,+
ENSG00000204334.9,ERICH2,chr2,170766877,170798977,+
ENSG00000178252.21,WDR6,chr3,49007061,49015953,+
ENSG00000256671.8,LIMS4,chr2,110445882,110473075,-
ENSG00000131015.7,ULBP2,chr6,149941937,149949235,+
ENSG00000135900.6,MRPL44,chr2,223957385,223969078,+
ENSG00000198841.4,KTI12,chr1,52032102,52033810,-
ENSG00000061492.12,WNT8A,chr5,138083989,138092365,+
ENSG00000116001.19,TIA1,chr2,70209443,70248761,-
ENSG00000196811.13,CHRNG,chr2,232539691,232548115,+
ENSG00000166448.17,TMEM130,chr7,98846477,98870771,-
ENSG00000213265.9,TSGA13,chr7,130668642,130687432,-
ENSG00000147896.4,IFNK,chr9,27524289,27526498,+
ENSG00000213139.9,CRYGS,chr3,186536577,186546702,-
ENSG00000162891.12,IL20,chr1,206865620,206869223,+
ENSG00000177409.14,SAMD9L,chr7,93130055,93148410,-
ENSG00000074317.13,SNCB,chr5,176620081,176630672,-
ENSG00000164096.15,ARLN,chr4,119296418,119304445,-
ENSG00000082515.20,MRPL22,chr5,154941063,154971241,+
ENSG00000157184.9,CPT2,chr1,53196769,53214197,+
ENSG00000171757.19,LRRC34,chr3,169793002,169813008,-
ENSG00000279111.2,OR10X1,chr1,158578918,158579899,-
ENSG00000170852.14,KBTBD2,chr7,32861368,32894131,-
ENSG00000169908.14,TM4SF1,chr3,149369021,149377729,-
ENSG00000159596.9,TMEM69,chr1,45688148,45718150,+
ENSG00000146013.14,GFRA3,chr5,138252379,138274621,-
ENSG00000138459.11,SLC35A5,chr3,112561268,112587350,+
ENSG00000163040.17,CCDC74A,chr2,131527674,131533667,+
ENSG00000163126.17,ANKRD23,chr2,96821810,96857934,-
ENSG00000241553.15,ARPC4,chr3,9792483,9807704,+
ENSG00000182747.6,SLC35D3,chr6,136921922,136925660,+
ENSG00000171566.14,PLRG1,chr4,154535004,154550415,-
ENSG00000197150.15,ABCB8,chr7,151028421,151047782,+
ENSG00000174151.17,CYB561D1,chr1,109494051,109502932,+
ENSG00000168301.15,KCTD6,chr3,58491077,58502584,+
ENSG00000172724.13,CCL19,chr9,34689561,34691355,-
ENSG00000145916.21,RMND5B,chr5,178129067,178152762,+
ENSG00000231989.5,PPP1R2B,chr5,156850294,156852528,+
ENSG00000160124.11,MIX23,chr3,122338390,122383276,-
ENSG00000145386.13,CCNA2,chr4,121815709,121823936,-
ENSG00000114784.5,EIF1B,chr3,40309106,40316985,+
ENSG00000163479.16,SSR2,chr1,156009040,156020972,-
ENSG00000164849.12,GPR146,chr7,1044536,1059275,+
ENSG00000251380.3,DCANP1,chr5,135444213,135447348,-
ENSG00000037241.9,RPL26L1,chr5,172954003,172974768,+
ENSG00000118004.20,COLEC11,chr2,3592790,3646144,+
ENSG00000146618.3,FERD3L,chr7,19144781,19145421,-
ENSG00000183155.7,RABIF,chr1,202876228,202889227,-
ENSG00000167103.13,PIP5KL1,chr9,127920880,127930823,-
ENSG00000120705.15,ETF1,chr5,138506092,138543239,-
ENSG00000119147.11,ECRG4,chr2,106063245,106078155,+
ENSG00000160685.16,ZBTB7B,chr1,155002542,155018525,+
ENSG00000188938.18,FAM120AOS,chr9,93431440,93453600,-
ENSG00000112110.12,MRPL18,chr6,159789811,159799027,+
ENSG00000136816.18,TOR1B,chr9,129803130,129813640,+
ENSG00000143727.18,ACP1,chr2,264139,280057,+
ENSG00000144233.13,AMMECR1L,chr2,127861629,127885967,-
ENSG00000179058.8,C9orf50,chr9,129612224,129621101,-
ENSG00000169245.7,CXCL10,chr4,76021117,76023518,-
ENSG00000115884.13,SDC1,chr2,20200795,20225512,-
ENSG00000172680.1,MOS,chr8,56112941,56113982,-
ENSG00000144115.20,THNSL2,chr2,88170294,88189578,+
ENSG00000144043.14,TEX261,chr2,70968324,70994873,-
ENSG00000162777.19,DENND2D,chr1,111183875,111204535,-
ENSG00000122585.10,NPY,chr7,24284181,24291867,+
ENSG00000031698.15,SARS1,chr1,109213843,109239456,+
ENSG00000164209.19,SLC25A46,chr5,110738135,110765173,+
ENSG00000117448.16,AKR1A1,chr1,45550474,45570051,+
ENSG00000291317.3,TMEM276,chr8,144463816,144466890,-
ENSG00000111801.18,BTN3A3,chr6,26440451,26453422,+
ENSG00000164932.15,CTHRC1,chr8,103371496,103383815,+
ENSG00000164776.13,PHKG1,chr7,56079922,56093012,-
ENSG00000177352.12,CCDC71,chr3,49161062,49166357,-
ENSG00000112208.13,BAG2,chr6,57172271,57189833,+
ENSG00000124279.14,FASTKD3,chr5,7858811,7869060,-
ENSG00000203778.10,FAM229B,chr6,112087121,112104326,+
ENSG00000123737.15,EXOSC9,chr4,121801317,121817023,+
ENSG00000185972.7,CCIN,chr9,36165750,36172384,+
ENSG00000198585.13,NUDT16,chr3,131381670,131388830,+
ENSG00000167113.13,COQ4,chr9,128322482,128334073,+
ENSG00000163026.13,WDCP,chr2,24029346,24049575,-
ENSG00000138495.9,COX17,chr3,119654512,119677621,-
ENSG00000154222.17,CC2D1B,chr1,52345713,52366318,-
ENSG00000160957.17,RECQL4,chr8,144511283,144517890,-
ENSG00000171217.6,CLDN20,chr6,155264012,155276548,+
ENSG00000148730.9,EIF4EBP2,chr10,70404129,70428618,+
ENSG00000134690.13,CDCA8,chr1,37692472,37709719,+
ENSG00000178096.11,BOLA1,chr1,149886405,149900798,+
ENSG00000118518.19,RNF146,chr6,127266581,127290408,+
ENSG00000106153.16,CHCHD2,chr7,56094566,56106531,-
ENSG00000180398.15,MCFD2,chr2,46895792,46941855,-
ENSG00000173193.17,PARP14,chr3,122680211,122730840,+
ENSG00000116095.13,PLEKHA3,chr2,178480346,178516463,+
ENSG00000113083.17,LOX,chr5,122063150,122078634,-
ENSG00000162510.6,MATN1,chr1,30711276,30723585,-
ENSG00000142327.15,RNPEPL1,chr2,240565803,240581372,+
ENSG00000182700.5,IGIP,chr5,140125936,140129392,+
ENSG00000123975.7,CKS2,chr9,89311154,89316715,+
ENSG00000180354.18,MTURN,chr7,30134727,30162765,+
ENSG00000129103.21,SUMF2,chr7,56064001,56087955,+
ENSG00000164556.7,CFAP144P1,chr7,38685345,38687037,-
ENSG00000183665.5,TYW2,chr8,124450819,124462150,+
ENSG00000177992.10,SPATA31E1,chr9,87882876,87888903,+
ENSG00000163093.14,BBS5,chr2,169479479,169509452,+
ENSG00000169919.19,GUSB,chr7,65960676,65982704,-
ENSG00000284622.2,SCYGR10,chr2,227608783,227609101,+
ENSG00000174136.15,RGMB,chr5,98768003,98798643,+
ENSG00000113593.14,PPWD1,chr5,65563235,65587549,+
ENSG00000117480.18,FAAH,chr1,46394264,46415754,+
ENSG00000138399.20,FASTKD1,chr2,169527877,169573919,-
ENSG00000164086.11,DUSP7,chr3,52048918,52056577,-
ENSG00000293543.2,DUSP13A,chr10,75094426,75109251,-
ENSG00000189030.10,VHLL,chr1,156298623,156299307,-
ENSG00000186943.1,OR13C8,chr9,104569167,104570130,+
ENSG00000127129.12,EDN2,chr1,41478773,41500502,-
ENSG00000143125.7,PROK1,chr1,110451057,110457358,+
ENSG00000122133.19,PAEP,chr9,135561749,135566955,+
ENSG00000255833.3,TIFAB,chr5,135444225,135452388,-
ENSG00000170613.4,GARIN3,chr5,157161845,157166264,-
ENSG00000176731.14,RBIS,chr8,85213640,85220793,-
ENSG00000112759.21,SLC29A1,chr6,44219244,44243425,+
ENSG00000112972.16,HMGCS1,chr5,43287469,43313512,-
ENSG00000144834.16,TAGLN3,chr3,111998734,112013890,+
ENSG00000054598.9,FOXC1,chr6,1609914,1613897,+
ENSG00000132406.14,TMEM128,chr4,4235540,4248372,-
ENSG00000117408.13,IPO13,chr1,43946671,43968024,+
ENSG00000164855.18,TMEM184A,chr7,1542234,1560821,-
ENSG00000163586.12,FABP1,chr2,88122981,88128122,-
ENSG00000169223.18,LMAN2,chr5,177315804,177351840,-
ENSG00000282988.2,ENSG00000282988,chr6,26195594,26199293,-
ENSG00000165028.14,NIPSNAP3B,chr9,104763726,104777764,+
ENSG00000006128.14,TAC1,chr7,97731906,97740472,+
ENSG00000185909.17,KLHDC8B,chr3,49171238,49176487,+
ENSG00000256453.2,DND1,chr5,140670793,140673576,-
ENSG00000123739.13,PLA2G12A,chr4,109709764,109730070,-
ENSG00000177047.7,IFNW1,chr9,21140631,21141832,-
ENSG00000144843.14,ADPRH,chr3,119579267,119590165,+
ENSG00000124785.11,NRN1,chr6,5997998,6008688,-
ENSG00000158106.17,RHPN1,chr8,143368809,143384221,+
ENSG00000185818.9,NAT8L,chr4,2058661,2069089,+
ENSG00000153044.12,CENPH,chr5,69189536,69210357,+
ENSG00000164068.18,RNF123,chr3,49688739,49723389,+
ENSG00000293542.1,DUSP13B,chr10,75094431,75109206,-
ENSG00000214042.1,IFNA7,chr9,21201468,21202205,-
ENSG00000178084.2,HTR3C,chr3,184053046,184060673,+
ENSG00000164548.14,TRA2A,chr7,23504779,23532041,-
ENSG00000153187.23,HNRNPU,chr1,244840637,244864574,-
ENSG00000240764.5,PCDHGC5,chr5,141489066,141512977,+
ENSG00000114923.19,SLC4A3,chr2,219627010,219641982,+
ENSG00000164105.6,SAP30,chr4,173369968,173380480,+
ENSG00000284704.1,SCYGR3,chr2,227614537,227614840,-
ENSG00000188976.13,NOC2L,chr1,943526,960714,-
ENSG00000205442.13,IZUMO3,chr9,24542951,24545946,-
ENSG00000124762.17,CDKN1A,chr6,36676440,36688042,+
ENSG00000181577.17,LINC03040,chr6,44000579,44007830,+
ENSG00000176083.20,ZNF683,chr1,26361633,26374522,-
ENSG00000162461.10,SLC25A34,chr1,15736175,15741392,+
ENSG00000164920.12,OSR2,chr8,98940115,98952336,+
ENSG00000168884.17,TNIP2,chr4,2741647,2756406,-
ENSG00000262543.2,SMIM28,chr6,138377904,138383486,+
ENSG00000171448.11,ZBTB26,chr9,122915547,122931565,-
ENSG00000091010.7,POU4F3,chr5,146338647,146341728,+
ENSG00000182698.14,RESP18,chr2,219327406,219335552,-
ENSG00000122674.14,CCZ1,chr7,5898691,5926550,+
ENSG00000214336.6,FOXI3,chr2,88444825,88452693,-
ENSG00000178809.13,TRIM73,chr7,75395062,75410996,+
ENSG00000143434.19,SEMA6C,chr1,151131684,151147813,-
ENSG00000164591.16,MYOZ3,chr5,150660449,150680022,+
ENSG00000162642.16,C1orf52,chr1,85249952,85259686,-
ENSG00000120948.21,TARDBP,chr1,11012343,11037991,+
ENSG00000176055.11,MBLAC2,chr5,90457959,90474786,-
ENSG00000183423.14,LRIT3,chr4,109846012,109872315,+
ENSG00000159348.15,CYB5R1,chr1,202961117,202967287,-
ENSG00000163357.11,DCST1,chr1,155033823,155050930,+
ENSG00000293562.1,ENSG00000293562,chr1,174022121,174022298,-
ENSG00000048545.19,GUCA1A,chr6,42173363,42181338,+
ENSG00000157833.14,GAREM2,chr2,26173070,26196434,+
ENSG00000143258.18,USP21,chr1,161159449,161165723,+
ENSG00000088205.15,DDX18,chr2,117814655,117832716,+
ENSG00000169231.15,THBS3,chr1,155195583,155209203,-
ENSG00000001631.19,KRIT1,chr7,92197497,92246166,-
ENSG00000128617.4,OPN1SW,chr7,128771754,128775794,-
ENSG00000113575.15,PPP2CA,chr5,134193966,134226219,-
ENSG00000179698.14,WDR97,chr8,144107725,144118328,+
ENSG00000171462.17,DLK2,chr6,43450350,43456632,-
ENSG00000117650.15,NEK2,chr1,211658250,211675663,-
ENSG00000289715.1,ENSG00000289715,chr1,21547403,21554002,+
ENSG00000183520.14,UTP11,chr1,38009110,38024828,+
ENSG00000186844.6,LCE1A,chr1,152827472,152828097,+
ENSG00000044574.11,HSPA5,chr9,125234739,125261715,-
ENSG00000188394.9,GPR21,chr9,123033649,123038690,+
ENSG00000127831.13,VIL1,chr2,218419082,218453295,+
ENSG00000214655.12,ZSWIM8,chr10,73785548,73801797,+
ENSG00000159388.7,BTG2,chr1,203305490,203311424,+
ENSG00000173678.15,SPDYE2B,chr7,102650318,102662625,+
ENSG00000237621.4,OR9A1P,chr7,141887147,141888092,+
ENSG00000113302.7,IL12B,chr5,159314779,159330863,-
ENSG00000175707.12,KDF1,chr1,26949555,26960788,-
ENSG00000147416.14,ATP6V1B2,chr8,20197322,20233400,+
ENSG00000001630.20,CYP51A1,chr7,92084501,92134803,-
ENSG00000107014.10,RLN2,chr9,5298697,5304716,-
ENSG00000120137.9,PANK3,chr5,168544582,168579626,-
ENSG00000107317.15,PTGDS,chr9,136975052,136981750,+
ENSG00000240204.4,SMKR1,chr7,129502497,129512918,+
ENSG00000106080.12,FKBP14,chr7,30004405,30026716,-
ENSG00000234602.10,MCIDAS,chr5,55218789,55227315,-
ENSG00000145494.14,NDUFS6,chr5,1801362,1816051,+
ENSG00000116688.20,MFN2,chr1,11980180,12015211,+
ENSG00000242265.6,PEG10,chr7,94656324,94669695,+
ENSG00000158828.10,PINK1,chr1,20633435,20652231,+
ENSG00000159208.17,CIART,chr1,150282526,150287093,+
ENSG00000170385.11,SLC30A1,chr1,211571567,211579218,-
ENSG00000143751.12,SDE2,chr1,225982692,225999385,-
ENSG00000173557.16,CIMIP2C,chr2,26562541,26581178,+
ENSG00000120235.5,IFNA6,chr9,21350252,21350956,-
ENSG00000184995.7,IFNE,chr9,21480838,21482313,-
